wo_number,outplant_date,work_dept,sub_contractor,uom,est_qty,actual_qty,qty_variance,est_cost,job_cost,cost_variance,description,source_tier,source_file
9284.1,,,PO#17777-1 BTI LOGIS  EA,,,1,1,,2500.0,2500.0,shipping for cat scale.,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9286.1,,0200,FACE                  EA,,1,0,-1,713.0,0.0,-713.0,World Wide - quote #172575,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9286.1,,0200,SHIPPING              EA,,1,0,-1,270.0,0.0,-270.0,World Wide - quote #172575,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9294.1,,0300,LEDS                  EA,,96,0,-96,76.8,0.0,-76.8,Phoenix PF2080,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9294.1,,0300,POWER                 EA,,1,0,-1,57.23,0.0,-57.23,HanleyLED 12 Volt Premium Power Sup,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9294.2,2020-01-06,,PO#18244-1 DIVISION,,,1.0,,,1750.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9294.2,,,PO#18244-1 DIVISION   EA,,,1,1,,1750.0,1750.0,PROVIDE FOOTING PER QUOTE #2019092,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9294.2,,0600,FOOTINGS              EA,,1,0,-1,1790.0,0.0,-1790.0,D3 - quote #2019072,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9295.1,2019-08-20,,PO#17792-1 UNISHIPPE,,,1.0,,,127.02,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9295.1,,,PO#17792-1 UNISHIPPE  EA,,,1,1,,127.02,127.02,shipping for cat scale.,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9296.1,2019-07-31,,PO#17715-1 CARDMEMBE,,,1.0,,,64.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9296.1,,,PO#17715-1 CARDMEMBE  EA,,,1,1,,64.0,64.0,Furnish (1) 3x18 banner,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9296.1,,0200,BANNER                EA,,1,0,-1,100.0,0.0,-100.0,Circle Graphics - quote,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9296.1,,0200,SHIPPING              EA,,1,0,-1,15.0,0.0,-15.0,Circle Graphics - shipping,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9297.1,,0200,BRACKET               EA,,1,0,-1,7.16,0.0,-7.16,Grimco - Pipe Post Brackets - Mount,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9297.1,,0200,NUTSBOLTS             EA,,4,0,-4,3.68,0.0,-3.68,Grimco - Theft Resistant Nut & Bolt,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9297.1,,0200,PIPE                  EA,,1,0,-1,37.69,0.0,-37.69,Grimco - Pipe Post - 10´ Grimco SKU,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9297.1,,0200,SHIPPING              EA,,1,0,-1,25.0,0.0,-25.0,estimated grimco shipping,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9297.1,,0200,STOP                  EA,,1,0,-1,28.63,0.0,-28.63,"Grimco - 24"" x 24"", Engineer Grade",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9301.1,2019-07-31,,PO#17748-1 BTI LOGIS,,,1.0,,,1800.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9301.1,,,PO#17748-1 BTI LOGIS  EA,,,1,1,,1800.0,1800.0,shipping for cat scale.,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9302.1,,0200,MODULES               EA,,8,0,-8,2200.0,0.0,-2200.0,watchfire - part #E912004,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9302.1,,0200,SHIPPING              EA,,1,0,-1,15.0,0.0,-15.0,watchfire shipping,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9303.4,,0200,GEMINI                EA,,1,0,-1,1132.0,0.0,-1132.0,Gemini - quote #E56831,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9303.4,,0200,SHIPPING              EA,,1,0,-1,62.0,0.0,-62.0,estimated shipping,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9306.2,2019-11-13,,PO#17741-1 MANDUZ MA,,,1.0,,,550.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9306.2,,,PO#17741-1 MANDUZ MA  EA,,,1,1,,550.0,550.0,Demo existing sign and remove from,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9306.2,,0600,REMOVE1               EA,,1,0,-1,300.0,0.0,-300.0,Manduz - quote #1308 (item #1),3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9306.2,,0600,REMOVE2               EA,,1,0,-1,250.0,0.0,-250.0,Manduz - quote #1308 (item #2),3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9306.3,2019-11-13,,PO#17741-2 MANDUZ MA,,,1.0,,,4400.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9306.3,,,PO#17741-2 MANDUZ MA  EA,,,1,1,,4400.0,4400.0,Dig and pour concrete footing for N,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9306.3,,0600,FOOTINGS              EA,,1,0,-1,4400.0,0.0,-4400.0,Manduz - quote #1308 (item #3),3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9306.4,,0300,CIRCUIT               LF,,11,0,-11,8170.91,0.0,-8170.91,"Baker Electric - May 31, 2019 quote",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9306.4,,0300,FIXTURE               EA,,2,0,-2,9254.42,0.0,-9254.42,"Baker Electric - May 31, 2019 quote",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9306.5,2019-11-13,,PO#17741-3 MANDUZ MA,,,1.0,,,8500.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9306.5,,,PO#17741-3 MANDUZ MA  EA,,,1,1,,8500.0,8500.0,Sign Stone with Clive Symbol engrav,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9306.5,,0200,LETTERS               EA,,1,0,-1,1803.05,0.0,-1803.05,Gemini - quote #5039952,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9306.5,,0200,SHIPPING              EA,,1,0,-1,25.0,0.0,-25.0,dowel shipping,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9306.5,,0600,CAPSTONES             EA,,1,0,-1,1000.0,0.0,-1000.0,Manduz Masonry - quote #1308 (item,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9306.5,,0600,DOWEL                 EA,,3,0,-3,75.0,0.0,-75.0,"McMaster - SS dowel, 1/2"", 2'",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9306.5,,0600,SIGNSTONE             EA,,1,0,-1,4200.0,0.0,-4200.0,Manduz Masonry - quote #1308 (item,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9306.5,,0600,STONE                 EA,,1,0,-1,3300.0,0.0,-3300.0,Manduz Masonry - quote #1308 (item,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9306.6,2019-07-31,,PO#17773-1 BRUMMEL M,,,1.0,,,628.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9306.6,,,PO#17773-1 BRUMMEL M  EA,,,1,1,,628.0,628.0,Merchants Bonding Company.  City of,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9307.1,,0600,RENT                  EA,,1,0,-1,150.0,0.0,-150.0,lift,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9307.2,,0600,RENT                  EA,,1,0,-1,150.0,0.0,-150.0,lift,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9308.10,2020-04-29,,PO#18546-1 BELLOMA M,,,1.0,,,4095.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9308.10,,,PO#18546-1 BELLOMA M  EA,,,1,1,,4095.0,4095.0,Masonry with pad and capstones for,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9308.10,,0500,OVERLAMINATE          SF,,23,0,-23,20.7,0.0,-20.7,Overlaminate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9308.10,,0600,FOOTINGS              EA,,1,0,-1,150.0,0.0,-150.0,CLP - footings/pad estimate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9308.10,,0600,MASONRY               EA,,1,0,-1,2550.0,0.0,-2550.0,CLP - quote #1008,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9308.11,,0500,OVERLAMINATE          SF,,3,0,-3,2.7,0.0,-2.7,Overlaminate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9308.11,,0600,FOOTINGS              EA,,1,0,-1,150.0,0.0,-150.0,CLP - footings/pad estimate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9308.11,,0600,MASONRY               EA,,1,0,-1,2550.0,0.0,-2550.0,CLP - quote #1008,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9308.2,,0200,ACRYLIC               SF,,16,0,-16,261.47,0.0,-261.47,SABIC - .708 thick cx 4 x 8 Whit,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9308.2,,0500,OVERLAMINATE          SF,,14,0,-14,21.0,0.0,-21.0,Overlaminate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9308.3,2019-09-30,,PO#17881-1 NAGLE SIG,,,1.0,,,292.5,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9308.3,,,PO#17881-1 NAGLE SIG  EA,,,1,1,,292.5,292.5,Provide 2 men and 1 truck to Instal,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9308.3,,0500,OVERLAMINATE          SF,,20,0,-20,30.0,0.0,-30.0,Overlaminate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9308.3,,0600,TEMPLATE              EA,,6,0,-6,15.3,0.0,-15.3,Mounting Pattern,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9308.4,2019-09-30,,PO#17881-2 NAGLE SIG,,,1.0,,,0.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9308.4,,,PO#17881-2 NAGLE SIG  EA,,,1,1,,0.0,0.0,Provide 2 men and 1 truck to Instal,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9308.4,,0500,OVERLAMINATE          SF,,27,0,-27,40.5,0.0,-40.5,Overlaminate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9308.4,,0600,TEMPLATE              EA,,6,0,-6,15.3,0.0,-15.3,Mounting Pattern,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9308.5,,0200,REVEAL                LF,,4,0,-4,4.72,0.0,-4.72,ABC no reveal,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9308.5,,0500,OVERLAMINATE          SF,,3,0,-3,2.7,0.0,-2.7,Overlaminate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9308.6,,0200,REVEAL                LF,,4,0,-4,4.72,0.0,-4.72,ABC no reveal,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9308.6,,0500,OVERLAMINATE          SF,,3,0,-3,2.7,0.0,-2.7,Overlaminate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9309.1,2019-08-09,,PO#17782-1 BTI LOGIS,,,1.0,,,2225.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9309.1,,,PO#17782-1 BTI LOGIS  EA,,,1,1,,2225.0,2225.0,shipping for cat scale.,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9310.1,2019-07-31,,PO#17738-1 UNISHIPPE,,,1.0,,,875.38,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9310.1,,,PO#17738-1 UNISHIPPE  EA,,,1,1,,875.38,875.38,shipping for cat scale.,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9312.1,,0200,SHIPPING              EA,,1,0,-1,11.0,0.0,-11.0,Watchfire shipping,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9312.1,,0200,WATCHFIRE             EA,,1,0,-1,995.0,0.0,-995.0,Watchfire - email quote,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9313.1,2019-07-31,,PO#17737-1 UNISHIPPE,,,1.0,,,127.02,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9313.1,,,PO#17737-1 UNISHIPPE  EA,,,1,1,,127.02,127.02,shipping for cat scale.,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9316.1,,0600,SHERWIN               EA,,2,0,-2,100.0,0.0,-100.0,Paint Special red mix per gallon,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9319.1,,0200,GEMINI                EA,,1,0,-1,1007.14,0.0,-1007.14,Gemini - quote #5084262,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9321.2,2019-09-30,,PO#17895-1 NAGLE SIG,,,1.0,,,800.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9321.2,,,PO#17895-1 NAGLE SIG  EA,,,1,1,,800.0,800.0,Furnish 2 men & Truck to install fl,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9321.2,,0600,TEMPLATE              EA,,12,0,-12,30.6,0.0,-30.6,Mounting Pattern,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9321.3,2019-09-30,,PO#17895-2 NAGLE SIG,,,1.0,,,757.96,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9321.3,,,PO#17895-2 NAGLE SIG  EA,,,1,1,,757.96,757.96,Furnish 2 men & Truck to install fl,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9321.3,,0500,OVERLAMINATE          SF,,36,0,-36,32.4,0.0,-32.4,Overlaminate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9321.3,,0600,MOUNTING              EA,,10,0,-10,25.5,0.0,-25.5,template,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9327.1,,0600,TEMPLATE              EA,,6,0,-6,15.3,0.0,-15.3,Mounting Pattern,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9328.1,2019-09-11,,PO#17888-1 BTI LOGIS,,,1.0,,,2500.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9328.1,,,PO#17888-1 BTI LOGIS  EA,,,1,1,,2500.0,2500.0,shipping for cat scale.,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9329.2,,0500,OVERLAMINATE          SF,,28,0,-28,42.0,0.0,-42.0,Overlaminate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9329.3,,0200,FACE                  EA,,1,0,-1,1194.0,0.0,-1194.0,World Wide - quote #170011,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9329.3,,0200,SHIPPING              EA,,1,0,-1,265.0,0.0,-265.0,World Wide - quote #170011,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9330.1,2019-08-26,,PO#17815-1 BTI LOGIS,,,1.0,,,2400.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9330.1,,,PO#17815-1 BTI LOGIS  EA,,,1,1,,2400.0,2400.0,shipping for cat scale $1600,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9331.1,,0500,OVERLAMINATE          EA,,200,0,-200,180.0,0.0,-180.0,Overlaminate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9331.1,,0500,SCOTCHLITE            EA,,200,0,-200,388.0,0.0,-388.0,#503-0750-48P in Waterloo,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9331.2,,0500,OVERLAMINATE          EA,,150,0,-150,135.0,0.0,-135.0,Overlaminate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9331.2,,0500,SCOTCHLITE            EA,,150,0,-150,291.0,0.0,-291.0,#503-0750-48P in Waterloo,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9338.1,2019-08-20,,PO#17789-1 DUKE AERI,,,1.0,,,365.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9338.1,,,PO#17789-1 DUKE AERI  EA,,,1,1,,365.0,365.0,PROVIDE 27´ ALL TERRAIN SCISSOR LIF,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9338.1,2019-09-30,,PO#17878-1 NAGLE SIG,,,1.0,,,870.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9338.1,,,PO#17878-1 NAGLE SIG  EA,,,1,1,,870.0,870.0,Provide 2 men and a truck to remove,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9338.1,2019-09-23,,PO#17910-1 DUKE AERI,,,1.0,,,365.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9338.1,,,PO#17910-1 DUKE AERI  EA,,,1,1,,365.0,365.0,PROVIDE 4 WHEEL DRIVE SCISSOR LIFT,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9338.1,,0600,DELIVERY              EA,,2,0,-2,170.0,0.0,-170.0,Duke Aerial - scissor lift,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9338.1,,0600,LIFT                  EA,,1,0,-1,195.0,0.0,-195.0,Duke Aerial - scissor lift 27´,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9338.2,,0600,DELIVERY              EA,,2,0,-2,170.0,0.0,-170.0,Duke Aerial - scissor lift,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9338.2,,0600,LIFT                  EA,,1,0,-1,195.0,0.0,-195.0,Duke Aerial - scissor lift 27´,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9340.1,,0200,MODULES               EA,,3,0,-3,825.0,0.0,-825.0,watchfire - part #E912004,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9340.1,,0200,SHIPPING              EA,,2,0,-2,22.0,0.0,-22.0,watchfire shipping,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9342.1,,0200,GEMINI                EA,,1,0,-1,519.26,0.0,-519.26,Gemini - quote #5083922,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9343.1,2019-08-28,,PO#17791-1 NAGLE SIG,,,1.0,,,350.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9343.1,,,PO#17791-1 NAGLE SIG  EA,,,1,1,,350.0,350.0,Survey for: re-facing and LED conve,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9346.1,,0200,POST                  EA,,1,0,-1,35.09,0.0,-35.09,Beisser - 4x4 Western Red Cedar 8´,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9348.4,2019-11-08,,PO#18000-1 DIVISION,,,1.0,,,3076.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9348.4,,,PO#18000-1 DIVISION   EA,,,1,1,,3076.0,3076.0,INSTALL NEW SIGN FOOTINGS PER QUOTE,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9348.4,2020-08-06,,PO#18025-1 CLP CONST,,,1.0,,,8000.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9348.4,,,PO#18025-1 CLP CONST  EA,,,1,1,,8000.0,8000.0,Provide and install brick/stone. Pr,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9348.4,,0200,LETTERS               EA,,2,0,-2,8778.0,0.0,-8778.0,27545A,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9348.4,,0600,FOOTINGS              EA,,1,0,-1,3076.0,0.0,-3076.0,D3 - quote #2019089-2,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9348.4,,0600,MASONRY               EA,,1,0,-1,10500.0,0.0,-10500.0,CLP - quote #1005,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9348.7,2020-08-03,,PO#18735-1 BELLOMA M,,,1.0,,,4817.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9348.7,,,PO#18735-1 BELLOMA M  EA,,,1,1,,4817.0,4817.0,Install capstone on existing masonr,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9348.7,,0600,INSTALL               EA,,1,0,-1,4817.0,0.0,-4817.0,Belloma Masonry - quote,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9348.8,2020-07-27,,PO#18736-1 ROWAT CUT,,,1.0,,,340.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9348.8,,,PO#18736-1 ROWAT CUT  EA,,,1,1,,340.0,340.0,Cut notches in capstone for poles.,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9350.1,2019-08-30,,PO#17810-1 UNISHIPPE,,,1.0,,,576.92,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9350.1,,,PO#17810-1 UNISHIPPE  EA,,,1,1,,576.92,576.92,shipping for cat scale.,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9351.1,,0200,BARSTOCK              LF,,312,0,-312,195.0,0.0,-195.0,"Alum bar stock 3/16"" x 1"" x 12´",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9354.1,,0500,PREP                  EA,,1,0,-1,42.46,0.0,-42.46,LABOR - clean vehicle,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9355.2,,0400,PAINTING              EA,,1,0,-1,1821.0,0.0,-1821.0,Heartland Finishes - quote #QU-0384,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9357.1,,0200,FABRIC                LY,D,8,0,-8,195.76,0.0,-195.76,"Fabric - Subrella - 80"" black",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9362.1,,0600,0VER                  EA,,2,0,-2,200.0,0.0,-200.0,night,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9363.1,2019-08-31,,PO#17814-1 NAGLE SIG,,,1.0,,,462.5,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9363.1,,,PO#17814-1 NAGLE SIG  EA,,,1,1,,462.5,462.5,Survey: Dealer name panels on 30´ p,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9365.1,,0500,OVERLAMINATE          SF,,60,0,-60,54.0,0.0,-54.0,Clear Overlaminate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9366.1,2019-09-30,,PO#17823-1 CNI SIGNM,,,1.0,,,1302.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9366.1,,,PO#17823-1 CNI SIGNM  EA,,,1,1,,1302.0,1302.0,Fab/repair faces for Corteva from f,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9371.1,,0600,TRAILER               EA,,1,0,-1,75.0,0.0,-75.0,Contractors Rental - trailer,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9375.1,,0200,PANEL                 EA,,1,0,-1,450.0,0.0,-450.0,Watchfire - e53866,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9375.1,,0200,POWERSUPPLY           EA,,1,0,-1,160.0,0.0,-160.0,Watchfire - E57368,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9375.1,,0200,SHIPPING              EA,,1,0,-1,9.0,0.0,-9.0,watchfire UPS ground,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9376.1,2019-09-20,,PO#17890-1 BTI LOGIS,,,1.0,,,1850.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9376.1,,,PO#17890-1 BTI LOGIS  EA,,,1,1,,1850.0,1850.0,shipping for cat scale.,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9377.1,,0200,ACRYLIC               SF,,16,0,-16,261.47,0.0,-261.47,SABIC - .708 thick cx 4 x 8 Whit,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9377.1,,0500,OVERLAMINATE          SF,,14,0,-14,21.0,0.0,-21.0,Overlaminate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9377.1,,0600,OVERNIGHT             EA,,1,0,-1,30.0,0.0,-30.0,"Food, lodging",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9377.2,,0200,REVEAL                LF,,4,0,-4,4.72,0.0,-4.72,ABC no reveal,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9377.2,,0500,OVERLAMINATE          SF,,3,0,-3,2.7,0.0,-2.7,Overlaminate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9377.2,,0600,OVERNIGHT             EA,,1,0,-1,30.0,0.0,-30.0,"Food, lodging",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9377.3,,0200,REVEAL                LF,,4,0,-4,4.72,0.0,-4.72,ABC no reveal,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
9377.3,,0500,OVERLAMINATE          SF,,3,0,-3,2.7,0.0,-2.7,Overlaminate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_124.html
