wo_number,material_date,work_dept,inventory_item,uom,est_qty,actual_qty,qty_variance,est_cost,job_cost,cost_variance,description,source_tier,source_file
10047.2,,0500,506-0600              SF,,41,0,-41,5.01,0.0,-5.01,"""",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10048.1,2021-02-03,,205-0256,,,25.0,,,65.75,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10048.1,,,205-0256              SF,,25,25,65,65.75,80.0,5052.0,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10048.1,2021-02-03,,214-3200,,,60.0,,,0.55,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10048.1,,,214-3200              EA,,60,60,0,0.55,3.0,16.0,HEX NUT,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10048.1,2021-02-03,,214-3716,,,30.0,,,0.62,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10048.1,,,214-3716              EA,,30,30,0,0.62,4.0,-4.0,A/A rivet,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10048.1,2021-02-08,,403-0102,,,1.0,,,0.91,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10048.1,,,403-0102              OZ,,1,1,0,0.91,16.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10048.1,2021-02-08,,403-0105,,,4.0,,,7.48,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10048.1,,,403-0105              OZ,,4,4,7,7.48,,,Grip Gard Base Coat Assorted Colors,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10048.1,2021-02-08,,403-0106,,,1.0,,,1.36,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10048.1,,,403-0106              OZ,,1,1,1,1.36,8.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10048.1,2021-02-08,,404-0195,,,3.0,,,3.49,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10048.1,,,404-0195              OZ,,3,3,3,3.49,563553.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10048.1,2021-02-08,,404-0232,,,7.0,,,7.41,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10048.1,,,404-0232              OZ,,7,7,7,7.41,563426.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10048.1,2021-02-08,,404-0295,,,8.0,,,2.11,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10048.1,,,404-0295              OZ,,8,8,2,2.11,,,GRIP GARD Base Coat Medium Reducer,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10048.1,2021-02-08,,404-0380,,,15.0,,,10.33,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10048.1,,,404-0380              OZ,,15,15,10,10.33,,,White Wash Primer,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10048.1,2021-02-08,,404-0390,,,16.0,,,3.06,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10048.1,,,404-0390              OZ,,16,16,3,3.06,600.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10049.1,2021-02-03,,202-1110,,,100.0,,,35.3,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10049.1,,,202-1110              FT,,100,100,35,35.3,350.0,,' per,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10049.1,2021-02-03,,202-1140,,,120.0,,,139.03,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10049.1,,,202-1140              FT,,120,120,139,139.03,1.0,1.0,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10049.1,2021-02-03,,202-1170,,,2800.0,,,12.63,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10049.1,,,202-1170              EA,,2800,2800,12,12.63,,,GALVANIZED STAPLES,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10049.1,2021-02-03,,203-0310,,,140.0,,,172.64,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10049.1,,,203-0310              LF,,140,140,172,172.64,1.0,1.0,""" ALUM TUBE",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10049.1,2021-01-22,,PO#19439-1 TRIVANTAG,,,12.0,,,219.8,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10049.1,,,PO#19439-1 TRIVANTAG  EA,,12,12,219,219.8,12.0,60.0,Mediterranean Blue,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10049.1,2021-01-22,,PO#19439-2 TRIVANTAG,,,10.0,,,150.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10049.1,,,PO#19439-2 TRIVANTAG  EA,,10,10,150,150.0,10.0,46.0,Mediterranen Blue.,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10049.1,2021-02-28,,PO#19568-1 CARDMEMBE,,,2.0,,,12.15,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10049.1,,,PO#19568-1 CARDMEMBE  EA,,2,2,12,12.15,12.0,3.0,Drill Hex.,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10049.1,2021-02-28,,PO#19569-1 CARDMEMBE,,,1.0,,,43.47,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10049.1,,,PO#19569-1 CARDMEMBE  EA,,1,1,43,43.47,5.0,16.0,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10050.1,2021-01-04,0300,307-0149,,,60.0,,,2668.2,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10050.1,,0300,307-0149              EA,,60,60,0,2668.2,2668.2,0.0,V power supply,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10051.1,2021-04-28,,PO#19743-1 CARDMEMBE,,,1.0,,,46.91,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10051.1,,,PO#19743-1 CARDMEMBE  EA,,1,1,46,46.91,5.0,16.0,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10051.1,2021-04-28,,PO#19744-1 CARDMEMBE,,,1.0,,,19.84,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10051.1,,,PO#19744-1 CARDMEMBE  EA,,1,1,19,19.84,3.0,8.0,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10051.1,,0600,214-0000              SF,,10,0,-10,5.8,0.0,-5.8,HARDWARE FOR ESTIMATING,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10052.1,2021-01-12,,221-0190,,,1.0,,,859.73,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10052.1,,,221-0190              EA,,1,1,859,859.73,,,STANDARD CAT SCALE SPEAKER SIGN,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10052.1,2021-01-12,,221-0200,,,1.0,,,5247.72,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10052.1,,,221-0200              EA,,1,1,5247,5247.72,5.0,-4.0,' STANDARD OVERHEAD C,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10052.1,2021-01-12,,221-0300,,,1.0,,,1651.37,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10052.1,,,221-0300              SE,T,1,1,1651,1651.37,5.0,-4.0,' STANDARD CAT SCALE,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.1,2021-02-03,,221-0190,,,5.0,,,4298.63,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.1,,,221-0190              EA,,5,5,4298,4298.63,,,STANDARD CAT SCALE SPEAKER SIGN,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.1,2021-02-03,,221-0200,,,4.0,,,20990.84,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.1,,,221-0200              EA,,4,4,20990,20990.84,5.0,-4.0,' STANDARD OVERHEAD C,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.1,2021-02-03,,221-0300,,,5.0,,,8256.85,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.1,,,221-0300              SE,T,5,5,8256,8256.85,5.0,-4.0,' STANDARD CAT SCALE,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,2021-01-19,,201-0340,,,1.0,,,3.8,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,,,201-0340              TU,BE,1,1,3,3.8,81911.0,,CLEAR SILICONE,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,2021-02-03,,202-0100,,,8.0,,,6.36,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,,,202-0100              EA,,8,8,6,6.36,3.0,,""" ALUMINUM GUSSETS",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,2021-01-19,,202-0220,,,104.0,,,98.8,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,,,202-0220              EA,,104,104,98,98.8,500.0,,/,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,2021-01-19,,202-0420,,,41.0,,,4.1,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,,,202-0420              FT,,41,41,4,4.1,1.0,8.0,' GASKET TAPE,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,2021-02-03,,202-0431,,,2.0,,,7.9,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,,,202-0431              EA,,2,2,7,7.9,,,"LARGE ""A"" Z-BRACKET",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,2021-02-03,,202-0500,,,12.0,,,46.95,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,,,202-0500              EA,,12,12,46,46.95,8.0,,""" ANGLE IRON BRACKETS - LAF IRONS",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,2021-02-03,,202-0510,,,52.0,,,453.96,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,,,202-0510              FT,,52,52,453,453.96,26.0,,',3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,2021-02-03,,202-0540,,,6.0,,,7.02,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,,,202-0540              EA,,6,6,7,7.02,,,C-COVER CORNER FLASHING - L/A SCABS,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,2021-02-03,,202-0560,,,16.0,,,25.39,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,,,202-0560              EA,,16,16,25,25.39,,,"LARGE ""A"" SPREADER BARS (Frame Supp",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,2021-02-03,,202-0580,,,52.0,,,193.44,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,,,202-0580              FT,,52,52,193,193.44,26.0,,',3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,2021-02-03,,202-0610,,,104.0,,,171.6,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,,,202-0610              FT,,104,104,171,171.6,2.0,-1.0,',3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,2021-02-03,,202-1330,,,22.0,,,18.09,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,,,202-1330              EA,,22,22,18,18.09,6.0,7.0,""" HAND HOLE COVER",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,2021-02-03,,203-0500,,,1.0,,,1.33,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,,,203-0500              LF,,1,1,1,1.33,1.0,4.0,""" ALUM FLAT",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,2021-01-19,,209-0380,,,290.0,,,763.33,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,,,209-0380              SF,,290,290,763,763.33,2037.0,,Yellow,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,2021-02-03,,214-0765,,,26.0,,,4.27,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,,,214-0765              EA,,26,26,4,4.27,1.0,2.0,HHMS,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,2021-01-19,,214-3200,,,14.0,,,0.13,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,,,214-3200              EA,,14,14,0,0.13,3.0,16.0,HEX NUT,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,2021-02-03,,214-3235,,,8.0,,,6.03,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,,,214-3235              EA,,8,8,6,6.03,1.0,4.0,Rivet Nut,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,2021-02-03,,214-3278,,,2.0,,,0.7,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,,,214-3278              EA,,2,2,0,0.7,1.0,2.0,""" Alum.Nuts",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,2021-02-03,,214-3280,,,24.0,,,0.96,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,,,214-3280              EA,,24,24,0,0.96,1.0,2.0,HEX NUT,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,2021-01-19,,214-3550,,,14.0,,,1.32,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,,,214-3550              EA,,14,14,1,1.32,10.0,-24.0,TINNERMAN NUT,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,2021-02-03,,214-3649,,,20.0,,,0.24,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,,,214-3649              EA,,20,20,0,0.24,4.0,-4.0,S/S rivet,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,2021-01-19,,214-4180,,,14.0,,,0.17,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,,,214-4180              EA,,14,14,0,0.17,10.0,-24.0,""" THMS",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,2021-01-19,,214-4312,,,45.0,,,0.75,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,,,214-4312              EA,,45,45,0,0.75,10.0,1.0,""" TEK Screws",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,2021-01-19,,214-4712,,,160.0,,,4.64,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,,,214-4712              EA,,160,160,4,4.64,10.0,1.0,""" HWHSMS - Black",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,2021-01-19,,214-5380,,,2.0,,,2.02,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,,,214-5380              EA,,2,2,2,2.02,45.0,304.0,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,2021-02-03,,214-5470,,,26.0,,,1.3,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,,,214-5470              EA,,26,26,1,1.3,1.0,2.0,FLAT WASHERS,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,2021-01-26,,216-0151,,,24.0,,,10.4,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,,,216-0151              FT,,24,24,10,10.4,1.0,4.0,' SPF WOOD FRAMING,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,2021-01-26,,216-0251,,,140.0,,,115.26,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,,,216-0251              FT,,140,140,115,115.26,2.0,4.0,' SPF WOOD FRAMING,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,2021-01-26,,216-0252,,,144.0,,,112.32,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,,,216-0252              LF,,144,144,112,112.32,2.0,4.0,' SPF WOOD FRAMING,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,2021-01-26,,216-0421,,,250.0,,,236.25,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,,,216-0421              SF,,250,250,236,236.25,7.0,16.0,'sheet,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,2021-02-03,,219-1150,,,2.0,,,31.1,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,,,219-1150              EA,,2,2,31,31.1,3.0,4.0,MATCH PLATE,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,2021-02-03,,219-1731,,,8.0,,,19.92,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,,,219-1731              FT,,8,8,19,19.92,1.0,-1.0,""" SQ STEEL TU",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,2021-02-03,,219-1891,,,10.0,,,69.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,,,219-1891              FT,,10,10,69,69.0,4.0,4.0,SQUARE TUBE,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,2021-01-26,,220-0240,,,60.0,,,4.44,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,,,220-0240              FT,,60,60,4,4.44,1.0,4.0,""" Micro Foam Rolls",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,2021-01-19,,302-0186,,,40.0,,,10.34,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,,,302-0186              EA,,40,40,10,10.34,3.0,4.0,""" Cable Clamp",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,2021-01-19,,302-0231,,,10.0,,,2.73,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,,,302-0231              EA,,10,10,2,2.73,1029.0,,mounting bracket,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,2021-01-19,,302-0621,,,40.0,,,48.51,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,,,302-0621              FT,,40,40,48,48.51,3.0,4.0,black conduit,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,2021-02-03,,303-0150,,,1.0,,,4.47,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,,,303-0150              EA,,1,1,4,4.47,5320.0,-0.0,HUBS,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,2021-02-03,,303-0180,,,1.0,,,26.75,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,,,303-0180              EA,,1,1,26,26.75,5128.0,-0.0,VAC SW&WP CVR,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,2021-01-19,,303-0313,,,10.0,,,2.02,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,,,303-0313              EA,,10,10,2,2.02,7.0,8.0,""" Heyco Bushing",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,2021-01-19,,303-0581,,,7.0,,,2.27,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,,,303-0581              EA,,7,7,2,2.27,10.0,60042.0,Ring Tongue,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,2021-01-19,,303-0612,,,2.0,,,1.39,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,,,303-0612              EA,,2,2,1,1.39,8495.0,,Snap In Connector,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,2021-02-03,,303-1260,,,2.0,,,1.18,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,,,303-1260              EA,,2,2,1,1.18,1.0,-1.0,""" LOCK NUT",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,2021-02-03,,303-1280,,,1.0,,,0.38,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,,,303-1280              EA,,1,1,0,0.38,1.0,2.0,""" CHASE NIPPLE",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,2021-02-03,,303-1355,,,2.0,,,8.76,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,,,303-1355              EA,,2,2,8,8.76,1.0,1.0,-DC,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,2021-01-19,,307-0149,,,6.0,,,266.82,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,,,307-0149              EA,,6,6,266,266.82,100.0,524.0,V power supply,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,2021-01-19,,307-0258,,,4.0,,,13.08,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,,,307-0258              EA,,4,4,13,13.08,6.0,,',3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,2021-01-19,,307-0259,,,6.0,,,33.96,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,,,307-0259              EA,,6,6,33,33.96,12.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10053.2,2021-01-19,,307-0266,,,40.0,,,754.4,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
