"","Eagle Sign Company" 
"","CLOSED WORK ORDERS 01/01/08 - 12/31/08" 
 
"Work Order","Quote/Part/Description","Qty Mfg","Qty Comp","Act Material","Act Labor","Act Burden","Act CNCRT","Act OUT1","Act ","Act UTax","Act Total","Est Material","Est Labor","Est Burden","Est CNCRT","Est OUT1","Est ","Est UTax","Est Total","Var Cost","Act Billing","Act GM %","Est Billing","Est GM %","Close Date","Cust No","Customer Name","C/F","STD Comp $","Est COGS","Net WIP","Invoice Date","Invoice Nbr","Est Hrs","Act Hrs" 
"""62656""","""221-0190 STANDARD CAT SCALE SP""","1","1","421.38","121.38","109.24","","","","0.00","652.00","420.68","127.20","0.00","","","","0.00","547.88","104.12","","","0.00","","08/31/08","","","F","694.26","0.00","0.00","","","8.000","7.750"
"""62657""","""221-0190 STANDARD CAT SCALE SP""","1","1","421.38","115.06","103.56","","","","0.00","640.00","420.68","127.20","0.00","","","","0.00","547.88","92.12","","","0.00","","09/30/08","","","F","694.26","0.00","0.00","","","8.000","7.250"
"""62658""","""221-0190 STANDARD CAT SCALE SP""","1","1","421.38","118.50","106.66","","","","0.00","646.54","420.68","127.20","0.00","","","","0.00","547.88","98.66","","","0.00","","09/30/08","","","F","694.26","0.00","0.00","","","8.000","7.500"
"""62659""","""221-0190 STANDARD CAT SCALE SP""","1","1","421.38","137.56","123.81","","","","0.00","682.75","420.68","127.20","0.00","","","","0.00","547.88","134.87","","","0.00","","09/30/08","","","F","694.26","0.00","0.00","","","8.000","8.750"
"""62660""","""221-0190 STANDARD CAT SCALE SP""","1","1","421.38","127.50","114.76","","","","0.00","663.64","420.68","127.20","0.00","","","","0.00","547.88","115.76","","","0.00","","09/30/08","","","F","694.26","0.00","0.00","","","8.000","8.000"
"""62661""","""221-0190 STANDARD CAT SCALE SP""","1","1","421.38","159.44","143.49","","","","0.00","724.31","420.68","127.20","0.00","","","","0.00","547.88","176.43","","","0.00","","09/30/08","","","F","694.26","0.00","0.00","","","8.000","10.250"
"""62662""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","2908.17","830.15","747.16","","","","0.00","4485.48","3874.37","318.00","0.00","","","","0.00","4192.37","293.11","","","0.00","","09/30/08","","","F","4404.70","0.00","0.00","","","20.000","52.750"
"""62663""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","2908.17","411.73","370.55","","","","0.00","3690.45","3874.37","318.00","0.00","","","","0.00","4192.37","-501.92","","","0.00","","08/31/08","","","F","4404.70","0.00","0.00","","","20.000","26.750"
"""62664""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","2908.17","436.99","393.30","","","","0.00","3738.46","3874.37","318.00","0.00","","","","0.00","4192.37","-453.91","","","0.00","","09/30/08","","","F","4404.70","0.00","0.00","","","20.000","31.000"
"""62665""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","2908.17","345.43","310.90","","","","0.00","3564.50","3874.37","318.00","0.00","","","","0.00","4192.37","-627.87","","","0.00","","08/31/08","","","F","4404.70","0.00","0.00","","","20.000","23.500"
"""62666""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","2908.17","306.65","276.00","","","","0.00","3490.82","3874.37","318.00","0.00","","","","0.00","4192.37","-701.55","","","0.00","","08/31/08","","","F","4404.70","0.00","0.00","","","20.000","22.500"
"""62667""","""202-0500 8"" ANGLE IRON BRACKET""","145","145","284.15","36.88","33.19","","","","0.00","354.22","284.14","0.00","0.00","","","","0.00","284.14","70.08","","","0.00","","08/18/08","","","F","295.42","0.00","0.00","","","0.000","2.500"
"""62668""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","2908.17","470.60","423.55","","","","0.00","3802.32","3874.37","318.00","0.00","","","","0.00","4192.37","-390.05","","","0.00","","09/30/08","","","F","4404.70","0.00","0.00","","","20.000","33.000"
"""62669""","""202-0435 Z Bracket Gusset""","52","52","15.72","0.00","0.00","","","","0.00","15.72","15.72","206.70","0.00","","","","0.00","222.42","-206.70","","","0.00","","08/18/08","","","F","0.00","0.00","0.00","","","13.000",""
"""62670""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1216.91","163.51","147.17","","","","0.00","1527.59","1209.61","127.20","0.00","","","","0.00","1336.81","190.78","","","0.00","","09/30/08","","","F","1272.95","0.00","0.00","","","8.000","10.500"
"""62671""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1216.91","117.00","105.30","","","","0.00","1439.21","1209.61","127.20","0.00","","","","0.00","1336.81","102.40","","","0.00","","09/30/08","","","F","1441.77","0.00","0.00","","","8.000","7.250"
"""62672""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","2908.17","476.25","428.65","","","","0.00","3813.07","3874.37","318.00","0.00","","","","0.00","4192.37","-379.30","","","0.00","","09/30/08","","","F","4404.70","0.00","0.00","","","20.000","33.500"
"""62673""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","2908.17","531.27","478.14","","","","0.00","3917.58","3874.37","318.00","0.00","","","","0.00","4192.37","-274.79","","","0.00","","09/30/08","","","F","4404.70","0.00","0.00","","","20.000","37.000"
"""62675""","""221-0500 4' X 18' STANDARD OVE""","1","1","2908.17","46.07","41.47","","","","0.00","2995.71","3874.37","0.00","0.00","","","","0.00","3874.37","-878.66","","","0.00","","08/31/08","","","F","3711.08","0.00","0.00","","","0.000","2.750"
"""62676""","""221-0500 4' X 18' STANDARD OVE""","1","1","2908.17","422.58","380.33","","","","0.00","3711.08","3874.37","0.00","0.00","","","","0.00","3874.37","-163.29","","","0.00","","08/31/08","","","F","0.00","0.00","0.00","","","0.000","28.000"
"""62677""","""221-0210 5'-4 1/2"" X 20' HIGH""","1","1","2674.98","76.27","68.65","","","","0.00","2819.90","3641.18","0.00","0.00","","","","0.00","3641.18","-821.28","","","0.00","","08/31/08","","","F","0.00","0.00","0.00","","","0.000","4.750"
"""62678""","""512-0170 TACO JOHN'S WE PROMIS""","6","6","113.40","11.25","10.13","","","","0.00","134.78","113.40","0.00","0.00","","","","0.00","113.40","21.38","","","0.00","","09/30/08","","","F","671.34","0.00","0.00","","","0.000","0.750"
"""62679""","""512-0160 TACO JOHN'S WE PREPAR""","6","6","44.10","11.25","10.13","","","","0.00","65.48","44.10","0.00","0.00","","","","0.00","44.10","21.38","","","0.00","","09/30/08","","","F","180.00","0.00","0.00","","","0.000","0.750"
"""62680""","""202-0560 LARGE ""A"" SPREADER BA""","420","420","198.15","6.88","6.19","","","","0.00","211.22","198.16","0.00","0.00","","","","0.00","198.16","13.06","","","0.00","","09/30/08","","","F","243.60","0.00","0.00","","","0.000","0.500"
"""62681""","""202-1320 5"" X 7"" HAND HOLE COV""","75","75","84.75","27.50","24.75","","","","0.00","137.00","84.75","0.00","0.00","","","","0.00","84.75","52.25","","","0.00","","09/30/08","","","F","140.34","0.00","0.00","","","0.000","2.000"
"""62682""","""219-1130 1/2 X 6 POLE GUSSETS""","40","40","124.60","196.88","177.19","","","","0.00","498.67","124.60","0.00","0.00","","","","0.00","124.60","374.07","","","0.00","","09/30/08","","","F","162.20","0.00","0.00","","","0.000","12.500"
"""62683""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1216.91","97.69","87.92","","","","0.00","1402.52","1216.91","127.20","0.00","","","","0.00","1344.11","58.41","","","0.00","","09/30/08","","","F","1441.77","0.00","0.00","","","8.000","6.250"
"""62684""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1216.91","136.51","122.87","","","","0.00","1476.29","1216.91","127.20","0.00","","","","0.00","1344.11","132.18","","","0.00","","10/13/08","","","F","1441.77","0.00","0.00","","","8.000","8.750"
"""62685""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","2909.07","326.58","293.94","","","","0.00","3529.59","3874.37","318.00","0.00","","","","0.00","4192.37","-662.78","","","0.00","","09/30/08","","","F","4404.70","0.00","0.00","","","20.000","21.250"
"""62686""","""221-0190 STANDARD CAT SCALE SP""","1","1","421.68","120.62","108.57","","","","0.00","650.87","421.68","127.20","0.00","","","","0.00","548.88","101.99","","","0.00","","09/30/08","","","F","694.26","0.00","0.00","","","8.000","8.000"
"""62687""","""221-0190 STANDARD CAT SCALE SP""","1","1","421.68","90.62","81.56","","","","0.00","593.86","421.68","127.20","0.00","","","","0.00","548.88","44.98","","","0.00","","09/30/08","","","F","694.26","0.00","0.00","","","8.000","6.000"
"""62688""","""221-0190 STANDARD CAT SCALE SP""","1","1","421.68","86.87","78.19","","","","0.00","586.74","421.68","127.20","0.00","","","","0.00","548.88","37.86","","","0.00","","09/30/08","","","F","694.26","0.00","0.00","","","8.000","5.750"
"""62689""","""221-0190 STANDARD CAT SCALE SP""","1","1","420.10","76.25","68.62","","","","0.00","564.97","421.68","127.20","0.00","","","","0.00","548.88","16.09","","","0.00","","10/21/08","","","F","643.88","0.00","0.00","","","8.000","5.000"
"""62690""","""221-0190 STANDARD CAT SCALE SP""","1","1","420.27","113.13","101.82","","","","0.00","635.22","421.68","127.20","0.00","","","","0.00","548.88","86.34","","","0.00","","10/21/08","","","F","643.88","0.00","0.00","","","8.000","7.500"
"""62691""","""219-1139 1/2"" X 8"" MATCH PLATE""","15","15","87.72","59.07","53.17","","","","0.00","199.96","96.49","123.23","0.00","","","","0.00","219.72","-19.76","","","0.00","","10/13/08","","","F","142.20","0.00","0.00","","","7.750","3.750"
"""62692""","""219-1141 1/2"" x 8"" Top Plate""","15","15","87.72","59.07","53.17","","","","0.00","199.96","96.49","246.45","0.00","","","","0.00","342.94","-142.98","","","0.00","","10/13/08","","","F","212.25","0.00","0.00","","","15.500","3.750"
"""62693""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","2908.17","245.90","221.33","","","","0.00","3375.40","3874.37","318.00","0.00","","","","0.00","4192.37","-816.97","","","0.00","","09/30/08","","","F","4404.70","0.00","0.00","","","20.000","15.750"
"""62694""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","2907.57","335.20","301.69","","","","0.00","3544.46","3874.37","318.00","0.00","","","","0.00","4192.37","-647.91","","","0.00","","10/30/08","","","F","3658.92","0.00","0.00","","","20.000","23.250"
"""62695""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","2907.57","275.14","247.61","","","","0.00","3430.32","3874.37","318.00","0.00","","","","0.00","4192.37","-762.05","","","0.00","","10/29/08","","","F","3658.92","0.00","0.00","","","20.000","17.750"
"""62696""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","2907.57","345.01","310.52","","","","0.00","3563.10","3874.37","318.00","0.00","","","","0.00","4192.37","-629.27","","","0.00","","10/29/08","","","F","3658.92","0.00","0.00","","","20.000","24.750"
"""62697""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","2907.57","393.67","354.33","","","","0.00","3655.57","3874.37","318.00","0.00","","","","0.00","4192.37","-536.80","","","0.00","","10/21/08","","","F","3658.92","0.00","0.00","","","20.000","29.500"
"""62698""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1216.91","136.13","122.53","","","","0.00","1475.57","1216.91","127.20","0.00","","","","0.00","1344.11","131.46","","","0.00","","10/13/08","","","F","1441.77","0.00","0.00","","","8.000","8.750"
"""62699""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1251.86","108.75","97.89","","","","0.00","1458.50","1216.91","127.20","0.00","","","","0.00","1344.11","114.39","","","0.00","","10/29/08","","","F","1476.06","0.00","0.00","","","8.000","7.000"
"""62700""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1251.86","132.01","118.81","","","","0.00","1502.68","1216.91","127.20","0.00","","","","0.00","1344.11","158.57","","","0.00","","10/29/08","","","F","1476.06","0.00","0.00","","","8.000","8.500"
"""62701""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1251.86","159.00","143.10","","","","0.00","1553.96","1216.91","127.20","0.00","","","","0.00","1344.11","209.85","","","0.00","","10/29/08","","","F","1476.06","0.00","0.00","","","8.000","9.000"
"""62702""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1251.86","105.00","94.50","","","","0.00","1451.36","1216.91","127.20","0.00","","","","0.00","1344.11","107.25","","","0.00","","10/14/08","","","F","1441.77","0.00","0.00","","","8.000","6.000"
"""62703""","""221-0190 STANDARD CAT SCALE SP""","1","1","420.27","113.12","101.80","","","","0.00","635.19","421.68","127.20","0.00","","","","0.00","548.88","86.31","","","0.00","","10/29/08","","","F","643.88","0.00","0.00","","","8.000","7.500"
"""62704""","""221-0190 STANDARD CAT SCALE SP""","1","1","420.27","150.62","135.57","","","","0.00","706.46","421.68","127.20","0.00","","","","0.00","548.88","157.58","","","0.00","","10/29/08","","","F","643.88","0.00","0.00","","","8.000","10.000"
"""62705""","""221-0190 STANDARD CAT SCALE SP""","1","1","420.27","158.19","142.38","","","","0.00","720.84","421.68","127.20","0.00","","","","0.00","548.88","171.96","","","0.00","","10/29/08","","","F","643.88","0.00","0.00","","","8.000","10.500"
"""62706""","""221-0190 STANDARD CAT SCALE SP""","1","1","420.27","109.44","98.50","","","","0.00","628.21","421.68","127.20","0.00","","","","0.00","548.88","79.33","","","0.00","","10/29/08","","","F","643.88","0.00","0.00","","","8.000","7.250"
"""62707""","""221-0190 STANDARD CAT SCALE SP""","1","1","420.27","105.31","94.79","","","","0.00","620.37","421.68","127.20","0.00","","","","0.00","548.88","71.49","","","0.00","","10/29/08","","","F","643.88","0.00","0.00","","","8.000","7.000"
"""62708""","""202-0500 8"" ANGLE IRON BRACKET""","145","24","109.73","47.26","42.53","","","","0.00","199.52","284.14","0.00","0.00","","","","0.00","284.14","-84.62","","","0.00","","10/13/08","","","F","48.90","0.00","0.00","","","0.000","3.000"
"""62710""","""221-0193 CAT SCALE SPEAKER SIG""","30","30","70.07","27.00","24.30","","","","0.00","121.37","70.07","0.00","0.00","","","","0.00","70.07","51.30","","","0.00","","10/29/08","","","F","117.30","0.00","0.00","","","0.000","1.500"
"""62711""","""221-0191 CAT SCALE SPEAKER SIG""","10","24","142.27","45.00","40.50","","","","0.00","227.77","88.92","0.00","0.00","","","","0.00","88.92","138.85","","","0.00","","10/14/08","","","F","253.66","0.00","0.00","","","0.000","2.500"
"""62712""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","2908.49","265.65","239.10","","","","0.00","3413.24","3873.77","318.00","0.00","","","","0.00","4191.77","-778.53","","","0.00","","10/29/08","","","F","3658.92","0.00","0.00","","","20.000","17.500"
"""62713""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","2908.49","270.26","243.25","","","","0.00","3422.00","3873.77","318.00","0.00","","","","0.00","4191.77","-769.77","","","0.00","","10/29/08","","","F","3658.92","0.00","0.00","","","20.000","19.250"
"""62714""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","2908.49","308.31","277.50","","","","0.00","3494.30","3873.77","318.00","0.00","","","","0.00","4191.77","-697.47","","","0.00","","10/29/08","","","F","3658.92","0.00","0.00","","","20.000","20.500"
"""62715""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","2924.21","380.86","342.79","","","","0.00","3647.86","3873.77","318.00","0.00","","","","0.00","4191.77","-543.91","","","0.00","","10/29/08","","","F","3658.92","0.00","0.00","","","20.000","28.000"
"""62716""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","2924.21","291.39","262.26","","","","0.00","3477.86","3873.77","318.00","0.00","","","","0.00","4191.77","-713.91","","","0.00","","10/29/08","","","F","3658.92","0.00","0.00","","","20.000","19.250"
"""62717""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","2924.21","356.71","321.07","","","","0.00","3601.99","3873.77","318.00","0.00","","","","0.00","4191.77","-589.78","","","0.00","","10/29/08","","","F","3658.92","0.00","0.00","","","20.000","23.750"
"""62718""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","2924.21","338.21","304.42","","","","0.00","3566.84","3873.77","318.00","0.00","","","","0.00","4191.77","-624.93","","","0.00","","10/29/08","","","F","3658.92","0.00","0.00","","","20.000","22.250"
"""62719""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","2908.49","297.59","267.83","","","","0.00","3473.91","3873.77","318.00","0.00","","","","0.00","4191.77","-717.86","","","0.00","","10/29/08","","","F","3658.92","0.00","0.00","","","20.000","21.000"
"""62720""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","2922.02","301.21","271.13","","","","0.00","3494.36","3873.77","318.00","0.00","","","","0.00","4191.77","-697.41","","","0.00","","10/30/08","","","F","3658.92","0.00","0.00","","","20.000","19.750"
"""62722""","""221-0190 STANDARD CAT SCALE SP""","1","1","419.20","135.31","121.79","","","","0.00","676.30","420.10","127.20","0.00","","","","0.00","547.30","129.00","","","0.00","","10/29/08","","","F","643.88","0.00","0.00","","","8.000","9.000"
"""62723""","""221-0190 STANDARD CAT SCALE SP""","1","1","419.03","90.75","81.69","","","","0.00","591.47","420.10","127.20","0.00","","","","0.00","547.30","44.17","","","0.00","","10/29/08","","","F","643.88","0.00","0.00","","","8.000","5.500"
"""62724""","""221-0190 STANDARD CAT SCALE SP""","1","1","419.03","102.63","92.38","","","","0.00","614.04","420.10","127.20","0.00","","","","0.00","547.30","66.74","","","0.00","","10/29/08","","","F","643.88","0.00","0.00","","","8.000","6.000"
"""62725""","""221-0190 STANDARD CAT SCALE SP""","1","1","419.03","89.88","80.91","","","","0.00","589.82","420.10","127.20","0.00","","","","0.00","547.30","42.52","","","0.00","","10/29/08","","","F","643.88","0.00","0.00","","","8.000","5.750"
"""62726""","""221-0190 STANDARD CAT SCALE SP""","1","1","419.03","81.50","73.36","","","","0.00","573.89","420.10","127.20","0.00","","","","0.00","547.30","26.59","","","0.00","","10/29/08","","","F","643.88","0.00","0.00","","","8.000","5.250"
"""62727""","""221-0190 STANDARD CAT SCALE SP""","1","1","419.03","85.20","76.69","","","","0.00","580.92","420.10","127.20","0.00","","","","0.00","547.30","33.62","","","0.00","","10/29/08","","","F","643.88","0.00","0.00","","","8.000","5.500"
"""62728""","""221-0190 STANDARD CAT SCALE SP""","1","1","419.03","121.06","108.96","","","","0.00","649.05","420.10","127.20","0.00","","","","0.00","547.30","101.75","","","0.00","","10/29/08","","","F","643.88","0.00","0.00","","","8.000","7.250"
"""62729""","""221-0190 STANDARD CAT SCALE SP""","1","1","419.03","138.75","124.89","","","","0.00","682.67","420.10","127.20","0.00","","","","0.00","547.30","135.37","","","0.00","","10/30/08","","","F","643.88","0.00","0.00","","","8.000","9.250"
"""62730""","""219-1141 1/2"" x 8"" Top Plate""","30","15","87.72","86.64","77.98","","","","0.00","252.34","184.21","484.95","0.00","","","","0.00","669.16","-416.82","","","0.00","","10/14/08","","","F","212.25","0.00","0.00","","","30.500","5.500"
"""62731""","""219-1139 1/2"" X 8"" MATCH PLATE""","30","15","87.72","66.95","60.26","","","","0.00","214.93","184.21","242.48","0.00","","","","0.00","426.69","-211.76","","","0.00","","10/14/08","","","F","142.20","0.00","0.00","","","15.250","4.250"
"""62732""","""219-1130 1/2 X 6 POLE GUSSETS""","120","80","124.60","133.87","120.49","","","","0.00","378.96","373.80","0.00","0.00","","","","0.00","373.80","5.16","","","0.00","","10/14/08","","","F","324.40","0.00","0.00","","","0.000","8.500"
"""62733""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1251.86","72.75","65.48","","","","0.00","1390.09","1251.86","127.20","0.00","","","","0.00","1379.06","11.03","","","0.00","","10/14/08","","","F","1441.77","0.00","0.00","","","8.000","4.250"
"""62734""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1251.86","120.00","108.00","","","","0.00","1479.86","1251.86","127.20","0.00","","","","0.00","1379.06","100.80","","","0.00","","10/29/08","","","F","1476.06","0.00","0.00","","","8.000","7.000"
"""62735""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1251.86","176.25","158.63","","","","0.00","1586.74","1251.86","127.20","0.00","","","","0.00","1379.06","207.68","","","0.00","","10/14/08","","","F","1441.77","0.00","0.00","","","8.000","10.250"
"""62736""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1266.70","104.82","94.34","","","","0.00","1465.86","1251.86","127.20","0.00","","","","0.00","1379.06","86.80","","","0.00","","10/29/08","","","F","1476.06","0.00","0.00","","","8.000","6.750"
"""62737""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1266.70","139.50","145.80","","","","0.00","1552.00","1251.86","127.20","0.00","","","","0.00","1379.06","172.94","","","0.00","","10/29/08","","","F","1476.06","0.00","0.00","","","8.000","9.000"
"""62738""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1266.70","112.50","101.25","","","","0.00","1480.45","1251.86","127.20","0.00","","","","0.00","1379.06","101.39","","","0.00","","10/30/08","","","F","1476.06","0.00","0.00","","","8.000","7.250"
"""62739""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1266.70","149.26","134.34","","","","0.00","1550.30","1251.86","127.20","0.00","","","","0.00","1379.06","171.24","","","0.00","","10/29/08","","","F","1476.06","0.00","0.00","","","8.000","9.250"
"""62740""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1266.70","145.88","131.29","","","","0.00","1543.87","1251.86","127.20","0.00","","","","0.00","1379.06","164.81","","","0.00","","10/30/08","","","F","1476.06","0.00","0.00","","","8.000","8.500"
"""62741""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1217.93","81.95","73.75","","","","0.00","1373.63","1251.86","127.20","0.00","","","","0.00","1379.06","-5.43","","","0.00","","12/17/08","","","F","1476.06","0.00","0.00","","","8.000","5.250"
"""62742""","""202-0500 8"" ANGLE IRON BRACKET""","145","145","284.15","0.00","0.00","","","","0.00","284.15","284.14","0.00","0.00","","","","0.00","284.14","0.01","","","0.00","","10/14/08","","","F","295.42","0.00","0.00","","","0.000",""
"""62743""","""202-0500 8"" ANGLE IRON BRACKET""","145","145","284.14","66.94","60.24","","","","0.00","411.32","284.14","0.00","0.00","","","","0.00","284.14","127.18","","","0.00","","10/14/08","","","F","295.42","0.00","0.00","","","0.000","4.250"
"""62744""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1200.03","101.25","91.13","","","","0.00","1392.41","1266.70","127.20","0.00","","","","0.00","1393.90","-1.49","","","0.00","","12/31/08","","","F","1476.06","0.00","0.00","","","8.000","6.500"
"""62745""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1111.68","109.14","98.23","","","","0.00","1319.05","1266.70","127.20","0.00","","","","0.00","1393.90","-74.85","","","0.00","","12/31/08","","","F","1476.06","0.00","0.00","","","8.000","7.000"
"""62746""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1096.34","128.44","115.59","","","","0.00","1340.37","1266.70","127.20","0.00","","","","0.00","1393.90","-53.53","","","0.00","","12/31/08","","","F","1476.06","0.00","0.00","","","8.000","8.250"
"""62747""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1066.65","128.81","115.93","","","","0.00","1311.39","1266.70","127.20","0.00","","","","0.00","1393.90","-82.51","","","0.00","","12/31/08","","","F","1476.06","0.00","0.00","","","8.000","8.250"
"""62748""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1096.34","132.38","119.14","","","","0.00","1347.86","1266.70","127.20","0.00","","","","0.00","1393.90","-46.04","","","0.00","","12/31/08","","","F","1476.06","0.00","0.00","","","8.000","8.500"
"""62749""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","3435.13","38.32","34.50","","","","0.00","3507.95","3890.41","318.00","0.00","","","","0.00","4208.41","-700.46","","","0.00","","11/24/08","","","F","3658.92","0.00","0.00","","","20.000","2.250"
"""62750""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","2769.55","327.83","295.07","","","","0.00","3392.45","3890.41","318.00","0.00","","","","0.00","4208.41","-815.96","","","0.00","","12/31/08","","","F","3658.92","0.00","0.00","","","20.000","21.500"
"""62751""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","2976.58","223.70","201.36","","","","0.00","3401.64","3890.41","318.00","0.00","","","","0.00","4208.41","-806.77","","","0.00","","12/31/08","","","F","3658.92","0.00","0.00","","","20.000","14.250"
"""62752""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","3009.50","338.02","304.25","","","","0.00","3651.77","3890.41","318.00","0.00","","","","0.00","4208.41","-556.64","","","0.00","","12/31/08","","","F","3658.92","0.00","0.00","","","20.000","21.750"
"""62754""","""221-0192 CAT SCALE SPEAKER SIG""","10","10","56.06","18.00","16.20","","","","0.00","90.26","70.07","0.00","0.00","","","","0.00","70.07","20.19","","","0.00","","10/29/08","","","F","105.00","0.00","0.00","","","0.000","1.000"
"""62755""","""221-0210 5'-4 1/2"" X 20' HIGH""","1","1","3201.19","590.15","531.15","","","","0.00","4322.49","3767.83","0.00","0.00","","","","0.00","3767.83","554.66","","","0.00","","11/26/08","","","F","0.00","0.00","0.00","","","0.000","39.500"
"""62756""","""221-0190 STANDARD CAT SCALE SP""","1","1","492.45","133.38","120.04","","","","0.00","745.87","419.02","127.20","0.00","","","","0.00","546.22","199.65","","","0.00","","11/24/08","","","F","643.88","0.00","0.00","","","8.000","8.500"
"""62757""","""221-0320 5'-4 1/2"" X 20' HIGH""","1","1","1279.45","128.83","115.94","","","","0.00","1524.22","656.21","0.00","0.00","","","","0.00","656.21","868.01","","","0.00","","11/26/08","","","F","0.00","0.00","0.00","","","0.000","8.250"
"""62758""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","3033.95","333.88","300.52","","","","0.00","3668.35","3996.89","318.00","0.00","","","","0.00","4314.89","-646.54","","","0.00","","12/31/08","","","F","3658.92","0.00","0.00","","","20.000","21.500"
"""62759""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","3040.76","332.26","299.07","","","","0.00","3672.09","3996.89","318.00","0.00","","","","0.00","4314.89","-642.80","","","0.00","","12/31/08","","","F","3658.92","0.00","0.00","","","20.000","21.500"
"""62760""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","2998.93","285.52","256.99","","","","0.00","3541.44","3996.89","318.00","0.00","","","","0.00","4314.89","-773.45","","","0.00","","12/31/08","","","F","3658.92","0.00","0.00","","","20.000","18.500"
"""62763""","""221-0190 STANDARD CAT SCALE SP""","1","1","380.58","105.38","94.86","","","","0.00","580.82","419.02","127.20","0.00","","","","0.00","546.22","34.60","","","0.00","","12/15/08","","","F","643.88","0.00","0.00","","","8.000","7.000"
"""62764""","""221-0190 STANDARD CAT SCALE SP""","1","1","376.80","49.00","44.11","","","","0.00","469.91","419.02","127.20","0.00","","","","0.00","546.22","-76.31","","","0.00","","11/30/08","","","F","643.88","0.00","0.00","","","8.000","3.250"
"""62765""","""221-0190 STANDARD CAT SCALE SP""","1","1","362.48","66.56","59.91","","","","0.00","488.95","419.02","127.20","0.00","","","","0.00","546.22","-57.27","","","0.00","","11/30/08","","","F","643.88","0.00","0.00","","","8.000","4.500"
"""62766""","""221-0190 STANDARD CAT SCALE SP""","1","1","365.70","93.63","84.29","","","","0.00","543.62","419.02","127.20","0.00","","","","0.00","546.22","-2.60","","","0.00","","11/26/08","","","F","643.88","0.00","0.00","","","8.000","6.250"
"""62767""","""221-0190 STANDARD CAT SCALE SP""","1","1","399.74","124.25","111.84","","","","0.00","635.83","419.02","127.20","0.00","","","","0.00","546.22","89.61","","","0.00","","12/17/08","","","F","643.88","0.00","0.00","","","8.000","8.250"
"""62768""","""221-0190 STANDARD CAT SCALE SP""","1","1","385.10","154.75","139.29","","","","0.00","679.14","419.02","127.20","0.00","","","","0.00","546.22","132.92","","","0.00","","12/31/08","","","F","643.88","0.00","0.00","","","8.000","10.250"
"""62769""","""221-0190 STANDARD CAT SCALE SP""","1","1","389.53","132.25","119.04","","","","0.00","640.82","419.02","127.20","0.00","","","","0.00","546.22","94.60","","","0.00","","12/31/08","","","F","643.88","0.00","0.00","","","8.000","8.750"
