"15 FEB 2026","18:21:18","","","GROSS MARGIN BY SALESPERSON", 
"","","","","PERIOD: 01/01/17 through 12/31/17", 
 
"Invoice No","Inv Date","Prod Code","Cust No","Customer Name","Gross Sales","Total Cost","Gross Margin","GM %","Extra Charge","Salesperson #1","Comm Rate #1","Salesperson #2","Comm Rate #2","Salesperson #3","Comm Rate #3","Location No","Location Name","City","State", 
"SC4758","01/26/17","SRVCE","3807","SHOTGUN BETTY'S COUNTRY ROCK BAR","387.50","218.72","168.78","43.56","","RICHT","","","","","","DEFAULT","SHOTGUN BETTY´S COUNTRY ROCK BAR","WEST DES MOINES","IA",
"SC4759","02/06/17","SRVCE","3353","BUZZARD BILLY'S RESTAURANT","450.00","248.85","201.15","44.70","","RICHT","","","","","","DEFAULT","BUZZARD BILLY´S RESTAURANT","DES MOINES","IA",
"SC4760","01/20/17","SRVCE","4578","GRIMES UNITED METHODIST CHURCH","229.02","116.70","112.32","49.04","4.00","RICHT","","","","","","DEFAULT","GRIMES UNITED METHODIST CHURCH","GRIMES","IA",
"SC4761","01/24/17","SRVCE","2746","CITY OF AMES POWER PLANT","400.00","255.92","144.08","36.02","","RICHT","","","","","","DEFAULT","CITY OF AMES POWER PLANT","AMES","IA",
"SC4762","01/20/17","SRVCE","3733","MINX SHOW PALACE","496.26","345.25","151.01","30.43","","RICHT","","","","","","DEFAULT","MINX SHOW PLACE","DES MOINES","IA",
"SC4763","01/20/17","SRVCE","3657","PANCHEROS MEXICAN GRILL","463.72","234.08","229.64","49.52","","RICHT","","","","","","DEFAULT","PANCHEROS MEXICAN GRILL","ALTOONA","IA",
"SC4764","01/20/17","SRVCE","3308","SKY ZONE","75.00","41.47","33.53","44.71","","RICHT","","","","","","DEFAULT","SKY ZONE","GRIMES","IA",
"SC4766","02/27/17","SRVCE","5005","DINO'S STORAGE","905.63","547.56","358.07","39.54","","RICHT","","","","","","2","DINO´S STORAGE","BONDURANT","IA",
"SC4767","01/23/17","SRVCE","5005","DINO'S STORAGE","1814.47","923.07","891.40","49.13","31.00","RICHT","","","","","","1","DINO´S STORAGE","DES MOINES","IA",
"SC4768","02/24/17","SRVCE","3326","PLAY IT AGAIN SPORTS","0.00","159.82","-159.82","","","RICHT","","","","","","DEFAULT","PLAY IT AGAIN SPORTS","CLIVE","IA",
"SC4769","01/20/17","SRVCE","2535","ATLAS SIGN INDUSTRIES","240.00","149.81","90.19","37.58","","RICHT","","","","","","46","US CELLULAR - ATLAS SIGNS","DES MOINES","IA",
"SC4775","01/26/17","SRVCE","100750","SKEFFINGTON'S FORMAL WEAR","417.11","197.00","220.11","52.77","10.00","RICHT","","","","","","DEFAULT","SKEFFINGTON´S FORMAL WEAR","Des Moines","IA",
"SC4776","02/06/17","SRVCE","2816","EVERBRITE LLC.","569.94","346.02","223.92","39.29","8.00","RICHT","","","","","","3","PIZZA HUT - EVERBRITE","BOONE","IA",
"SC4777","02/08/17","SRVCE","5011","HOLIDAY INN MERCY CAMPUS","93.75","64.35","29.40","31.36","","RICHT","","","","","","DEFAULT","HOLIDAY INN MERCY CAMPUS","DES MOINES","IA",
"SC4778","01/27/17","SRVCE","2883","BLAIR IMAGE ELEMENTS","250.00","134.80","115.20","46.08","","RICHT","","","","","","4","YES WAY-BLAIR SIGNS","GRIMES","IA",
"SC4779","02/06/17","SRVCE","3035","PERKINS","356.25","275.65","80.60","22.62","","RICHT","","","","","","DEFAULT","PERKINS","URBANDALE","IA",
"SC4779","02/06/17","SRVCE","3035","PERKINS","1629.23","816.29","812.94","49.90","","RICHT","","","","","","DEFAULT","PERKINS","URBANDALE","IA",
"SC4780","01/31/17","SRVCE","5015","COLFAX INN","475.00","236.88","238.12","50.13","","RICHT","","","","","","DEFAULT","COLFAX INN","COLFAX","IA",
"SC4781","01/31/17","SRVCE","15800","BUSINESS PUBLICATIONS CORPORAT","306.25","191.57","114.68","37.45","","RICHT","","","","","","DEFAULT","BUSINESS PUBLICATIONS CORPORAT","Des Moines","IA",
"SC4783","01/31/17","SRVCE","2371","COAST SIGN LLC","500.00","248.85","251.15","50.23","","RICHT","","","","","","29","AMC THEATRES-COAST SIGNS","DES MOINES","IA",
"SC4784","01/31/17","SRVCE","2371","COAST SIGN LLC","500.00","334.62","165.38","33.08","","RICHT","","","","","","30","AMC THEATRES-COAST SIGNS","JOHNSTON","IA",
"SC4785","01/31/17","SRVCE","2371","COAST SIGN LLC","500.00","296.01","203.99","40.80","","RICHT","","","","","","31","AMC THEATRES-COAST SIGNS","DES MOINES","IA",
"SC4786","01/27/17","SRVCE","5016","E SQUARED PROPERTIES LLC","1201.71","635.82","565.89","47.09","16.00","RICHT","","","","","","1","DOLLAR GENERAL","GREENFIELD","IA",
"SC4787","01/31/17","SRVCE","49300","GIT N GO CONVENIENCE STORES","0.00","163.78","-163.78","","","RICHT","","","","","","34","GIT N GO","NEWTON","IA",
"SC4789","01/31/17","SRVCE","3644","MOTEL 6","0.00","185.90","-185.90","","","RICHT","","","","","","DEFAULT","MOTEL 6","DES MOINES","IA",
"SC4791","02/06/17","SRVCE","3287","LAKESIDE CASINO","281.25","193.05","88.20","31.36","","RICHT","","","","","","DEFAULT","LAKESIDE CASINO","OSCEOLA","IA",
"SC4793","01/31/17","SRVCE","4691","ANDERSON REAL ESTATE","233.75","103.22","130.53","55.84","","RICHT","","","","","","DEFAULT","ANDERSON REAL ESTATE","ADEL","IA",
"SC4794","02/07/17","SRVCE","5002","FONGS PIZZA","150.00","102.96","47.04","31.36","","RICHT","","","","","","DEFAULT","FONGS PIZZA","ANKENY","IA",
"SC4795","02/07/17","SRVCE","106400","TACO JOHN'S","164.56","67.64","96.92","58.90","1.00","RICHT","","","","","","DEFAULT","TACO JOHN´S","AMES","IA",
"SC4796","02/13/17","SRVCE","3042","ANKENY DINER","962.77","556.17","406.60","42.23","","RICHT","","","","","","DEFAULT","ANKENY DINER","ANKENY","IA",
"SC4797","03/07/17","SRVCE","2535","ATLAS SIGN INDUSTRIES","255.00","139.43","115.57","45.32","1.00","RICHT","","","","","","22","STARBUCKS #8950/ ATLAS SIGN","DES MOINES","IA",
"SC4798","02/08/17","SRVCE","4759","GRAND 1350 LLC","337.50","344.16","-6.66","-1.97","","RICHT","","","","","","DEFAULT","NORTH GRAND MALL","AMES","IA",
"SC4799","02/13/17","SRVCE","4273","ANYTIME FITNESS","323.87","206.35","117.52","36.29","","RICHT","","","","","","DEFAULT","ANYTIME FITNESS","DES MOINES","IA",
"SC4800","02/08/17","SRVCE","2535","ATLAS SIGN INDUSTRIES","148.75","90.09","58.66","39.44","","RICHT","","","","","","6","ADVANCE AUTO PARTS - ATLAS","DES MOINES","IA",
"SC4802","02/15/17","SRVCE","4043","EYCHANER PROPERTIES","839.47","379.73","459.74","54.77","20.00","RICHT","","","","","","DEFAULT","EYCHANER PROPERTIES","DES MOINES","IA",
"SC4803","02/14/17","SRVCE","3396","IOWA EVENTS CENTER","411.94","237.77","174.17","42.28","","RICHT","","","","","","DEFAULT","IOWA EVENTS CENTER","DES MOINES","IA",
"SC4804","02/13/17","SRVCE","2535","ATLAS SIGN INDUSTRIES","212.50","128.70","83.80","39.44","","RICHT","","","","","","36","US CELLULAR","DES MOINES","IA",
"SC4806","02/13/17","SRVCE","5027","ACTIVE WELLNESSS CHIROPRACTIC","361.18","187.59","173.59","48.06","","RICHT","","","","","","DEFAULT","ACTIVE WELLNESSS CHIROPRACTIC","JOHNSTON","IA",
"SC4807","02/22/17","SRVCE","4321","G6 HOSPITALITY  LLC","1008.68","579.77","428.91","42.52","12.00","RICHT","","","","","","4","MOTEL 6- G6 HOSPITALITY","ALTOONA","IA",
"SC4808","02/17/17","SRVCE","3287","LAKESIDE CASINO","725.00","386.43","338.57","46.70","","RICHT","","","","","","DEFAULT","LAKESIDE CASINO","OSCEOLA","IA",
"SC4809","02/20/17","SRVCE","5028","COURTYARD MARRIOTT","480.27","292.56","187.71","39.08","","RICHT","","","","","","DEFAULT","COURTYARD MARRIOTT","ANKENY","IA",
"SC4811","02/24/17","SRVCE","4353","WHALEY MARKETING","185.00","62.40","122.60","66.27","","RICHT","","","","","","DEFAULT","WHALEY MARKETING","JOHNSTON","IA",
"SC4812","02/21/17","SRVCE","4961","HYVEE","362.50","195.17","167.33","46.16","","RICHT","","","","","","DEFAULT","HYVEE","DES MOINES","IA",
"SC4813","02/17/17","SRVCE","5033","TIME O MATIC- WATCHFIRE","233.75","141.57","92.18","39.44","","RICHT","","","","","","DEFAULT","TIME O MATIC- WATCHFIRE","Des Moines","IA",
"SC4817","04/05/17","SRVCE","3287","LAKESIDE CASINO","2435.24","1509.86","925.38","38.00","","RICHT","","","","","","DEFAULT","LAKESIDE CASINO","OSCEOLA","IA",
"SC4818","03/29/17","SRVCE","4387","DAIRY ZONE","320.43","171.48","148.95","46.48","3.00","RICHT","","","","","","DEFAULT","DAIRY ZONE","DES MOINES","IA",
"SC4819","03/24/17","SRVCE","4133","COOL BASIL","1205.00","663.57","541.43","44.93","","RICHT","","","","","","DEFAULT","COOL BASIL","CLIVE","IA",
"SC4821","02/28/17","SRVCE","4994","BROHEIM'S INDOOR GOLF & PUB","0.00","97.93","-97.93","","","RICHT","","","","","","DEFAULT","BROHEIM´S INDOOR GOLF & PUB","WAUKEE","IA",
"SC4821","02/28/17","SRVCE","4994","BROHEIM'S INDOOR GOLF & PUB","0.00","204.17","-204.17","","","RICHT","","","","","","DEFAULT","BROHEIM´S INDOOR GOLF & PUB","WAUKEE","IA",
"SC4823","02/27/17","SRVCE","3671","TRIANGLE SIGN AND SERVICE","353.14","189.72","163.42","46.28","","RICHT","","","","","","16","EYEMART EXPRESS- TRIANGLE SIGN","ANKENY","IA",
"SC4824","02/28/17","SRVCE","3079","TAX DOCTOR","372.70","238.84","133.86","35.92","10.00","RICHT","","","","","","DEFAULT","TAX DOCTOR","DES MOINES","IA",
"SC4825","03/29/17","SRVCE","4364","MARRIOTT","3271.84","2273.84","998.00","30.50","","RICHT","","","","","","DEFAULT","MARRIOTT","WEST DES MOINES","IA",
"SC4827","03/05/17","SRVCE","5035","POWER LIFE YOGA","584.88","418.98","165.90","28.36","","RICHT","","","","","","DEFAULT","POWER LIFE YOGA","DES MOINES","IA",
"SC4829","04/28/17","SRVCE","4610","PERKINS","1565.38","1183.69","381.69","24.38","","RICHT","","","","","","DEFAULT","PERKINS","AMES","IA",
"SC4830","03/05/17","SRVCE","2840","HILTON DISPLAYS  INC.","255.00","93.33","161.67","63.40","","RICHT","","","","","","16","WALMART - HILTON DISPLAYS","WEST DES MOINES","IA",
"SC4831","03/05/17","SRVCE","2371","COAST SIGN LLC","695.00","317.29","377.71","54.35","","RICHT","","","","","","2","BANK OF THE WEST","INDIANOLA","IA",
"SC4833","03/24/17","SRVCE","4310","AIR LANES","112.50","52.11","60.39","53.68","","RICHT","","","","","","DEFAULT","AIR LANES","DES MOINES","IA",
"SC4834","03/08/17","SRVCE","3584","AMERICAN LEGION HALL","400.00","255.92","144.08","36.02","","RICHT","","","","","","DEFAULT","LEGION HALL","PERRY","IA",
"SC4836","03/13/17","SRVCE","110100","TACO JOHN'S OF IOWA","825.00","507.68","317.32","38.46","","RICHT","","","","","","5","TACO JOHN´S","ANKENY","IA",
"SC4836CR","04/12/17","SRVCE","110100","TACO JOHN'S OF IOWA","-262.50","0.00","-262.50","100.00","","RICHT","","","","","","5","TACO JOHN'S","ANKENY","IA",
"SC4837","03/23/17","SRVCE","3671","TRIANGLE SIGN AND SERVICE","170.00","77.22","92.78","54.58","","RICHT","","","","","","16","EYEMART EXPRESS- TRIANGLE SIGN","ANKENY","IA",
"SC4838","03/24/17","SRVCE","3287","LAKESIDE CASINO","382.46","201.54","180.92","47.30","","RICHT","","","","","","DEFAULT","LAKESIDE CASINO","OSCEOLA","IA",
"SC4841","03/08/17","SRVCE","4887","ANGLO GROUP","215.43","82.93","132.50","61.50","12.00","RICHT","","","","","","1","JERSEY MIKE´S","DES MOINES","IA",
"SC4846","03/20/17","SRVCE","4060","IMAGE ONE INDUSTRIES  INC","120.00","234.49","-114.49","-95.41","","RICHT","","","","","","1","PIER 1 IMPORTS # 1170- IMAGE ONE INDUSTRIES","ANKENY","IA",
"SC4848","03/24/17","SRVCE","5040","COMPETATIVE EDGE","112.50","77.22","35.28","31.36","","RICHT","","","","","","DEFAULT","COMPETITIVE EDGE","CLIVE","IA",
"SC4849","05/02/17","SRVCE","5041","IOWA BEEF STEAKHOUSE","199.76","139.83","59.93","30.00","","RICHT","","","","","","DEFAULT","IOWA BEEF STEAKHOUSE","DES MOINES","IA",
"SC4850","03/13/17","SRVCE","5042","DEER RUN APARTMENTS","480.45","275.01","205.44","42.76","6.00","RICHT","","","","","","DEFAULT","DEER RUN APARTMENTS","INDIANOLA","IA",
"SC4851","03/14/17","SRVCE","110100","TACO JOHN'S OF IOWA","195.62","97.88","97.74","49.96","","RICHT","","","","","","20","TACO JOHN´S","DES MOINES","IA",
"SC4852","03/14/17","SRVCE","2535","ATLAS SIGN INDUSTRIES","212.50","128.70","83.80","39.44","","RICHT","","","","","","6","ADVANCE AUTO PARTS - ATLAS","DES MOINES","IA",
"SC4853","03/14/17","SRVCE","49300","GIT N GO CONVENIENCE STORES","0.00","62.85","-62.85","","","RICHT","","","","","","36","GIT N GO #23","DES MOINES","IA",
"SC4854","03/23/17","SRVCE","5044","COUNTRY CLUB MANOR","0.00","71.50","-71.50","","","RICHT","","","","","","DEFAULT","COUNTRY CLUB MANOR","OSCEOLA","IA",
"SC4855","03/29/17","SRVCE","5043","AMERICA'S BEST VALUE INN","250.00","180.18","69.82","27.93","","RICHT","","","","","","DEFAULT","AMERICA´S BEST VALUE INN","NEWTON","IA",
"SC4856","03/31/17","SRVCE","3287","LAKESIDE CASINO","375.00","176.27","198.73","52.99","","RICHT","","","","","","DEFAULT","LAKESIDE CASINO","OSCEOLA","IA",
"SC4858","03/17/17","SRVCE","4053","STORAGE MART","640.18","372.30","267.88","41.84","6.00","RICHT","","","","","","4","STORAGE MART","DES MOINES","IA",
"SC4859","03/24/17","SRVCE","5046","MUELLER'S RECREATION","0.00","176.26","-176.26","","","RICHT","","","","","","DEFAULT","MUELLER´S RECREATION","CLIVE","IA",
"SC4861","03/23/17","SRVCE","2108","CHRISTOPHERSON PROPERTIES","589.74","288.31","301.43","51.11","12.00","RICHT","","","","","","2","PRAIRIE WOODS APARTMENTS","DES MOINES","IA",
"SC4862","03/31/17","SRVCE","2371","COAST SIGN LLC","500.00","293.05","206.95","41.39","","RICHT","","","","","","20","BANK OF THE WEST - COAST SIGN","WEST DES MOINES","IA",
"SC4863","06/22/17","SRVCE","2535","ATLAS SIGN INDUSTRIES","490.00","259.87","230.13","46.97","","RICHT","","","","","","22","STARBUCKS #8950/ ATLAS SIGN","DES MOINES","IA",
"SC4864","04/12/17","SRVCE","3951","ALLEN INDUSTRIES   INC","668.89","318.30","350.59","52.41","","RICHT","","","","","","9","MACK TRUCKS / ALLEN INDUSTRIES","CARROLL","IA",
"SC4865","04/11/17","SRVCE","99270","SHEAR PAWFECTION","60.33","34.52","25.81","42.78","","RICHT","","","","","","DEFAULT","SHEAR PAWFECTION","WEST DES MOINES","IA",
"SC4868","03/24/17","SRVCE","4966","R & R REALTY","0.00","42.21","-42.21","","","RICHT","","","","","","1","IMT INSURANCE - R & R REALTY","WEST DES MOINES","IA",
"SC4869","03/24/17","SRVCE","5049","JODI BREMEL","160.14","78.38","81.76","51.06","1.00","RICHT","","","","","","DEFAULT","SUBWAY","DES MOINES","IA",
"SC4870","05/10/17","SRVCE","4071","RENEWABLE ENERGY GROUP","619.69","411.87","207.82","33.54","","RICHT","","","","","","DEFAULT","RENEWABLE ENERGY GROUP","AMES","IA",
"SC4871","04/30/17","SRVCE","2535","ATLAS SIGN INDUSTRIES","900.16","756.80","143.36","15.93","","RICHT","","","","","","6","ADVANCE AUTO PARTS - ATLAS","DES MOINES","IA",
"SC4872","03/31/17","SRVCE","2535","ATLAS SIGN INDUSTRIES","170.00","102.96","67.04","39.44","","RICHT","","","","","","35","PETCO - ATLAS SIGN","DES MOINES","IA",
"SC4873","03/27/17","SRVCE","2535","ATLAS SIGN INDUSTRIES","340.00","176.42","163.58","48.11","","RICHT","","","","","","47","STARBUCKS - ATLAS SIGN","AMES","IA",
"SC4875","03/30/17","SRVCE","2840","HILTON DISPLAYS  INC.","85.00","51.48","33.52","39.44","","RICHT","","","","","","17","STARBUCKS # 2672 - HILTON DISPLAYS","CLIVE","SC",
"SC4876","03/29/17","SRVCE","5051","THE KEG STAND","373.74","206.62","167.12","44.72","9.00","RICHT","","","","","","DEFAULT","THE KEG STAND","WEST DES MOINES","IA",
"SC4877","04/27/17","SRVCE","18600","CAT SCALE","0.00","309.00","-309.00","","","RICHT","","","","","","80","PETRO TRUCK STOP","OAK GROVE","MO",
"SC4878","03/29/17","SRVCE","3657","PANCHEROS MEXICAN GRILL","202.50","124.07","78.43","38.73","","RICHT","","","","","","DEFAULT","PANCHEROS MEXICAN GRILL","ALTOONA","IA",
"SC4879","03/30/17","SRVCE","2371","COAST SIGN LLC","106.25","64.35","41.90","39.44","","RICHT","","","","","","11","BANK OF THE WEST","DES MOINES","IA",
"SC4880","04/28/17","SRVCE","5015","COLFAX INN","648.43","480.22","168.21","25.94","","RICHT","","","","","","DEFAULT","COLFAX INN","COLFAX","IA",
"SC4881","04/17/17","SRVCE","4530","HY-VEE","829.78","437.39","392.39","47.29","6.00","RICHT","","","","","","DEFAULT","HY-VEE","CARROLL","IA",
"SC4883","03/31/17","SRVCE","3888","FLEUR DENTISTRY","150.00","127.14","22.86","15.24","","RICHT","","","","","","DEFAULT","FLEUR DENTISTRY","DES MOINES","IA",
"SC4884","08/07/17","SRVCE","5061","HYVEE-HYVEE CONSTRUCTION","0.00","325.00","-325.00","","","RICHT","","","","","","DEFAULT","HYVEE-HYVEE CONSTRUCTION","SPENCER","IA",
"SC4886","04/12/17","SRVCE","2849","VIOX SERVICES","1017.94","590.90","427.04","41.95","","RICHT","","","","","","5","US BANK--VIOX SERVICES","BOONE","IA",
"SC4887","03/31/17","SRVCE","3671","TRIANGLE SIGN AND SERVICE","251.15","128.90","122.25","48.68","2.00","RICHT","","","","","","17","LENSCRAFTERS-TRIANGLE SIGN","WEST DES MOINES","IA",
"SC4888","04/26/17","SRVCE","4961","HYVEE","1414.76","733.45","681.31","48.16","19.00","RICHT","","","","","","DEFAULT","HYVEE","DES MOINES","IA",
"SC4889","04/17/17","SRVCE","3287","LAKESIDE CASINO","300.00","153.36","146.64","48.88","","RICHT","","","","","","DEFAULT","LAKESIDE CASINO","OSCEOLA","IA",
"SC4890","04/11/17","SRVCE","3582","EVERBRITE LLC","187.50","114.06","73.44","39.17","","RICHT","","","","","","15","CARIBOU COFFEE--EVERBRITE","URBANDALE","IA",
"SC4891","04/12/17","SRVCE","3248","BASELINE FITNESS","176.21","99.66","76.55","43.44","","RICHT","","","","","","1","PLANET FITNESS","URBANDALE","IA",
"SC4892","05/08/17","SRVCE","4364","MARRIOTT","2709.38","2249.42","459.96","16.98","","RICHT","","","","","","DEFAULT","MARRIOTT","WEST DES MOINES","IA",
"SC4893","04/27/17","SRVCE","3287","LAKESIDE CASINO","2183.34","1365.40","817.94","37.46","","RICHT","","","","","","DEFAULT","LAKESIDE CASINO","OSCEOLA","IA",
"SC4894","04/12/17","SRVCE","4548","THE PICKER KNOWS","91.89","61.13","30.76","33.47","","RICHT","","","","","","DEFAULT","THE PICKER KNOWS","WEST DES MOINES","IA",
"SC4898","04/17/17","SRVCE","112460","THE INSITE GROUP","300.00","165.88","134.12","44.71","","RICHT","","","","","","24","EXTENDED STAY AMERICA","URBANDALE","IA",
"SC4899","04/12/17","SRVCE","4925","CRAYONS 2 PENCILS PRESCHOOL","0.00","72.59","-72.59","","","RICHT","","","","","","DEFAULT","CRAYONS 2 PENCILS PRESCHOOL","NORWALK","IA",
"SC4900","04/13/17","SRVCE","2371","COAST SIGN LLC","206.89","112.62","94.27","45.57","","RICHT","","","","","","3","BANK OF THE WEST","WEST DES MOINES","IA",
"SC4901","04/17/17","SRVCE","2849","VIOX SERVICES","295.79","166.91","128.88","43.57","8.00","RICHT","","","","","","9","US BANK - VIOX","ANKENY","IA",
"SC4902","04/27/17","SRVCE","3287","LAKESIDE CASINO","0.00","0.00","0.00","","","RICHT","","","","","","DEFAULT","LAKESIDE CASINO","OSCEOLA","IA",
"SC4904","04/26/17","SRVCE","3081","GREAT CLIPS","373.42","140.19","233.23","62.46","","RICHT","","","","","","DEFAULT","GREAT CLIPS","WEST DES MOINES","IA",
"SC4905","05/17/17","SRVCE","4815","PRAIRIE MEADOWS","0.00","122.98","-122.98","","","RICHT","","","","","","DEFAULT","PRAIRIE MEADOWS","ALTOONA","IA",
"SC4906","07/05/17","SRVCE","2371","COAST SIGN LLC","250.00","227.79","22.21","8.88","","RICHT","","","","","","32","JO ANN FABRICS-COAST SIGN","DES MOINES","IA",
"SC4910","05/02/17","SRVCE","5071","SIGNWORKS  INC","250.00","72.59","177.41","70.96","","RICHT","","","","","","1","AAA-SIGNWORKS","CLIVE","IA",
"SC4911","04/28/17","SRVCE","2840","HILTON DISPLAYS  INC.","350.00","269.61","80.39","22.97","","RICHT","","","","","","18","WELLS FARGO-HILTON DISPLAYS","VAN METER","IA",
"SC4913","05/10/17","SRVCE","4060","IMAGE ONE INDUSTRIES  INC","357.33","167.31","190.02","53.18","","RICHT","","","","","","4","DICKS SPORTING GOODS - IMAGE ONE","WEST DES MOINES","IA",
"SC4914","04/30/17","SRVCE","4923","FLOWERAMA","150.00","72.59","77.41","51.61","","RICHT","","","","","","DEFAULT","FLOWERAMA","ANKENY","IA",
"SC4915","05/02/17","SRVCE","2535","ATLAS SIGN INDUSTRIES","335.00","165.49","169.51","50.60","","RICHT","","","","","","48","U.S. CELLULAR - ATLAS SIGNS","PERRY","IA",
"SC4916","04/28/17","SRVCE","5076","PERKINS RESTAURANT & BAKERY","339.92","179.07","160.85","47.32","3.00","RICHT","","","","","","DEFAULT","PERKINS RESTAURANT & BAKERY","ALTOONA","IA",
"SC4918","05/03/17","SRVCE","110100","TACO JOHN'S OF IOWA","0.00","0.00","0.00","","","RICHT","","","","","","15","TACO JOHN´S","AMES","IA",
"SC4919","05/03/17","SRVCE","3461","AURORA SIGN CO.","250.00","77.22","172.78","69.11","","RICHT","","","","","","7","HERITAGE PARK - AURORA SIGN CO.","URBANDALE","IA",
"SC4920","05/10/17","SRVCE","2535","ATLAS SIGN INDUSTRIES","150.00","51.48","98.52","65.68","","RICHT","","","","","","19","STARBUCKS - ATLAS","CLIVE","IA",
"SC4921","05/31/17","SRVCE","5080","AVAILA BANK","364.87","205.49","159.38","43.68","5.00","RICHT","","","","","","DEFAULT","AVAILA BANK","POCAHONTAS","IA",
"SC4923","05/17/17","SRVCE","2607","WOODWARD YOUTH CORPORATION","496.50","275.22","221.28","44.57","","RICHT","","","","","","DEFAULT","WOODWARD ACADEMY","WOODWARD","IA",
"SC4924","05/15/17","SRVCE","2840","HILTON DISPLAYS  INC.","85.00","51.48","33.52","39.44","","RICHT","","","","","","17","STARBUCKS # 2672 - HILTON DISPLAYS","CLIVE","SC",
"SC4925","05/17/17","SRVCE","2371","COAST SIGN LLC","381.25","204.24","177.01","46.43","","RICHT","","","","","","2","BANK OF THE WEST","INDIANOLA","IA",
"SC4926","05/22/17","SRVCE","3753","PLAYERS SPORTS BAR & GRILL","499.19","275.43","223.76","44.82","","RICHT","","","","","","DEFAULT","PLAYERS SPORTS BAR & GRILL","DES MOINES","IA",
"SC4927","05/17/17","SRVCE","5084","MICHELLE UTHE","120.00","50.00","70.00","58.33","","RICHT","","","","","","DEFAULT","MICHELLE UTHE","OGDEN","IA",
"SC4929","05/25/17","SRVCE","2476","ARCHER SIGN CORPORATION","437.50","270.94","166.56","38.07","","RICHT","","","","","","5","BAR LOUIE / ARCHER SIGN CORP","WEST DES MOINES","IA",
"SC4930","05/18/17","SRVCE","5085","ACTERRA GROUP","75.00","38.61","36.39","48.52","","RICHT","","","","","","DEFAULT","ACTERRA GROUP","GRIMES","IA",
"SC4932","05/22/17","SRVCE","4321","G6 HOSPITALITY  LLC","673.48","335.64","337.84","50.16","24.00","RICHT","","","","","","3","MOTEL 6 - G6 HOSPITALITY","DES MOINES","IA",
"SC4933","05/22/17","SRVCE","4304","SPLASH CAR WASH / SPLASH EXPRESS LLC","237.14","142.57","94.57","39.88","3.00","RICHT","","","","","","DEFAULT","SPLASH CAR WASH","ANKENY","IA",
"SC4935","06/05/17","SRVCE","4018","SIGNTECH ELECTRICAL ADVERTISING  INC.","440.44","259.46","180.98","41.09","8.00","RICHT","","","","","","10","WELLS FARGO BE#103701","AMES","IA",
"SC4936","05/22/17","SRVCE","5088","SUBWAY","180.41","95.05","85.36","47.31","","RICHT","","","","","","DEFAULT","SUBWAY","URBANDALE","IA",
"SC4937","05/19/17","SRVCE","2840","HILTON DISPLAYS  INC.","340.11","173.17","166.94","49.08","6.00","RICHT","","","","","","19","WELLS FARGO - HILTON DISPLAYS","URBANDALE","IA",
"SC4938","05/19/17","SRVCE","2535","ATLAS SIGN INDUSTRIES","170.00","63.81","106.19","62.46","","RICHT","","","","","","35","PETCO - ATLAS SIGN","DES MOINES","IA",
"SC4939","06/16/17","SRVCE","4018","SIGNTECH ELECTRICAL ADVERTISING  INC.","527.00","292.10","234.90","44.57","","RICHT","","","","","","17","WELLS FARGO / SIGN TECH","DES MOINES","IA",
"SC4940","06/02/17","SRVCE","4018","SIGNTECH ELECTRICAL ADVERTISING  INC.","341.79","217.41","124.38","36.39","14.00","RICHT","","","","","","1","WELLS FARGO #100704","PLEASANT HILL","IA",
"SC4941","08/16/17","SRVCE","4018","SIGNTECH ELECTRICAL ADVERTISING  INC.","1049.94","714.37","335.57","31.96","9.00","RICHT","","","","","","24","WELLS FARGO -SIGNTECH","DES MOINES","IA",
"SC4942","07/21/17","SRVCE","2840","HILTON DISPLAYS  INC.","450.00","388.71","61.29","13.62","","RICHT","","","","","","20","WALMART- HILTON DISPLAYS","AMES","IA",
"SC4943","06/16/17","SRVCE","4610","PERKINS","0.00","141.35","-141.35","","","RICHT","","","","","","DEFAULT","PERKINS","AMES","IA",
"SC4944","05/30/17","SRVCE","4018","SIGNTECH ELECTRICAL ADVERTISING  INC.","236.94","85.39","151.55","63.96","4.00","RICHT","","","","","","11","WELLS FARGO #100730","AMES","IA",
"SC4945","06/27/17","SRVCE","2535","ATLAS SIGN INDUSTRIES","150.00","114.06","35.94","23.96","","RICHT","","","","","","35","PETCO - ATLAS SIGN","DES MOINES","IA",
"SC4947","06/12/17","SRVCE","5091","CLAYTEN CODER","0.00","0.00","0.00","","","RICHT","","","","","","DEFAULT","CLAYTEN CODER","URBANDALE","IA",
"SC4948","06/06/17","SRVCE","3042","ANKENY DINER","931.25","488.47","442.78","47.55","","RICHT","","","","","","DEFAULT","ANKENY DINER","ANKENY","IA",
"SC4949","07/20/17","SRVCE","5092","BOB BROWN TRUCK ACCESSORIES","93.75","64.35","29.40","31.36","","RICHT","","","","","","DEFAULT","BOB BROWN TRUCK ACCESSORIES","URBANDALE","IA",
"SC4951","05/31/17","SRVCE","3671","TRIANGLE SIGN AND SERVICE","258.78","144.48","114.30","44.17","","RICHT","","","","","","1","OLD NAVY #5372","DES MOINES","IA",
"SC4953","06/02/17","SRVCE","5095","TUSCANY RESTAURANT","243.75","167.31","76.44","31.36","","RICHT","","","","","","DEFAULT","TUSCANY RESTAURANT","OTTUMWA","IA",
"SC4956","07/13/17","SRVCE","4530","HY-VEE","775.00","437.21","337.79","43.59","","RICHT","","","","","","DEFAULT","HY-VEE","CARROLL","IA",
