"15 FEB 2026","18:12:49","","","GROSS MARGIN BY INVOICE", 
"","","","","PERIOD: 01/01/08 through 12/31/08", 
 
"Invoice No","Inv Date","Prod Code","WO / Part ","Quote","Gross Sales","Total Cost","Gross Margin","GM %","Extra Chg","Sales Tax","Quote Cost","Quote Price","Quote GM%","Quote Sell Price","Quote Sell GM%","Cust No","Customer Name","SalesPer #1","Rate #1","SalesPer #2","Rate #2","SalesPer #3","Rate #3","Location No","Location Name","City","State", 
"2046","","","Invoice Totals","","4889.47","3423.33","1466.14","29.99","72.00","293.37","3337.83","5341.94","37.52","","","2475","MAIN ENTERPRISES","JOEP","","","","","",

"2050","12/31/08","CHANNL","2050.1","4564","1850.00","1688.11","161.89","8.75","498.57","659.90","0.00","","","1850.00","100.00","2478","TACO JOHN'S","BRIANT","","","","","","DEFAULT","TACO JOHN´S","FOND DU LAC","WI",
"2050","12/31/08","CHANNL","2050.2","4565","923.00","57.68","865.32","93.75","","","0.00","","","923.00","100.00","2478","TACO JOHN'S","BRIANT","","","","","","DEFAULT","TACO JOHN´S","FOND DU LAC","WI",
"2050","12/31/08","CHANNL","2050.4","4568","1350.00","718.53","631.47","46.78","","","0.00","","","1350.00","100.00","2478","TACO JOHN'S","BRIANT","","","","","","DEFAULT","TACO JOHN´S","FOND DU LAC","WI",
"2050","12/31/08","CHANNL","2050.6","4570","1350.00","680.22","669.78","49.61","","","0.00","","","1350.00","100.00","2478","TACO JOHN'S","BRIANT","","","","","","DEFAULT","TACO JOHN´S","FOND DU LAC","WI",
"2050","12/31/08","ALUM","2050.7","4574","367.00","188.40","178.60","48.66","","","0.00","","","367.00","100.00","2478","TACO JOHN'S","BRIANT","","","","","","DEFAULT","TACO JOHN´S","FOND DU LAC","WI",
"2050","12/31/08","MONMNT","2050.8","4575A","5841.18","4286.26","1554.92","26.62","","","3650.83","5893.35","38.05","","","2478","TACO JOHN'S","BRIANT","","","","","","DEFAULT","TACO JOHN´S","FOND DU LAC","WI",
"2050","12/31/08","INT","2050.9","4576","125.00","89.57","35.43","28.34","","","0.00","","","125.00","100.00","2478","TACO JOHN'S","BRIANT","","","","","","DEFAULT","TACO JOHN´S","FOND DU LAC","WI",
"2050","12/31/08","INT","2050.10","4577","125.00","0.00","125.00","100.00","","","0.00","","","125.00","100.00","2478","TACO JOHN'S","BRIANT","","","","","","DEFAULT","TACO JOHN´S","FOND DU LAC","WI",
"2050","12/31/08","INT","2050.11","4578","150.00","0.00","150.00","100.00","","","0.00","","","150.00","100.00","2478","TACO JOHN'S","BRIANT","","","","","","DEFAULT","TACO JOHN´S","FOND DU LAC","WI",
"2050","12/31/08","MISC","2050.12","4579","129.37","60.83","68.54","52.98","","","0.00","","","129.37","100.00","2478","TACO JOHN'S","BRIANT","","","","","","DEFAULT","TACO JOHN´S","FOND DU LAC","WI",
"2050","12/31/08","MISC","2050.13","5032","987.46","180.70","806.76","81.70","","","641.33","1047.46","38.77","","","2478","TACO JOHN'S","BRIANT","","","","","","DEFAULT","TACO JOHN´S","FOND DU LAC","WI",
"2050","","","Invoice Totals","","13198.01","7950.30","5247.71","39.76","498.57","659.90","4292.16","6940.81","38.16","6369.37","32.61","2478","TACO JOHN'S","BRIANT","","","","","",

"2051","12/10/08","MISC","2051.1","4821","19474.15","6762.54","12711.61","65.27","96.00","","2389.19","4026.14","40.66","19474.15","87.73","73555","MERCHANDISING FRONTIERS INC.","BRIANT","","","","","","DEFAULT","MERCHANDISING FRONTIERS INC.","WINTERSET","IA",
"2051","","","Invoice Totals","","19474.15","6762.54","12711.61","65.27","96.00","0.00","2389.19","4026.14","40.66","19474.15","87.73","73555","MERCHANDISING FRONTIERS INC.","BRIANT","","","","","",

"2053","11/21/08","REPFCE","2053.1","","923.76","616.59","307.17","33.25","","","","","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2053","","","Invoice Totals","","923.76","616.59","307.17","33.25","0.00","0.00","0.00","0.00","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","",

"2055","12/08/08","REPFCE","2055.1","4500","491.40","270.74","220.66","44.90","","29.48","290.48","491.40","40.89","","","49300","GIT N GO CONVENIENCE STORES","HOUSE","","","","","","13","GIT-N-GO","NORWALK","IA",
"2055","","","Invoice Totals","","491.40","270.74","220.66","44.90","0.00","29.48","290.48","491.40","40.89","","","49300","GIT N GO CONVENIENCE STORES","HOUSE","","","","","",

"2057","12/10/08","BLDG","2057.1","4786","628.28","309.34","318.94","50.76","25.00","37.70","398.48","624.91","36.23","628.28","36.58","2483","INDIANOLA FAMILY DENTISTRY","BRIANT","","","","","","DEFAULT","INDIANOLA FAMILY DENTISTRY","INDIANOLA","IA",
"2057","","","Invoice Totals","","628.28","309.34","318.94","50.76","25.00","37.70","398.48","624.91","36.23","628.28","36.58","2483","INDIANOLA FAMILY DENTISTRY","BRIANT","","","","","",

"2061","12/10/08","PYLON","2061.1","","49954.00","30657.40","19296.60","38.63","2062.12","","","","","","","18600","CAT SCALE","MIKEE","","","","","","50","CAT SCALE","MERIDIAN","MS",
"2061","","","Invoice Totals","","49954.00","30657.40","19296.60","38.63","2062.12","0.00","0.00","0.00","","","","18600","CAT SCALE","MIKEE","","","","","",

"2063","11/25/08","BLDG","2063.1","4878","256.56","311.16","-54.60","-21.28","","15.39","166.60","256.56","35.06","","","2490","OVERTIME SPORTS","JENP","","","","","","DEFAULT","OVERTIME SPORTS","DES MOINES","IA",
"2063","","","Invoice Totals","","256.56","311.16","-54.60","-21.28","0.00","15.39","166.60","256.56","35.06","","","2490","OVERTIME SPORTS","JENP","","","","","",

"2065","11/24/08","PYLON","2065.1","","1162.00","643.88","518.12","44.59","662.36","","","","","","","18600","CAT SCALE","MIKEE","","","","","","114","CAT #893","SUMMERVILLE","SC",
"2065","","","Invoice Totals","","1162.00","643.88","518.12","44.59","662.36","0.00","0.00","0.00","","","","18600","CAT SCALE","MIKEE","","","","","",

"2067","12/03/08","CHANNL","2067.2","4894","440.00","251.95","188.05","42.74","","","252.29","430.43","41.39","440.00","42.66","2495","FEDEX FREIGHT","MIKEE","","","","","","DEFAULT","Fairchild Charley´s Grilled Subs","Fairchild AFB","WA",
"2067","12/03/08","INSTL","2067.3","4901","365.00","277.19","87.81","24.06","","","255.00","344.25","25.93","365.00","30.14","2495","FEDEX FREIGHT","MIKEE","","","","","","DEFAULT","Fairchild Charley´s Grilled Subs","Fairchild AFB","WA",
"2067","12/03/08","FRT","2067.4","4902","0.00","0.00","0.00","","","","34.28","46.28","25.93","64.00","46.44","2495","FEDEX FREIGHT","MIKEE","","","","","","DEFAULT","Fairchild Charley´s Grilled Subs","Fairchild AFB","WA",
"2067","","","Invoice Totals","","805.00","529.14","275.86","34.27","0.00","0.00","541.57","820.96","34.03","869.00","37.68","2495","FEDEX FREIGHT","MIKEE","","","","","",

"2068","12/30/08","CHANNL","2068.1","4770","9887.35","6701.46","3185.89","32.22","120.00","710.29","3224.64","5203.87","38.03","9887.35","67.39","2496","HERITAGE CREEK DENTAL","BRIANT","","","","","","DEFAULT","HERITAGE CREEK DENTAL","CLIVE","IA",
"2068","12/30/08","VINYL","2068.2","4792","158.46","93.06","65.40","41.27","","","115.75","158.46","26.95","","","2496","HERITAGE CREEK DENTAL","BRIANT","","","","","","DEFAULT","HERITAGE CREEK DENTAL","CLIVE","IA",
"2068","12/30/08","RTLT","2068.3","4772B","1792.35","781.85","1010.50","56.38","","","1190.58","1792.35","33.57","","","2496","HERITAGE CREEK DENTAL","BRIANT","","","","","","DEFAULT","HERITAGE CREEK DENTAL","CLIVE","IA",
"2068","","","Invoice Totals","","11838.16","7576.37","4261.79","36.00","120.00","710.29","4530.97","7154.68","36.67","9887.35","54.17","2496","HERITAGE CREEK DENTAL","BRIANT","","","","","",

"2069","12/24/08","REPFCE","2069.1","4832A","1522.03","1155.38","366.65","24.09","","446.70","696.98","1187.80","41.32","1522.03","54.21","49300","GIT N GO CONVENIENCE STORES","HOUSE","","","","","","10","GIT N GO CONVENIENCE STORE #22","HUDSON","IA",
"2069","12/24/08","REPFCE","2069.2","4833A","1968.55","972.71","995.84","50.59","","","696.98","1187.80","41.32","1968.55","64.59","49300","GIT N GO CONVENIENCE STORES","HOUSE","","","","","","10","GIT N GO CONVENIENCE STORE #22","HUDSON","IA",
"2069","12/24/08","REPFCE","2069.3","4834A","2516.04","1938.58","577.46","22.95","","","1858.10","2516.04","26.15","","","49300","GIT N GO CONVENIENCE STORES","HOUSE","","","","","","10","GIT N GO CONVENIENCE STORE #22","HUDSON","IA",
"2069","12/24/08","MISC","2069.4","4835A","374.85","720.96","-346.11","-92.33","","","249.90","374.85","33.33","","","49300","GIT N GO CONVENIENCE STORES","HOUSE","","","","","","10","GIT N GO CONVENIENCE STORE #22","HUDSON","IA",
"2069","","","Invoice Totals","","6381.47","4787.63","1593.84","24.98","0.00","446.70","3501.96","5266.49","33.50","3490.58","-0.33","49300","GIT N GO CONVENIENCE STORES","HOUSE","","","","","",

"2070","12/24/08","REPFCE","2070.1","4832B","1522.03","1130.79","391.24","25.71","","446.70","696.98","1187.80","41.32","1522.03","54.21","49300","GIT N GO CONVENIENCE STORES","HOUSE","","","","","","11","GIT N GO CONVENIENCE STORE #23","CHARLES CITY","IA",
"2070","12/24/08","REPFCE","2070.2","4833B","1968.55","997.99","970.56","49.30","","","696.98","1187.80","41.32","1968.55","64.59","49300","GIT N GO CONVENIENCE STORES","HOUSE","","","","","","11","GIT N GO CONVENIENCE STORE #23","CHARLES CITY","IA",
"2070","12/24/08","REPFCE","2070.3","4834B","2516.04","1924.33","591.71","23.52","","","1858.10","2516.04","26.15","","","49300","GIT N GO CONVENIENCE STORES","HOUSE","","","","","","11","GIT N GO CONVENIENCE STORE #23","CHARLES CITY","IA",
"2070","12/24/08","MISC","2070.4","4835B","374.85","352.04","22.81","6.09","","","249.90","374.85","33.33","","","49300","GIT N GO CONVENIENCE STORES","HOUSE","","","","","","11","GIT N GO CONVENIENCE STORE #23","CHARLES CITY","IA",
"2070","","","Invoice Totals","","6381.47","4405.15","1976.32","30.97","0.00","446.70","3501.96","5266.49","33.50","3490.58","-0.33","49300","GIT N GO CONVENIENCE STORES","HOUSE","","","","","",

"2071","12/02/08","PYLON","2071.1","4928","1162.00","651.96","510.04","43.89","136.80","","0.00","","","1162.00","100.00","18600","CAT SCALE","MIKEE","","","","","","39","CAT #409","GEORGETOWN","KY",
"2071","","","Invoice Totals","","1162.00","651.96","510.04","43.89","136.80","0.00","0.00","0.00","","1162.00","100.00","18600","CAT SCALE","MIKEE","","","","","",

"2072","11/30/08","PYLON","2072.1","4929","1162.00","700.58","461.42","39.71","760.83","","0.00","","","1162.00","100.00","18600","CAT SCALE","MIKEE","","","","","","115","CAT #1293","LEXINGTON","VA",
"2072","","","Invoice Totals","","1162.00","700.58","461.42","39.71","760.83","0.00","0.00","0.00","","1162.00","100.00","18600","CAT SCALE","MIKEE","","","","","",

"2073","12/10/08","PYLON","2073.1","4930","1495.00","1180.05","314.95","21.07","381.90","","0.00","","","1495.00","100.00","18600","CAT SCALE","MIKEE","","","","","","116","CAT #2019","HOUSTON","TX",
"2073","","","Invoice Totals","","1495.00","1180.05","314.95","21.07","381.90","0.00","0.00","0.00","","1495.00","100.00","18600","CAT SCALE","MIKEE","","","","","",

"2074","12/17/08","MISC","2074.1","4789","1522.60","755.86","766.74","50.36","","77.65","1112.58","1522.60","26.93","","","2497","TACO JOHN'S","BRIANT","","","","","","DEFAULT","TACO JOHN´S","WAUKESHA","WI",
"2074","","","Invoice Totals","","1522.60","755.86","766.74","50.36","0.00","77.65","1112.58","1522.60","26.93","","","2497","TACO JOHN'S","BRIANT","","","","","",

"2077","11/26/08","MISC","2077.1","4926","361.09","168.07","193.02","53.45","","19.86","236.34","361.09","34.55","","","107500","TACO JOHN'S","BRIANT","","","","","","DEFAULT","TACO JOHN´S","Edgerton","WI",
"2077","","","Invoice Totals","","361.09","168.07","193.02","53.45","0.00","19.86","236.34","361.09","34.55","","","107500","TACO JOHN'S","BRIANT","","","","","",

"2078","12/10/08","PYLON","2078.1","","3503.00","2432.24","1070.76","30.57","380.27","","","","","","","18600","CAT SCALE","MIKEE","","","","","","117","CAT #239","BLOOMSBURG","PA",
"2078","12/10/08","MISC","2078.2","","47.18","49.41","-2.23","-4.73","","","","","","","","18600","CAT SCALE","MIKEE","","","","","","117","CAT #239","BLOOMSBURG","PA",
"2078","","","Invoice Totals","","3550.18","2481.65","1068.53","30.10","380.27","0.00","0.00","0.00","","","","18600","CAT SCALE","MIKEE","","","","","",

"2079","12/16/08","REPFCE","2079.1","","746.40","498.58","247.82","33.20","","","","","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2079","","","Invoice Totals","","746.40","498.58","247.82","33.20","0.00","0.00","0.00","0.00","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","",

"2080","12/17/08","BLDG","2080.1","4958","1154.00","663.76","490.24","42.48","","","763.15","1318.12","42.10","1154.00","33.87","95950","NATIONAL CARWASH SOLUTIONS","BRIANT","","","","","","DEFAULT","RYKO MANUFACTURING","Grimes","IA",
"2080","","","Invoice Totals","","1154.00","663.76","490.24","42.48","0.00","0.00","763.15","1318.12","42.10","1154.00","33.87","95950","NATIONAL CARWASH SOLUTIONS","BRIANT","","","","","",

"2082","12/16/08","SRVCE","2082.1","","468.00","409.18","58.82","12.57","","","","","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","","10","KUM & GO","Des Moines","IA",
"2082","","","Invoice Totals","","468.00","409.18","58.82","12.57","0.00","0.00","0.00","0.00","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","",

"2087","12/10/08","INSTL","2087.1","","192.00","156.80","35.20","18.33","","","","","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2087","","","Invoice Totals","","192.00","156.80","35.20","18.33","0.00","0.00","0.00","0.00","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","",

"2088","12/16/08","REPFCE","2088.1","","625.80","418.18","207.62","33.18","","","","","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2088","","","Invoice Totals","","625.80","418.18","207.62","33.18","0.00","0.00","0.00","0.00","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","",

"2089","12/08/08","PLYWD","2089.1","MOLDS","820.12","0.00","820.12","100.00","","49.21","0.00","","","","","49300","GIT N GO CONVENIENCE STORES","","","","","","","DEFAULT","GIT N GO CONVENIENCE STORES,","Des Moines","IA",
"2089","","","Invoice Totals","","820.12","0.00","820.12","100.00","0.00","49.21","0.00","0.00","","","","49300","GIT N GO CONVENIENCE STORES","","","","","","",

"2090","12/08/08","INSTL","2090.1","TRAVEL","1687.50","0.00","1687.50","100.00","","101.25","0.00","","","","","49300","GIT N GO CONVENIENCE STORES","","","","","","","DEFAULT","GIT N GO CONVENIENCE STORES,","Des Moines","IA",
"2090","","","Invoice Totals","","1687.50","0.00","1687.50","100.00","0.00","101.25","0.00","0.00","","","","49300","GIT N GO CONVENIENCE STORES","","","","","","",

"2093","12/31/08","PYLON","2093.1","","8077.00","5023.98","3053.02","37.80","","","","","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2093","","","Invoice Totals","","8077.00","5023.98","3053.02","37.80","0.00","0.00","0.00","0.00","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","",

"2094","12/15/08","MISC","2094.1","","463.59","265.90","197.69","42.64","288.30","","","","","","","18600","CAT SCALE","MIKEE","","","","","","DEFAULT","CAT SCALE","WALCOTT","IA",
"2094","","","Invoice Totals","","463.59","265.90","197.69","42.64","288.30","0.00","0.00","0.00","","","","18600","CAT SCALE","MIKEE","","","","","",

"2095","12/12/08","PYLON","221-0190","","1162.00","643.88","518.12","44.59","140.55","","","","","","","18600","CAT SCALE","MIKEE","","","","","","DEFAULT","MIDWEST SIGN SOLUTIONS","COLUMBUS","OH",
"2095","","","Invoice Totals","","1162.00","643.88","518.12","44.59","140.55","0.00","0.00","0.00","","","","18600","CAT SCALE","MIKEE","","","","","",

"2100","12/31/08","MONMNT","2100.1","4597","1384.78","516.37","868.41","62.71","","","845.86","1400.96","39.62","","","73650","MERCURY INSURANCE","BRIANT","","","","","","18","SUWANNEE INSURANCE AGENCY, INC.","LIVE OAK","FL",
"2100","","","Invoice Totals","","1384.78","516.37","868.41","62.71","0.00","0.00","845.86","1400.96","39.62","","","73650","MERCURY INSURANCE","BRIANT","","","","","",

"2101","12/30/08","LIFTS","2101.1","","1911.25","1414.29","496.96","26.00","","","","","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","","DEFAULT","Kum & Go","Des Moines","IA",
"2101","","","Invoice Totals","","1911.25","1414.29","496.96","26.00","0.00","0.00","0.00","0.00","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","",

"2102","12/31/08","BLDG","2102.1","4953A","1154.00","588.99","565.01","48.96","","","912.37","1153.97","20.94","","","95950","NATIONAL CARWASH SOLUTIONS","BRIANT","","","","","","DEFAULT","RYKO MANUFACTURING","Grimes","IA",
"2102","","","Invoice Totals","","1154.00","588.99","565.01","48.96","0.00","0.00","912.37","1153.97","20.94","","","95950","NATIONAL CARWASH SOLUTIONS","BRIANT","","","","","",

"2105","12/30/08","PYLON","2105.1","5070","19678.00","11608.54","8069.46","41.01","","","0.00","","","19678.00","100.00","18600","CAT SCALE","MIKEE","","","","","","DEFAULT","CAT SCALE","WALCOTT","IA",
"2105","","","Invoice Totals","","19678.00","11608.54","8069.46","41.01","0.00","0.00","0.00","0.00","","19678.00","100.00","18600","CAT SCALE","MIKEE","","","","","",

"2108","12/31/08","BLDG","2108.1","5073","1154.00","545.78","608.22","52.71","","","701.78","1186.90","40.87","1154.00","39.19","95950","NATIONAL CARWASH SOLUTIONS","BRIANT","","","","","","DEFAULT","RYKO MANUFACTURING","Grimes","IA",
"2108","12/31/08","BLDG","2108.2","5074","1154.00","490.07","663.93","57.53","","","701.78","1186.90","40.87","1154.00","39.19","95950","NATIONAL CARWASH SOLUTIONS","BRIANT","","","","","","DEFAULT","RYKO MANUFACTURING","Grimes","IA",
"2108","","","Invoice Totals","","2308.00","1035.85","1272.15","55.12","0.00","0.00","1403.56","2373.80","40.87","2308.00","39.19","95950","NATIONAL CARWASH SOLUTIONS","BRIANT","","","","","",

"2109","12/30/08","PYLON","221-0190","","1162.00","643.88","518.12","44.59","558.41","","","","","","","18600","CAT SCALE","MIKEE","","","","","","120","TA TRAVEL CENTER - Cat#148","SEYMOUR","IN",
"2109","","","Invoice Totals","","1162.00","643.88","518.12","44.59","558.41","0.00","0.00","0.00","","","","18600","CAT SCALE","MIKEE","","","","","",

"2110","12/24/08","ART","2110.1","5066","293.11","175.00","118.11","40.30","","17.59","205.40","293.11","29.92","","","2402","BLUE MOON","JOEP","","","","","","DEFAULT","BLUE MOON","WEST DES MOINES","IA",
"2110","","","Invoice Totals","","293.11","175.00","118.11","40.30","0.00","17.59","205.40","293.11","29.92","","","2402","BLUE MOON","JOEP","","","","","",

"2111","12/24/08","MISC","2111.1","4836A","416.50","0.00","416.50","100.00","","24.99","416.50","416.50","","","","49300","GIT N GO CONVENIENCE STORES","HOUSE","","","","","","DEFAULT","GIT N GO CONVENIENCE STORES,","Des Moines","IA",
"2111","","","Invoice Totals","","416.50","0.00","416.50","100.00","0.00","24.99","416.50","416.50","","","","49300","GIT N GO CONVENIENCE STORES","HOUSE","","","","","",

"61982","02/29/08","CHANNL","61982.1","","11351.00","4366.21","6984.79","61.53","975.00","","","","","","","68250","LOLLILOCKS KIDS SALON","BRIANT","","","","","","1","LOLLILOCKS KIDS SALON","PHOENIX","AZ",
"61982","02/29/08","CHANNL","61982.2","","5525.00","1932.60","3592.40","65.02","","","","","","","","68250","LOLLILOCKS KIDS SALON","BRIANT","","","","","","1","LOLLILOCKS KIDS SALON","PHOENIX","AZ",
"61982","02/29/08","CHANNL","61982.3","","0.00","783.24","-783.24","","","","","","","","","68250","LOLLILOCKS KIDS SALON","BRIANT","","","","","","1","LOLLILOCKS KIDS SALON","PHOENIX","AZ",
"61982","02/29/08","CHANNL","61982.4","","0.00","0.00","0.00","","","","","","","","","68250","LOLLILOCKS KIDS SALON","BRIANT","","","","","","1","LOLLILOCKS KIDS SALON","PHOENIX","AZ",
"61982","02/29/08","BLDG","61982.5","","0.00","1826.00","-1826.00","","","","","","","","","68250","LOLLILOCKS KIDS SALON","BRIANT","","","","","","1","LOLLILOCKS KIDS SALON","PHOENIX","AZ",
"61982","02/29/08","RTLT","61982.6","","1224.00","501.40","722.60","59.04","","","","","","","","68250","LOLLILOCKS KIDS SALON","BRIANT","","","","","","1","LOLLILOCKS KIDS SALON","PHOENIX","AZ",
"61982","02/29/08","INSTL","61982.7","","2755.00","4940.00","-2185.00","-79.31","","","","","","","","68250","LOLLILOCKS KIDS SALON","BRIANT","","","","","","1","LOLLILOCKS KIDS SALON","PHOENIX","AZ",
"61982","02/29/08","OUTS","61982.8","","1970.00","497.84","1472.16","74.73","","","","","","","","68250","LOLLILOCKS KIDS SALON","BRIANT","","","","","","1","LOLLILOCKS KIDS SALON","PHOENIX","AZ",
"61982","02/29/08","OUTS","61982.9","","703.00","937.80","-234.80","-33.40","","","","","","","","68250","LOLLILOCKS KIDS SALON","BRIANT","","","","","","1","LOLLILOCKS KIDS SALON","PHOENIX","AZ",
"61982","02/29/08","INSTL","61982.10","","500.00","0.00","500.00","100.00","","","","","","","","68250","LOLLILOCKS KIDS SALON","BRIANT","","","","","","1","LOLLILOCKS KIDS SALON","PHOENIX","AZ",
"61982","","","Invoice Totals","","24028.00","15785.09","8242.91","34.31","975.00","0.00","0.00","0.00","","","","68250","LOLLILOCKS KIDS SALON","BRIANT","","","","","",

"62179","01/24/08","SURVEY","62179.1","","225.00","175.00","50.00","22.22","","15.76","","","","","","69850","MAID-RITE COMPANY","JOEP","","","","","","2","MAID-RITE","OMAHA","NE",
"62179","","","Invoice Totals","","225.00","175.00","50.00","22.22","0.00","15.76","0.00","0.00","","","","69850","MAID-RITE COMPANY","JOEP","","","","","",

"SC1016","08/26/08","OUTS","SC1016.1","","12582.00","9034.58","3547.42","28.19","","754.92","","","","","","87350","PIONEER","JOEP","","","","","","1","PIONEER HI-BRED","JOHNSTON","IA",
"SC1016","","","Invoice Totals","","12582.00","9034.58","3547.42","28.19","0.00","754.92","0.00","0.00","","","","87350","PIONEER","JOEP","","","","","",

"SC1065","01/14/08","SRVCE","SC1065.1","","0.00","126.02","-126.02","","","","","","","","","121850","WEST GLEN TOWN CENTER  LLC","HOUSE","","","","","","DEFAULT","WEST GLEN TOWN CENTER, LLC","West Des Moines","IA",
"SC1065","","","Invoice Totals","","0.00","126.02","-126.02","","0.00","0.00","0.00","0.00","","","","121850","WEST GLEN TOWN CENTER  LLC","HOUSE","","","","","",

"SC1074","01/24/08","SRVCE","SC1074.1","","694.69","555.75","138.94","20.00","","48.62","","","","","","76900","MORTON BUILDINGS INC","HOUSE","","","","","","DEFAULT","MORTON BUILDINGS INC","W Rochester","MN",
"SC1074","","","Invoice Totals","","694.69","555.75","138.94","20.00","0.00","48.62","0.00","0.00","","","","76900","MORTON BUILDINGS INC","HOUSE","","","","","",

"SC1112","01/24/08","NEON","SC1112.1","","577.90","462.32","115.58","20.00","","","","","","","","21950","CHARLEY'S GRILLED SUBS","MIKEE","","","","","","DEFAULT","CHARLEY´S GRILLED SUBS","Frisco","TX",
"SC1112","","","Invoice Totals","","577.90","462.32","115.58","20.00","0.00","0.00","0.00","0.00","","","","21950","CHARLEY'S GRILLED SUBS","MIKEE","","","","","",

"SC1113","02/29/08","AWNING","SC1113.1","","0.00","190.40","-190.40","","","","","","","","","15750","BUSINESS DESIGNS INC.","BRIANT","","","","","","DEFAULT","BUSINESS DESIGNS INC.","Grimes","IA",
"SC1113","","","Invoice Totals","","0.00","190.40","-190.40","","0.00","0.00","0.00","0.00","","","","15750","BUSINESS DESIGNS INC.","BRIANT","","","","","",

"SC1127","02/22/08","SRVCE","SC1127.1","","821.75","1001.25","-179.50","-21.84","","49.31","","","","","","110100","TACO JOHN'S OF IOWA","BRIANT","","","","","","4","TACO JOHN´S","ALTOONA","IA",
"SC1127","","","Invoice Totals","","821.75","1001.25","-179.50","-21.84","0.00","49.31","0.00","0.00","","","","110100","TACO JOHN'S OF IOWA","BRIANT","","","","","",

"SC1134","01/24/08","SRVCE","SC1134.1","","1765.50","1177.00","588.50","33.33","","90.05","","","","","","2196","GANDER MOUNTAIN COMPANY","HOUSE","","","","","","12","GANDER MOUNTAIN","BROOKFIELD","WI",
"SC1134","","","Invoice Totals","","1765.50","1177.00","588.50","33.33","0.00","90.05","0.00","0.00","","","","2196","GANDER MOUNTAIN COMPANY","HOUSE","","","","","",

"SC1177","02/08/08","WARMFG","SC1177.1","","0.00","204.80","-204.80","","","","","","","","","2108","CHRISTOPHERSON PROPERTIES","JOEP","","","","","","2","PRAIRIE WOODS APARTMENTS","DES MOINES","IA",
"SC1177","","","Invoice Totals","","0.00","204.80","-204.80","","0.00","0.00","0.00","0.00","","","","2108","CHRISTOPHERSON PROPERTIES","JOEP","","","","","",

"SC1181","02/29/08","SRVCE","SC1181.1","","413.29","0.00","413.29","100.00","","24.79","","","","","","62450","KATHY'S","TOMW","","","","","","DEFAULT","KATHY´S","West Des Moines","IA",
"SC1181","","","Invoice Totals","","413.29","0.00","413.29","100.00","0.00","24.79","0.00","0.00","","","","62450","KATHY'S","TOMW","","","","","",

"SC1187","02/29/08","SRVCE","SC1187.1","","1118.77","0.00","1118.77","100.00","","67.13","","","","","","97200","SARPINO'S PIZZA","JOEP","","","","","","DEFAULT","SARPINO´S PIZZA","Des Moines","IA",
"SC1187","","","Invoice Totals","","1118.77","0.00","1118.77","100.00","0.00","67.13","0.00","0.00","","","","97200","SARPINO'S PIZZA","JOEP","","","","","",

"SC1197","02/29/08","SRVCE","SC1197.2","","222.83","0.00","222.83","100.00","","12.25","","","","","","2280","AERUS ELECTROLUX","","","","","","","DEFAULT","AERUS ELECTROLUX","MADISON","WI",
"SC1197","","","Invoice Totals","","222.83","0.00","222.83","100.00","0.00","12.25","0.00","0.00","","","","2280","AERUS ELECTROLUX","","","","","","",

"SC1202","02/29/08","01","210-0190","","0.00","45.44","-45.44","","","","","","","","","18600","CAT SCALE","MIKEE","","","","","","45","CAT #1189","OAKDALE","WI",
"SC1202","","","Invoice Totals","","0.00","45.44","-45.44","","0.00","0.00","0.00","0.00","","","","18600","CAT SCALE","MIKEE","","","","","",

"SC1206","01/15/08","MISC","SC1206.1","","80.64","46.04","34.60","42.91","","4.84","","","","","","110100","TACO JOHN'S OF IOWA","BRIANT","","","","","","DEFAULT","TACO JOHN´S OF IOWA","Sioux Falls","SD",
"SC1206","","","Invoice Totals","","80.64","46.04","34.60","42.91","0.00","4.84","0.00","0.00","","","","110100","TACO JOHN'S OF IOWA","BRIANT","","","","","",

"SC1208","02/25/08","SRVCE","SC1208.1","","265.00","212.15","52.85","19.94","","","","","","","","106000","SUPER WASH","HOUSE","","","","","","2","SUPER WASH","UNION CITY","IN",
"SC1208","","","Invoice Totals","","265.00","212.15","52.85","19.94","0.00","0.00","0.00","0.00","","","","106000","SUPER WASH","HOUSE","","","","","",

