"15 FEB 2026","18:14:32","","","GROSS MARGIN BY INVOICE", 
"","","","","PERIOD: 01/01/14 through 12/31/14", 
 
"Invoice No","Inv Date","Prod Code","WO / Part ","Quote","Gross Sales","Total Cost","Gross Margin","GM %","Extra Chg","Sales Tax","Quote Cost","Quote Price","Quote GM%","Quote Sell Price","Quote Sell GM%","Cust No","Customer Name","SalesPer #1","Rate #1","SalesPer #2","Rate #2","SalesPer #3","Rate #3","Location No","Location Name","City","State", 
"5917","","","Invoice Totals","","95.60","52.13","43.47","45.47","0.00","5.74","0.00","0.00","","","","118600","VALLEY SQUARE","JOEP","","","","","",

"5918","08/29/14","BLDG","5918.1","16680","692.69","725.18","-32.49","-4.69","75.00","41.56","431.64","692.69","37.69","","","4203","TENDER YEARS DAYCARE & LEARNING CENTER","KENT","","","","","","DEFAULT","TENDER YEARS DAYCARE & LEARNING CENTER","GRIMES","IA",
"5918","","","Invoice Totals","","692.69","725.18","-32.49","-4.69","75.00","41.56","431.64","692.69","37.69","","","4203","TENDER YEARS DAYCARE & LEARNING CENTER","KENT","","","","","",

"5919","11/25/14","PYLON","5919.1","16095","1237.33","906.38","330.95","26.75","243.00","610.95","987.00","1374.81","28.21","","","4053","STORAGE MART","KENT","","","","","","13","STORAGE MART","ANKENY","IA",
"5919","11/25/14","BLDG","5919.2","16583","1958.42","1027.63","930.79","47.53","","","1396.84","2176.02","35.81","","","4053","STORAGE MART","KENT","","","","","","13","STORAGE MART","ANKENY","IA",
"5919","11/25/14","PLFORM","5919.3","16742","2697.92","1879.53","818.39","30.33","","","1923.19","3003.69","35.97","2997.69","35.84","4053","STORAGE MART","KENT","","","","","","13","STORAGE MART","ANKENY","IA",
"5919","11/25/14","INSTL","5919.4","16755","602.50","833.45","-230.95","-38.33","","","483.99","669.44","27.70","","","4053","STORAGE MART","KENT","","","","","","13","STORAGE MART","ANKENY","IA",
"5919","11/25/14","BLDG","5919.5","16876","888.43","764.27","124.16","13.98","","","616.50","987.14","37.55","","","4053","STORAGE MART","KENT","","","","","","13","STORAGE MART","ANKENY","IA",
"5919","11/25/14","PYLON","5919.6","16114","2797.96","1039.87","1758.09","62.83","","","2074.70","3108.85","33.26","","","4053","STORAGE MART","KENT","","","","","","13","STORAGE MART","ANKENY","IA",
"5919","","","Invoice Totals","","10182.56","6451.13","3731.43","36.65","243.00","610.95","7482.22","11319.95","33.90","2997.69","-149.60","4053","STORAGE MART","KENT","","","","","",

"5920","08/12/14","SURVEY","5920.1","","250.00","60.78","189.22","75.69","","","","","","","","2535","ATLAS SIGN INDUSTRIES","RICHT","","","","","","23","US CELLULAR","DES MOINES","IA",
"5920","","","Invoice Totals","","250.00","60.78","189.22","75.69","0.00","0.00","0.00","0.00","","","","2535","ATLAS SIGN INDUSTRIES","RICHT","","","","","",

"5921","08/15/14","MISC","5921.1","","257.96","221.71","36.25","14.05","","","","","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"5921","","","Invoice Totals","","257.96","221.71","36.25","14.05","0.00","0.00","0.00","0.00","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","",

"5922","09/08/14","REPFCE","5922.1","16938","1270.27","981.66","288.61","22.72","","88.92","771.32","1270.27","39.28","","","49300","GIT N GO CONVENIENCE STORES","KENT","","","","","","25","GIT N GO","NEWTON","IA",
"5922","","","Invoice Totals","","1270.27","981.66","288.61","22.72","0.00","88.92","771.32","1270.27","39.28","","","49300","GIT N GO CONVENIENCE STORES","KENT","","","","","",

"5923","11/11/14","INSTL","5923.1","17010","1315.64","1568.56","-252.92","-19.22","","239.75","907.81","1315.64","31.00","","","110100","TACO JOHN'S OF IOWA","KENT","","","","","","7","TACO JOHNÇS","BOONE","IA",
"5923","11/11/14","MISC","5923.2","17222","1812.48","959.00","853.48","47.09","","","1288.47","1812.48","28.91","","","110100","TACO JOHN'S OF IOWA","KENT","","","","","","7","TACO JOHNÇS","BOONE","IA",
"5923","11/11/14","SURVEY","5923.3","17293","296.80","0.00","296.80","100.00","","","280.00","296.80","5.66","","","110100","TACO JOHN'S OF IOWA","KENT","","","","","","7","TACO JOHNÇS","BOONE","IA",
"5923","","","Invoice Totals","","3424.92","2527.56","897.36","26.20","0.00","239.75","2476.28","3424.92","27.70","","","110100","TACO JOHN'S OF IOWA","KENT","","","","","",

"5924","08/31/14","INSTL","5924.1","17008","1079.34","611.93","467.41","43.31","","64.76","769.62","1079.34","28.70","","","110100","TACO JOHN'S OF IOWA","KENT","","","","","","11","TACO JOHNÇS","URBANDALE","IA",
"5924","","","Invoice Totals","","1079.34","611.93","467.41","43.31","0.00","64.76","769.62","1079.34","28.70","","","110100","TACO JOHN'S OF IOWA","KENT","","","","","",

"5925","09/29/14","INSTL","5925.1","17011","1079.34","1010.74","68.60","6.36","","64.76","769.62","1079.34","28.70","","","110100","TACO JOHN'S OF IOWA","KENT","","","","","","2","TACO JOHNÇS","WEST DES MOINES","IA",
"5925","","","Invoice Totals","","1079.34","1010.74","68.60","6.36","0.00","64.76","769.62","1079.34","28.70","","","110100","TACO JOHN'S OF IOWA","KENT","","","","","",

"5926","08/29/14","MISC","5926.1","","50.00","0.00","50.00","100.00","186.00","","","","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","","81","ARAMARK- NAGLE","DES MOINES","IA",
"5926","","","Invoice Totals","","50.00","0.00","50.00","100.00","186.00","0.00","0.00","0.00","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","",

"5927","09/09/14","CHANNL","5927.1","16913","5824.64","3167.44","2657.20","45.62","50.00","349.48","3738.33","5824.64","35.82","","","4204","LUMBERMAN'S FIREPLACE & STONE","KENT","","","","","","DEFAULT","LUMBERMANÇS FIREPLACE & STONE","WAUKEE","IA",
"5927","","","Invoice Totals","","5824.64","3167.44","2657.20","45.62","50.00","349.48","3738.33","5824.64","35.82","","","4204","LUMBERMAN'S FIREPLACE & STONE","KENT","","","","","",

"5928","08/26/14","INSTL","5928.1","15694","1162.06","622.81","539.25","46.40","59.00","113.58","845.72","1162.06","27.22","","","4205","TAX DOCTOR","JOEP","","","","","","DEFAULT","TAX DOCTOR","DES MOINES","IA",
"5928","08/26/14","RTLT","5928.2","15695","169.48","59.29","110.19","65.02","","","106.05","169.48","37.43","","","4205","TAX DOCTOR","JOEP","","","","","","DEFAULT","TAX DOCTOR","DES MOINES","IA",
"5928","08/26/14","BLDG","5928.3","17048","436.47","187.33","249.14","57.08","","","278.35","436.47","36.23","","","4205","TAX DOCTOR","JOEP","","","","","","DEFAULT","TAX DOCTOR","DES MOINES","IA",
"5928","08/26/14","PRMT","5928.4","17054","125.00","0.00","125.00","100.00","","","77.20","124.29","37.89","125.00","38.24","4205","TAX DOCTOR","JOEP","","","","","","DEFAULT","TAX DOCTOR","DES MOINES","IA",
"5928","","","Invoice Totals","","1893.01","869.43","1023.58","54.07","59.00","113.58","1307.32","1892.30","30.91","125.00","-945.86","4205","TAX DOCTOR","JOEP","","","","","",

"5929","09/08/14","INSTL","5929.1","17012","1151.54","737.95","413.59","35.92","","69.09","804.17","1151.54","30.17","","","110100","TACO JOHN'S OF IOWA","KENT","","","","","","5","TACO JOHNÇS","ANKENY","IA",
"5929","","","Invoice Totals","","1151.54","737.95","413.59","35.92","0.00","69.09","804.17","1151.54","30.17","","","110100","TACO JOHN'S OF IOWA","KENT","","","","","",

"5930","09/22/14","INSTL","5930.2","17013","1079.34","679.30","400.04","37.06","","64.76","769.62","1079.34","28.70","","","110100","TACO JOHN'S OF IOWA","KENT","","","","","","6","TACO JOHNÇS","DES MOINES","IA",
"5930","","","Invoice Totals","","1079.34","679.30","400.04","37.06","0.00","64.76","769.62","1079.34","28.70","","","110100","TACO JOHN'S OF IOWA","KENT","","","","","",

"5931","10/28/14","INSTL","5931.1","17009","1368.15","700.56","667.59","48.80","15.00","105.22","907.81","1368.15","33.65","","","110100","TACO JOHN'S OF IOWA","KENT","","","","","","12","TACO JOHNÇS","PELLA","IA",
"5931","10/28/14","MISC","5931.2","","135.00","69.48","65.52","48.53","","","","","","","","110100","TACO JOHN'S OF IOWA","KENT","","","","","","12","TACO JOHNÇS","PELLA","IA",
"5931","","","Invoice Totals","","1503.15","770.04","733.11","48.77","15.00","105.22","907.81","1368.15","33.65","","","110100","TACO JOHN'S OF IOWA","KENT","","","","","",

"5932","12/11/14","PYLON","5932.1","16107","1774.38","1063.43","710.95","40.07","317.00","471.41","1438.30","1971.53","27.05","","","4053","STORAGE MART","KENT","","","","","","3","STORAGE MART","DES MOINES","IA",
"5932","12/11/14","PLFORM","5932.2","16738","858.72","565.71","293.01","34.12","","","609.37","954.14","36.13","","","4053","STORAGE MART","KENT","","","","","","3","STORAGE MART","DES MOINES","IA",
"5932","12/11/14","INSTL","5932.3","16744","304.68","372.61","-67.93","-22.30","","","263.20","338.53","22.25","","","4053","STORAGE MART","KENT","","","","","","3","STORAGE MART","DES MOINES","IA",
"5932","12/11/14","PYLON","5932.5","17174","2235.76","829.53","1406.23","62.90","","","1690.95","2484.18","31.93","","","4053","STORAGE MART","KENT","","","","","","3","STORAGE MART","DES MOINES","IA",
"5932","12/11/14","BLDG","5932.6","17206","2683.24","1856.62","826.62","30.81","","","1920.49","2981.38","35.58","","","4053","STORAGE MART","KENT","","","","","","3","STORAGE MART","DES MOINES","IA",
"5932","","","Invoice Totals","","7856.78","4687.90","3168.88","40.33","317.00","471.41","5922.31","8729.76","32.16","","","4053","STORAGE MART","KENT","","","","","",

"5933","08/25/14","PRMT","5933.1","17042","125.00","0.00","125.00","100.00","51.00","","77.20","124.29","37.89","125.00","38.24","3982","OMAHA NEON SIGN CO.","JOEP","","","","","","2","SUN TAN CITY","DES MOINES","IA",
"5933","08/25/14","CHANNL","5933.2","17043","505.48","1137.00","-631.52","-124.93","","","320.55","505.48","36.59","","","3982","OMAHA NEON SIGN CO.","JOEP","","","","","","2","SUN TAN CITY","DES MOINES","IA",
"5933","08/25/14","INSTL","5933.3","17044","833.60","0.00","833.60","100.00","","","649.06","833.60","22.14","","","3982","OMAHA NEON SIGN CO.","JOEP","","","","","","2","SUN TAN CITY","DES MOINES","IA",
"5933","08/25/14","OUTS","5933.4","","300.00","0.00","300.00","100.00","","","","","","","","3982","OMAHA NEON SIGN CO.","JOEP","","","","","","2","SUN TAN CITY","DES MOINES","IA",
"5933","","","Invoice Totals","","1764.08","1137.00","627.08","35.55","51.00","0.00","1046.81","1463.37","28.47","125.00","-737.45","3982","OMAHA NEON SIGN CO.","JOEP","","","","","",

"5934","08/19/14","BLDG","5934.1","17085","6977.94","6440.13","537.81","7.71","426.45","","5182.11","6977.94","25.74","","","4018","SIGNTECH ELECTRICAL ADVERTISING  INC.","RICHT","","","","","","11","WELLS FARGO #100730","AMES","IA",
"5934","08/19/14","MISC","5934.2","","50.00","0.00","50.00","100.00","","","","","","","","4018","SIGNTECH ELECTRICAL ADVERTISING  INC.","RICHT","","","","","","11","WELLS FARGO #100730","AMES","IA",
"5934","08/19/14","PRMT","5934.3","","0.00","0.00","0.00","","","","","","","","","4018","SIGNTECH ELECTRICAL ADVERTISING  INC.","RICHT","","","","","","11","WELLS FARGO #100730","AMES","IA",
"5934","","","Invoice Totals","","7027.94","6440.13","587.81","8.36","426.45","0.00","5182.11","6977.94","25.74","","","4018","SIGNTECH ELECTRICAL ADVERTISING  INC.","RICHT","","","","","",

"5935","08/20/14","MISC","5935.1","17080","2601.29","2017.01","584.28","22.46","89.43","","2016.80","2601.29","22.47","","","2463","TRIMARK FOODCRAFT","MIKEE","","","","","","42","CHARLEYÇS PHILLY STEAKS","FT BRAGG","NC",
"5935","","","Invoice Totals","","2601.29","2017.01","584.28","22.46","89.43","0.00","2016.80","2601.29","22.47","","","2463","TRIMARK FOODCRAFT","MIKEE","","","","","",

"5936","09/30/14","PRMT","5936.1","","0.00","0.00","0.00","","2114.25","","","","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","","82","KUM & GO # 536","DES MOINES","IA",
"5936","09/30/14","PRMT","5936.2","","50.00","0.00","50.00","100.00","","","","","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","","82","KUM & GO # 536","DES MOINES","IA",
"5936","09/30/14","PRMT","5936.3","","100.00","0.00","100.00","100.00","","","","","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","","82","KUM & GO # 536","DES MOINES","IA",
"5936","","","Invoice Totals","","150.00","0.00","150.00","100.00","2114.25","0.00","0.00","0.00","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","",

"5938","09/30/14","BLDG","5938.1","16120","533.04","383.12","149.92","28.13","75.00","192.98","457.42","592.27","22.77","","","4053","STORAGE MART","KENT","","","","","","7","STORAGE MART","DES MOINES","IA",
"5938","09/30/14","BLDG","5938.2","16838","2683.24","1417.18","1266.06","47.18","","","1920.49","2981.38","35.58","","","4053","STORAGE MART","KENT","","","","","","7","STORAGE MART","DES MOINES","IA",
"5938","","","Invoice Totals","","3216.28","1800.30","1415.98","44.03","75.00","192.98","2377.91","3573.65","33.46","","","4053","STORAGE MART","KENT","","","","","",

"5939","09/29/14","INSTL","5939.5","16881","488.00","420.21","67.79","13.89","50.00","372.53","401.96","542.22","25.87","","","4053","STORAGE MART","KENT","","","","","","9","Storage Mart ","DES MOINES","IA",
"5939","09/29/14","INSTL","5939.6","16883","492.87","184.88","307.99","62.49","","","388.39","547.63","29.08","","","4053","STORAGE MART","KENT","","","","","","9","Storage Mart ","DES MOINES","IA",
"5939","09/29/14","CHANNL","5939.7","17176","3347.63","1858.37","1489.26","44.49","","","2350.07","3719.59","36.82","","","4053","STORAGE MART","KENT","","","","","","9","Storage Mart ","DES MOINES","IA",
"5939","09/29/14","REPFCE","5939.8","16390","1880.28","928.57","951.71","50.62","","","1293.35","2089.19","38.09","","","4053","STORAGE MART","KENT","","","","","","9","Storage Mart ","DES MOINES","IA",
"5939","","","Invoice Totals","","6208.78","3392.03","2816.75","45.37","50.00","372.53","4433.77","6898.63","35.73","","","4053","STORAGE MART","KENT","","","","","",

"5940","08/29/14","RTLT","5940.1","16837","1054.54","495.26","559.28","53.04","","","678.84","1054.54","35.63","","","2760","LINCOLN HIGH SCHOOL VISION CAMPAIGN","MIKEE","","","","","","DEFAULT","LINCOLN HIGH SCHOOL VISION CAMPAIGN","DES MOINES","IA",
"5940","","","Invoice Totals","","1054.54","495.26","559.28","53.04","0.00","0.00","678.84","1054.54","35.63","","","2760","LINCOLN HIGH SCHOOL VISION CAMPAIGN","MIKEE","","","","","",

"5941","10/27/14","INSTL","5941.1","17016","1079.34","956.21","123.13","11.41","","64.76","769.62","1079.34","28.70","","","110100","TACO JOHN'S OF IOWA","KENT","","","","","","14","TACO JOHNÇS","DES MOINES","IA",
"5941","","","Invoice Totals","","1079.34","956.21","123.13","11.41","0.00","64.76","769.62","1079.34","28.70","","","110100","TACO JOHN'S OF IOWA","KENT","","","","","",

"5942","09/08/14","INSTL","5942.1","17014","1288.00","1000.00","288.00","22.36","","90.16","907.81","1288.00","29.52","","","110100","TACO JOHN'S OF IOWA","KENT","","","","","","15","TACO JOHNÇS","AMES","IA",
"5942","","","Invoice Totals","","1288.00","1000.00","288.00","22.36","0.00","90.16","907.81","1288.00","29.52","","","110100","TACO JOHN'S OF IOWA","KENT","","","","","",

"5943","11/25/14","PYLON","5943.1","16387","585.27","181.12","404.15","69.05","54.00","120.22","439.53","650.30","32.41","","","4053","STORAGE MART","KENT","","","","","","11","STORAGE MART","ANKENY","IA",
"5943","11/25/14","REPFCE","5943.2","16388","528.64","199.70","328.94","62.22","","","358.93","587.38","38.89","","","4053","STORAGE MART","KENT","","","","","","11","STORAGE MART","ANKENY","IA",
"5943","11/25/14","PYLON","5943.3","16111","889.73","593.89","295.84","33.25","","","677.65","988.58","31.45","","","4053","STORAGE MART","KENT","","","","","","11","STORAGE MART","ANKENY","IA",
"5943","","","Invoice Totals","","2003.64","974.71","1028.93","51.35","54.00","120.22","1476.11","2226.26","33.70","","","4053","STORAGE MART","KENT","","","","","",

"5943-2","12/12/14","MISC","5943.4","","458.07","171.16","286.91","62.63","","27.48","","","","","","4053","STORAGE MART","KENT","","","","","","11","STORAGE MART","ANKENY","IA",
"5943-2","","","Invoice Totals","","458.07","171.16","286.91","62.63","0.00","27.48","0.00","0.00","","","","4053","STORAGE MART","KENT","","","","","",

"5944","08/14/14","MISC","5944.1","17074","59.17","53.04","6.13","10.36","","3.55","34.99","59.17","40.87","","","4207","CAREY'S AIRCRAFT INTERIORS","KENT","","","","","","DEFAULT","CAREYÇS AIRCRAFT INTERIORS","ANKENY","IA",
"5944","","","Invoice Totals","","59.17","53.04","6.13","10.36","0.00","3.55","34.99","59.17","40.87","","","4207","CAREY'S AIRCRAFT INTERIORS","KENT","","","","","",

"5945","09/22/14","CHANNL","5945.1","17035","3072.44","2082.54","989.90","32.22","","168.98","2259.06","3072.44","26.47","","","84200","PANCHERO'S MEXICAN GRILL","KENT","","","","","","4","PANCHEROÇS MEXICAN GRILL","MADISON","WI",
"5945","","","Invoice Totals","","3072.44","2082.54","989.90","32.22","0.00","168.98","2259.06","3072.44","26.47","","","84200","PANCHERO'S MEXICAN GRILL","KENT","","","","","",

"5946","09/10/14","CHANNL","5946.1","16750","1614.05","633.88","980.17","60.73","","","1143.58","1614.05","29.15","","","3984","AVERY BROTHERS SIGN CO.","HOUSE","","","","","","7","CENTRAL BANK - AVERY BROTHERS SIGN","ANKENY","IA",
"5946","","","Invoice Totals","","1614.05","633.88","980.17","60.73","0.00","0.00","1143.58","1614.05","29.15","","","3984","AVERY BROTHERS SIGN CO.","HOUSE","","","","","",

"5947","08/19/14","NEON","5947.1","","100.00","50.00","50.00","50.00","","6.00","","","","","","2298","KRUCK PLUMBING & HEATING CO.  INC.","","","","","","","DEFAULT","KRUCK PLUMBING & HEATING CO., INC.","BOONE","IA",
"5947","","","Invoice Totals","","100.00","50.00","50.00","50.00","0.00","6.00","0.00","0.00","","","","2298","KRUCK PLUMBING & HEATING CO.  INC.","","","","","","",

"5948","11/12/14","MISC","5948.1","16891","851.30","975.05","-123.75","-14.54","","80.71","106.39","170.26","37.51","","","4208","CENTRAL BANK","HOUSE","","","","","","DEFAULT","CENTRAL BANK","WEST DES MOINES","IA",
"5948","11/12/14","SRVCE","5948.2","","493.90","0.00","493.90","100.00","","","","","","","","4208","CENTRAL BANK","HOUSE","","","","","","DEFAULT","CENTRAL BANK","WEST DES MOINES","IA",
"5948","","","Invoice Totals","","1345.20","975.05","370.15","27.52","0.00","80.71","106.39","170.26","37.51","","","4208","CENTRAL BANK","HOUSE","","","","","",

"5949","10/31/14","MISC","5949.1","16894","790.70","209.32","581.38","73.53","","72.75","99.70","158.14","36.95","","","4156","CENTRAL BANK","HOUSE","","","","","","DEFAULT","CENTRAL BANK","DES MOINES","IA",
"5949","10/31/14","SRVCE","5949.2","","421.80","191.73","230.07","54.54","","","","","","","","4156","CENTRAL BANK","HOUSE","","","","","","DEFAULT","CENTRAL BANK","DES MOINES","IA",
"5949","","","Invoice Totals","","1212.50","401.05","811.45","66.92","0.00","72.75","99.70","158.14","36.95","","","4156","CENTRAL BANK","HOUSE","","","","","",

"5950","11/12/14","MISC","5950.1","16892","529.39","184.91","344.48","65.07","","58.29","329.46","529.39","37.77","","","4082","CENTRAL BANK","","","","","","","DEFAULT","CENTRAL BANK","DES MOINES","IA",
"5950","11/12/14","MISC","5950.2","16893","210.72","0.00","210.72","100.00","","","22.14","35.12","36.96","","","4082","CENTRAL BANK","","","","","","","DEFAULT","CENTRAL BANK","DES MOINES","IA",
"5950","11/12/14","SRVCE","5950.3","","231.40","80.70","150.70","65.13","","","","","","","","4082","CENTRAL BANK","","","","","","","DEFAULT","CENTRAL BANK","DES MOINES","IA",
"5950","","","Invoice Totals","","971.51","265.61","705.90","72.66","0.00","58.29","351.60","564.51","37.72","","","4082","CENTRAL BANK","","","","","","",

"5951","08/13/14","MISC","5951.1","","396.00","282.77","113.23","28.59","","","","","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","","83","KUM & GO # 542","DES MOINES","IA",
"5951","","","Invoice Totals","","396.00","282.77","113.23","28.59","0.00","0.00","0.00","0.00","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","",

"5952","09/23/14","VINYL","5952.1","","115.28","78.89","36.39","31.57","","8.07","","","","","","3013","VAN METER INC","JOEP","","","","","","DEFAULT","VAN METER INDUSTRIAL","CEDAR RAPIDS","IA",
"5952","","","Invoice Totals","","115.28","78.89","36.39","31.57","0.00","8.07","0.00","0.00","","","","3013","VAN METER INC","JOEP","","","","","",

"5954","09/08/14","MONMNT","5954.1","16829","1421.65","923.38","498.27","35.05","","","941.38","1421.65","33.78","","","3799","CITY OF CLIVE","JOEP","","","","","","DEFAULT","CITY OF CLIVE","CLIVE","IA",
"5954","","","Invoice Totals","","1421.65","923.38","498.27","35.05","0.00","0.00","941.38","1421.65","33.78","","","3799","CITY OF CLIVE","JOEP","","","","","",

"5955","10/20/14","CHANNL","5955.1","16979","2580.43","1217.54","1362.89","52.82","50.00","154.83","1665.13","2580.43","35.47","","","4210","HOT STONE NAILS & SPA","KENT","","","","","","DEFAULT","HOT STONE NAILS & SPA","CLIVE","IA",
"5955","10/20/14","BANNER","5955.2","","0.00","339.60","-339.60","","","","","","","","","4210","HOT STONE NAILS & SPA","KENT","","","","","","DEFAULT","HOT STONE NAILS & SPA","CLIVE","IA",
"5955","","","Invoice Totals","","2580.43","1557.14","1023.29","39.66","50.00","154.83","1665.13","2580.43","35.47","","","4210","HOT STONE NAILS & SPA","KENT","","","","","",

"5956","08/13/14","MISC","5956.1","","105.00","84.00","21.00","20.00","8.56","","","","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"5956","","","Invoice Totals","","105.00","84.00","21.00","20.00","8.56","0.00","0.00","0.00","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","",

"5957","11/06/14","PYLON","5957.2","16827","1006.77","1109.90","-103.13","-10.24","157.00","248.66","750.11","1118.63","32.94","","","4053","STORAGE MART","KENT","","","","","","4","STORAGE MART","DES MOINES","IA",
"5957","11/06/14","SURVEY","5957.3","","0.00","137.93","-137.93","","","","","","","","","4053","STORAGE MART","KENT","","","","","","4","STORAGE MART","DES MOINES","IA",
"5957","11/06/14","PYLON","5957.4","16824","3137.50","2074.35","1063.15","33.89","","","2718.68","4003.75","32.10","3997.75","31.99","4053","STORAGE MART","KENT","","","","","","4","STORAGE MART","DES MOINES","IA",
"5957","","","Invoice Totals","","4144.27","3322.18","822.09","19.84","157.00","248.66","3468.79","5122.38","32.28","3997.75","13.23","4053","STORAGE MART","KENT","","","","","",

"5959","11/15/14","PYLON","5959.1","16094","912.14","751.22","160.92","17.64","189.00","545.72","721.04","1013.49","28.86","","","4053","STORAGE MART","KENT","","","","","","12","STORAGE MART","ANKENY","IA",
"5959","11/15/14","BLDG","5959.2","16500","3530.18","1744.31","1785.87","50.59","","","2507.76","3922.42","36.07","","","4053","STORAGE MART","KENT","","","","","","12","STORAGE MART","ANKENY","IA",
"5959","11/15/14","INSTL","5959.3","16502","472.53","447.85","24.68","5.22","","","414.90","525.03","20.98","","","4053","STORAGE MART","KENT","","","","","","12","STORAGE MART","ANKENY","IA",
"5959","11/15/14","PLFORM","5959.4","16743","1243.11","830.55","412.56","33.19","","","883.15","1381.23","36.06","","","4053","STORAGE MART","KENT","","","","","","12","STORAGE MART","ANKENY","IA",
"5959","11/15/14","SURVEY","5959.5","","0.00","196.52","-196.52","","","","","","","","","4053","STORAGE MART","KENT","","","","","","12","STORAGE MART","ANKENY","IA",
"5959","11/15/14","MONMNT","5959.6","16115","2937.35","1403.89","1533.46","52.21","","","1724.10","2585.53","33.32","","","4053","STORAGE MART","KENT","","","","","","12","STORAGE MART","ANKENY","IA",
"5959","","","Invoice Totals","","9095.31","5374.34","3720.97","40.91","189.00","545.72","6250.95","9427.70","33.70","","","4053","STORAGE MART","KENT","","","","","",

"5960","12/12/14","PYLON","5960.1","16574","1830.84","1160.38","670.46","36.62","70.00","419.59","1507.43","2034.27","25.90","","","4053","STORAGE MART","KENT","","","","","","14","STORAGE MART","WAUKEE","IA",
"5960","12/12/14","BLDG","5960.2","16835","2683.24","1320.69","1362.55","50.78","","","1920.49","2981.38","35.58","","","4053","STORAGE MART","KENT","","","","","","14","STORAGE MART","WAUKEE","IA",
"5960","12/12/14","SURVEY","5960.3","","0.00","66.50","-66.50","","","","","","","","","4053","STORAGE MART","KENT","","","","","","14","STORAGE MART","WAUKEE","IA",
"5960","12/12/14","PYLON","5960.4","16130","2346.35","915.79","1430.56","60.97","","","1787.95","2607.05","31.42","","","4053","STORAGE MART","KENT","","","","","","14","STORAGE MART","WAUKEE","IA",
"5960","12/12/14","MISC","5960.5","","132.79","55.22","77.57","58.42","","","","","","","","4053","STORAGE MART","KENT","","","","","","14","STORAGE MART","WAUKEE","IA",
"5960","","","Invoice Totals","","6993.22","3518.58","3474.64","49.69","70.00","419.59","5215.87","7622.70","31.57","","","4053","STORAGE MART","KENT","","","","","",

"5961","08/20/14","MISC","5961.1","","1993.52","459.03","1534.49","76.97","","","","","","","","4018","SIGNTECH ELECTRICAL ADVERTISING  INC.","RICHT","","","","","","2","WELLS FARGO","WEST DES MOINES","IA",
"5961","","","Invoice Totals","","1993.52","459.03","1534.49","76.97","0.00","0.00","0.00","0.00","","","","4018","SIGNTECH ELECTRICAL ADVERTISING  INC.","RICHT","","","","","",

"5962","08/18/14","PYLON","5962.1","17173","8097.00","4378.21","3718.79","45.93","","","0.00","0.00","","8097.00","100.00","18600","CAT SCALE","MIKEE","","","","","","409","CAT #1288","SUPERIOR","WI",
"5962","","","Invoice Totals","","8097.00","4378.21","3718.79","45.93","0.00","0.00","0.00","0.00","","8097.00","100.00","18600","CAT SCALE","MIKEE","","","","","",

"5963","08/29/14","BLDG","5963.1","17059","489.02","320.33","168.69","34.50","","","297.90","489.02","39.08","","","4018","SIGNTECH ELECTRICAL ADVERTISING  INC.","RICHT","","","","","","7","WELLS FARGO","INDIANOLA","IA",
"5963","","","Invoice Totals","","489.02","320.33","168.69","34.50","0.00","0.00","297.90","489.02","39.08","","","4018","SIGNTECH ELECTRICAL ADVERTISING  INC.","RICHT","","","","","",

"5964","08/21/14","MISC","5964.1","","459.52","398.77","60.75","13.22","","","","","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"5964","08/21/14","MISC","5964.2","","403.00","356.21","46.79","11.61","","","","","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"5964","","","Invoice Totals","","862.52","754.98","107.54","12.47","0.00","0.00","0.00","0.00","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","",

"5965","12/12/14","INSTL","5965.1","16507","595.48","587.52","7.96","1.34","549.00","584.99","526.40","661.64","20.44","","","4053","STORAGE MART","KENT","","","","","","2","STORAGE MART","DES MOINES","IA",
"5965","12/12/14","PLFORM","5965.2","16740","1718.25","1177.90","540.35","31.45","","","1221.56","1909.16","36.02","","","4053","STORAGE MART","KENT","","","","","","2","STORAGE MART","DES MOINES","IA",
"5965","12/12/14","PYLON","5965.3","16998","971.92","2642.51","-1670.59","-171.89","","","739.63","1079.91","31.51","","","4053","STORAGE MART","KENT","","","","","","2","STORAGE MART","DES MOINES","IA",
