"15 FEB 2026","18:17:49","","","GROSS MARGIN BY INVOICE", 
"","","","","PERIOD: 01/01/25 through 12/31/25", 
 
"Invoice No","Inv Date","Prod Code","WO / Part ","Quote","Gross Sales","Total Cost","Gross Margin","GM %","Extra Chg","Sales Tax","Quote Cost","Quote Price","Quote GM%","Quote Sell Price","Quote Sell GM%","Cust No","Customer Name","SalesPer #1","Rate #1","SalesPer #2","Rate #2","SalesPer #3","Rate #3","Location No","Location Name","City","State", 
"SC8337","","","Invoice Totals","","440.00","286.00","154.00","35.00","0.00","0.00","0.00","0.00","","","","4129","A-D DISTRIBUTING CO.","RICHT","","","","","",

"SC8339","04/10/25","SRVCE","SC8339.1","","140.00","125.13","14.87","10.62","","","","","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","","441","KWIK STAR # 1186- NAGLE SIGNS","ALTOONA","IA",
"SC8339","","","Invoice Totals","","140.00","125.13","14.87","10.62","0.00","0.00","0.00","0.00","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","",

"SC8340","04/10/25","SRVCE","SC8340.1","","140.00","125.13","14.87","10.62","","","","","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","","470","KWIK STAR #1180","PERRY","IA",
"SC8340","","","Invoice Totals","","140.00","125.13","14.87","10.62","0.00","0.00","0.00","0.00","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","",

"SC8341","04/18/25","SURVEY","SC8341.1","","300.00","125.13","174.87","58.29","","","","","","","","3582","EVERBRITE LLC","RICHT","","","","","","28","DOLLAR GENERAL- PERRY-EVERBRITE","PERRY","",
"SC8341","","","Invoice Totals","","300.00","125.13","174.87","58.29","0.00","0.00","0.00","0.00","","","","3582","EVERBRITE LLC","RICHT","","","","","",

"SC8342","04/21/25","SRVCE","SC8342.1","","150.00","107.25","42.75","28.50","","","","","","","","3836","PHILADELPHIA SIGN CO","RICHT","","","","","","3","MARSHALLS-PHILADELPHIA SIGN","WEST DES MOINES","IA",
"SC8342","","","Invoice Totals","","150.00","107.25","42.75","28.50","0.00","0.00","0.00","0.00","","","","3836","PHILADELPHIA SIGN CO","RICHT","","","","","",

"SC8343","04/28/25","SRVCE","SC8343.1","","1432.52","882.55","549.97","38.39","","","","","","","","5156","ARCHITECTURAL GRAPHIC INC.","RICHT","","","","","","18","KOHLS-AG","WEST DES MOINES","IA",
"SC8343","","","Invoice Totals","","1432.52","882.55","549.97","38.39","0.00","0.00","0.00","0.00","","","","5156","ARCHITECTURAL GRAPHIC INC.","RICHT","","","","","",

"SC8344","04/22/25","SRVCE","SC8344.1","","0.00","88.68","-88.68","","","","","","","","","6276","JRL BUILDERS","JOEP","","","","","","DEFAULT","JRL BUILDERS","GRIMES","IA",
"SC8344","","","Invoice Totals","","0.00","88.68","-88.68","","0.00","0.00","0.00","0.00","","","","6276","JRL BUILDERS","JOEP","","","","","",

"SC8345","04/18/25","SRVCE","SC8345.1","","144.60","146.68","-2.08","-1.44","","","","","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","","539","KWIK STAR #1725-NAGLE","MITCHELLVILLE","IA",
"SC8345","","","Invoice Totals","","144.60","146.68","-2.08","-1.44","0.00","0.00","0.00","0.00","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","",

"SC8346","04/18/25","SRVCE","SC8346.1","","381.97","244.18","137.79","36.07","","","","","","","","5156","ARCHITECTURAL GRAPHIC INC.","RICHT","","","","","","19","WALMART #892-AGI","ANKENY","IA",
"SC8346","","","Invoice Totals","","381.97","244.18","137.79","36.07","0.00","0.00","0.00","0.00","","","","5156","ARCHITECTURAL GRAPHIC INC.","RICHT","","","","","",

"SC8348","04/30/25","WARMFG","SC8348.1","","0.00","362.63","-362.63","","","","","","","","","6079","THE WALDINGER CORP.","","","","","","","2","DES MOINES INTERNATIONAL AIRPORT-WALDINGER","DES MOINES","IA",
"SC8348","","","Invoice Totals","","0.00","362.63","-362.63","","0.00","0.00","0.00","0.00","","","","6079","THE WALDINGER CORP.","","","","","","",

"SC8349","04/30/25","SRVCE","SC8349.1","","302.39","205.69","96.70","31.98","3.00","21.37","","","","","","6342","ECONOMY INN","RICHT","","","","","","DEFAULT","ECONOMY INN","STUART","IA",
"SC8349","","","Invoice Totals","","302.39","205.69","96.70","31.98","3.00","21.37","0.00","0.00","","","","6342","ECONOMY INN","RICHT","","","","","",

"SC8350","04/28/25","SRVCE","SC8350.1","","0.00","268.13","-268.13","","","","","","","","","6293","KEMIN CENTRAL WAREHOUSE","JOEP","","","","","","DEFAULT","KEMIN CENTRAL WAREHOUSE","DES MOINES","IA",
"SC8350","","","Invoice Totals","","0.00","268.13","-268.13","","0.00","0.00","0.00","0.00","","","","6293","KEMIN CENTRAL WAREHOUSE","JOEP","","","","","",

"SC8351","04/28/25","SRVCE","SC8351.1","","438.84","160.88","277.96","63.34","","","","","","","","6273","COAST SIGN","JEFF","","","","","","5","TIAA- COAST SIGNS INC.","AMES","IA",
"SC8351","","","Invoice Totals","","438.84","160.88","277.96","63.34","0.00","0.00","0.00","0.00","","","","6273","COAST SIGN","JEFF","","","","","",

"SC8352","04/30/25","SRVCE","SC8352.1","","0.00","196.63","-196.63","","","","","","","","","6267","DEDHAM CELEBRATION COMMITTEE","JOEP","","","","","","DEFAULT","DEDHAM CELEBRATION COMMITTEE","DEDHAM","IA",
"SC8352","","","Invoice Totals","","0.00","196.63","-196.63","","0.00","0.00","0.00","0.00","","","","6267","DEDHAM CELEBRATION COMMITTEE","JOEP","","","","","",

"SC8353","04/30/25","SRVCE","SC8353.1","","830.86","490.69","340.17","40.94","","58.16","","","","","","6272","801 CHOPHOUSE DSM LOCATION","RICHT","","","","","","DEFAULT","801 CHOPHOUSE DSM LOCATION","DES MOINES","IA",
"SC8353","","","Invoice Totals","","830.86","490.69","340.17","40.94","0.00","58.16","0.00","0.00","","","","6272","801 CHOPHOUSE DSM LOCATION","RICHT","","","","","",

"SC8354","04/28/25","SRVCE","SC8354.1","","297.50","286.01","11.49","3.86","","","","","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","","528","MCDONALDS-NAGLE SIGNS","WEBSTER CITY","IA",
"SC8354","","","Invoice Totals","","297.50","286.01","11.49","3.86","0.00","0.00","0.00","0.00","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","",

"SC8355","04/28/25","SRVCE","SC8355.1","","171.77","132.66","39.11","22.77","","12.03","","","","","","5910","LOF-XPRESS OIL CHANGE","JOEP","","","","","","DEFAULT","LOF-XPRESS OIL CHANGE","WAUKEE","IA",
"SC8355","","","Invoice Totals","","171.77","132.66","39.11","22.77","0.00","12.03","0.00","0.00","","","","5910","LOF-XPRESS OIL CHANGE","JOEP","","","","","",

"SC8356","04/28/25","SRVCE","SC8356.1","","315.00","321.75","-6.75","-2.14","","","","","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","","541","PERKINS-NAGLE","FORT DODGE","IA",
"SC8356","","","Invoice Totals","","315.00","321.75","-6.75","-2.14","0.00","0.00","0.00","0.00","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","",

"SC8357","05/08/25","SRVCE","SC8357.1","","850.00","586.26","263.74","31.03","","59.50","","","","","","4956","FROHLICH SUPER VALUE","RICHT","","","","","","DEFAULT","FROHLICH SUPER VALUE","COON RAPIDS","IA",
"SC8357","","","Invoice Totals","","850.00","586.26","263.74","31.03","0.00","59.50","0.00","0.00","","","","4956","FROHLICH SUPER VALUE","RICHT","","","","","",

"SC8358","05/04/25","SRVCE","SC8358.1","","140.00","125.13","14.87","10.62","","","","","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","","436","KWIK STAR - NAGLE SIGNS","POLK CITY","IA",
"SC8358","","","Invoice Totals","","140.00","125.13","14.87","10.62","0.00","0.00","0.00","0.00","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","",

"SC8359","04/30/25","SRVCE","SC8359.1","","625.00","415.50","209.50","33.52","","","","","","","","3396","IOWA EVENTS CENTER","JOEP","","","","","","6","EMC INSURANCE EXPO CENTER - IEC","DES MONIES","IA",
"SC8359","","","Invoice Totals","","625.00","415.50","209.50","33.52","0.00","0.00","0.00","0.00","","","","3396","IOWA EVENTS CENTER","JOEP","","","","","",

"SC8360","05/08/25","SRVCE","SC8360.1","","200.00","143.01","56.99","28.50","","14.00","","","","","","4860","HAMPTON INN","RICHT","","","","","","DEFAULT","HAMPTON INN","DES MOINES","IA",
"SC8360","","","Invoice Totals","","200.00","143.01","56.99","28.50","0.00","14.00","0.00","0.00","","","","4860","HAMPTON INN","RICHT","","","","","",

"SC8361","05/08/25","SRVCE","SC8361.1","","0.00","361.72","-361.72","","","","","","","","","6325","MIDWEST ONE BANK","JOEP","","","","","","DEFAULT","MIDWEST ONE BANK","WEST DES MOINES","IA",
"SC8361","","","Invoice Totals","","0.00","361.72","-361.72","","0.00","0.00","0.00","0.00","","","","6325","MIDWEST ONE BANK","JOEP","","","","","",

"SC8362","06/04/25","SRVCE","SC8362.1","","100.00","53.63","46.37","46.37","","","","","","","","3582","EVERBRITE LLC","RICHT","","","","","","30","DOLLAR GENERAL- MH-EVERBRITE","DES MOINES","IA",
"SC8362","","","Invoice Totals","","100.00","53.63","46.37","46.37","0.00","0.00","0.00","0.00","","","","3582","EVERBRITE LLC","RICHT","","","","","",

"SC8363","05/21/25","SRVCE","SC8363.1","","515.65","517.60","-1.95","-0.38","","","","","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","","542","LOVES #704 - NAGLE SIGNS","PACIFIC JUNCTION","IA",
"SC8363","","","Invoice Totals","","515.65","517.60","-1.95","-0.38","0.00","0.00","0.00","0.00","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","",

"SC8364","06/03/25","SRVCE","SC8364.1","","150.00","107.25","42.75","28.50","","","","","","","","5680","SIGN MANAGER","RICHT","","","","","","2","CARIBOU COFFEE- SIGN MANAGER","ANKENY","IA",
"SC8364","","","Invoice Totals","","150.00","107.25","42.75","28.50","0.00","0.00","0.00","0.00","","","","5680","SIGN MANAGER","RICHT","","","","","",

"SC8365","05/12/25","SRVCE","SC8365.1","","325.00","232.38","92.62","28.50","","","","","","","","4018","SIGNTECH ELECTRICAL ADVERTISING  INC.","RICHT","","","","","","3","WELLS FARGO - PERRY IA","PERRY","IA",
"SC8365","","","Invoice Totals","","325.00","232.38","92.62","28.50","0.00","0.00","0.00","0.00","","","","4018","SIGNTECH ELECTRICAL ADVERTISING  INC.","RICHT","","","","","",

"SC8366","06/16/25","SRVCE","SC8366.1","","1457.03","985.01","472.02","32.40","","101.99","","","","","","5798","AVAILA BANK","JOEP","","","","","","DEFAULT","AVAILA BANK","WEBSTER CITY","IA",
"SC8366","","","Invoice Totals","","1457.03","985.01","472.02","32.40","0.00","101.99","0.00","0.00","","","","5798","AVAILA BANK","JOEP","","","","","",

"SC8367","05/15/25","SRVCE","SC8367.1","","0.00","446.22","-446.22","","","","","","","","","6079","THE WALDINGER CORP.","JOEP","","","","","","2","DES MOINES INTERNATIONAL AIRPORT-WALDINGER","DES MOINES","IA",
"SC8367","","","Invoice Totals","","0.00","446.22","-446.22","","0.00","0.00","0.00","0.00","","","","6079","THE WALDINGER CORP.","JOEP","","","","","",

"SC8368","05/22/25","SRVCE","SC8368.1","","550.00","371.75","178.25","32.41","","38.50","","","","","","4347","AMES MUNICIPLE POWER","RICHT","","","","","","DEFAULT","AMES MUNICIPLE POWER","AMES","IA",
"SC8368","","","Invoice Totals","","550.00","371.75","178.25","32.41","0.00","38.50","0.00","0.00","","","","4347","AMES MUNICIPLE POWER","RICHT","","","","","",

"SC8369","05/28/25","SRVCE","SC8369.1","","105.00","107.26","-2.26","-2.15","","","","","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","","63","KUM & GO # 66","WEST DES MOINES","IA",
"SC8369","","","Invoice Totals","","105.00","107.26","-2.26","-2.15","0.00","0.00","0.00","0.00","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","",

"SC8370","06/25/25","SRVCE","SC8370.1","","0.00","574.81","-574.81","","","","","","","","","6079","THE WALDINGER CORP.","JOEP","","","","","","2","DES MOINES INTERNATIONAL AIRPORT-WALDINGER","DES MOINES","IA",
"SC8370","","","Invoice Totals","","0.00","574.81","-574.81","","0.00","0.00","0.00","0.00","","","","6079","THE WALDINGER CORP.","JOEP","","","","","",

"SC8371","05/28/25","SRVCE","SC8371.1","","300.00","203.14","96.86","32.29","","21.00","","","","","","2830","EYCHANER PROPERTIES","JEFF","","","","","","2","EYCHANER PROPERTIES","DES MOINES","IA",
"SC8371","","","Invoice Totals","","300.00","203.14","96.86","32.29","0.00","21.00","0.00","0.00","","","","2830","EYCHANER PROPERTIES","JEFF","","","","","",

"SC8372","05/22/25","SRVCE","SC8372.1","","71.47","72.34","-0.87","-1.22","","","","","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","","234","LOVE´S #411 - NAGLE SIGNS","DES MOINES","IA",
"SC8372","","","Invoice Totals","","71.47","72.34","-0.87","-1.22","0.00","0.00","0.00","0.00","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","",

"SC8373","05/28/25","SRVCE","SC8373.1","","140.00","125.13","14.87","10.62","","","","","","","","77950","NAGLE SIGNS  INC.","","","","","","","424","CLARKE COUNTY HOSPITAL","OSCEOLA","IA",
"SC8373","","","Invoice Totals","","140.00","125.13","14.87","10.62","0.00","0.00","0.00","0.00","","","","77950","NAGLE SIGNS  INC.","","","","","","",

"SC8374","06/25/25","SRVCE","SC8374.1","","904.41","608.61","295.80","32.71","","","","","","","","4018","SIGNTECH ELECTRICAL ADVERTISING  INC.","RICHT","","","","","","1","WELLS FARGO #100704","PLEASANT HILL","IA",
"SC8374","","","Invoice Totals","","904.41","608.61","295.80","32.71","0.00","0.00","0.00","0.00","","","","4018","SIGNTECH ELECTRICAL ADVERTISING  INC.","RICHT","","","","","",

"SC8375","06/06/25","SRVCE","SC8375.1","","428.24","293.55","134.69","31.45","","","","","","","","4018","SIGNTECH ELECTRICAL ADVERTISING  INC.","RICHT","","","","","","9","WELLS FARGO-JOHNSTON # 103730","JOHNSTON","IA",
"SC8375","","","Invoice Totals","","428.24","293.55","134.69","31.45","0.00","0.00","0.00","0.00","","","","4018","SIGNTECH ELECTRICAL ADVERTISING  INC.","RICHT","","","","","",

"SC8376","06/06/25","SRVCE","SC8376.1","","876.28","622.77","253.51","28.93","","","","","","","","3582","EVERBRITE LLC","RICHT","","","","","","32","DOLLAR GENERAL - EVERBRITE","MITCHELLVILLE","IA",
"SC8376","","","Invoice Totals","","876.28","622.77","253.51","28.93","0.00","0.00","0.00","0.00","","","","3582","EVERBRITE LLC","RICHT","","","","","",

"SC8377","05/28/25","SRVCE","SC8377.1","","140.00","143.00","-3.00","-2.14","","","","","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","","543","GRAND RIVER MUTUAL NETWORKS-NAGLE","LEON","IA",
"SC8377","","","Invoice Totals","","140.00","143.00","-3.00","-2.14","0.00","0.00","0.00","0.00","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","",

"SC8378","05/29/25","SRVCE","SC8378.1","","125.00","89.38","35.62","28.50","","","","","","","","4018","SIGNTECH ELECTRICAL ADVERTISING  INC.","RICHT","","","","","","20","WELLS FARGO MOTOR BANK-SIGNTECH","DES MOINES","IA",
"SC8378","","","Invoice Totals","","125.00","89.38","35.62","28.50","0.00","0.00","0.00","0.00","","","","4018","SIGNTECH ELECTRICAL ADVERTISING  INC.","RICHT","","","","","",

"SC8380","06/06/25","SRVCE","SC8380.1","","549.65","397.10","152.55","27.75","","38.48","","","","","","4571","ST. ANDREWS EPISCOPAL CHURCH","RICHT","","","","","","DEFAULT","ST. ANDREWS EPISCOPAL CHURCH","DES MOINES","IA",
"SC8380","","","Invoice Totals","","549.65","397.10","152.55","27.75","0.00","38.48","0.00","0.00","","","","4571","ST. ANDREWS EPISCOPAL CHURCH","RICHT","","","","","",

"SC8381","06/06/25","SRVCE","SC8381.1","","300.00","214.50","85.50","28.50","","21.00","","","","","","5395","PAGLIAI'S PIZZA","JEFF","","","","","","DEFAULT","PAGLIAI´S PIZZA","JOHNSTON","IA",
"SC8381","","","Invoice Totals","","300.00","214.50","85.50","28.50","0.00","21.00","0.00","0.00","","","","5395","PAGLIAI'S PIZZA","JEFF","","","","","",

"SC8382","05/29/25","SRVCE","SC8382.1","","0.00","89.38","-89.38","","","","","","","","","4191","ROUTE 69 VAPOR","JEFF","","","","","","DEFAULT","ROUTE 69 VAPOR","DES MOINES","IA",
"SC8382","","","Invoice Totals","","0.00","89.38","-89.38","","0.00","0.00","0.00","0.00","","","","4191","ROUTE 69 VAPOR","JEFF","","","","","",

"SC8383","05/30/25","SRVCE","SC8383.1","","264.78","187.21","77.57","29.30","","18.54","","","","","","4059","TEXAS ROAD HOUSE GRILL","JEFF","","","","","","DEFAULT","TEXAS ROAD HOUSE GRILL","JOHNSTON","IA",
"SC8383","","","Invoice Totals","","264.78","187.21","77.57","29.30","0.00","18.54","0.00","0.00","","","","4059","TEXAS ROAD HOUSE GRILL","JEFF","","","","","",

"SC8384","06/04/25","SRVCE","SC8384.1","","637.90","441.68","196.22","30.76","","44.65","","","","","","3237","BOB BROWN CHEVROLET","JOEP","","","","","","4","ACCESSORIES OF DES MOINES","URBANDALE","IA",
"SC8384","","","Invoice Totals","","637.90","441.68","196.22","30.76","0.00","44.65","0.00","0.00","","","","3237","BOB BROWN CHEVROLET","JOEP","","","","","",

"SC8385","06/12/25","SRVCE","SC8385.1","","350.00","214.57","135.43","38.69","","","","","","","","5680","SIGN MANAGER","RICHT","","","","","","2","CARIBOU COFFEE- SIGN MANAGER","ANKENY","IA",
"SC8385","","","Invoice Totals","","350.00","214.57","135.43","38.69","0.00","0.00","0.00","0.00","","","","5680","SIGN MANAGER","RICHT","","","","","",

"SC8386","07/21/25","SRVCE","SC8386.1","","800.67","499.46","301.21","37.62","","56.05","","","","","","6164","THE SIGN RESOURCE","RICHT","","","","","","3","TRACTOR SUPPLY- TSR","BOONE","IA",
"SC8386","","","Invoice Totals","","800.67","499.46","301.21","37.62","0.00","56.05","0.00","0.00","","","","6164","THE SIGN RESOURCE","RICHT","","","","","",

"SC8387","06/11/25","SURVEY","SC8387.1","","375.00","89.38","285.62","76.17","","","","","","","","4018","SIGNTECH ELECTRICAL ADVERTISING  INC.","RICHT","","","","","","44","WELLS FARGO ADVISORS-SIGNTECH","WEST DES MOINES","IA",
"SC8387","","","Invoice Totals","","375.00","89.38","285.62","76.17","0.00","0.00","0.00","0.00","","","","4018","SIGNTECH ELECTRICAL ADVERTISING  INC.","RICHT","","","","","",

"SC8388","06/11/25","SRVCE","SC8388.1","","70.00","71.51","-1.51","-2.16","","","","","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","","465","TOBACCO OUTLET - NAGLE SIGNS","DES MOINES","IA",
"SC8388","","","Invoice Totals","","70.00","71.51","-1.51","-2.16","0.00","0.00","0.00","0.00","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","",

"SC8389","06/18/25","SRVCE","SC8389.1","","346.00","246.39","99.61","28.79","","24.22","","","","","","4059","TEXAS ROAD HOUSE GRILL","JEFF","","","","","","DEFAULT","TEXAS ROAD HOUSE GRILL","JOHNSTON","IA",
"SC8389","","","Invoice Totals","","346.00","246.39","99.61","28.79","0.00","24.22","0.00","0.00","","","","4059","TEXAS ROAD HOUSE GRILL","JEFF","","","","","",

"SC8390","06/11/25","SRVCE","SC8390.1","","650.64","491.73","158.91","24.42","","","","","","","","5156","ARCHITECTURAL GRAPHIC INC.","RICHT","","","","","","18","KOHLS-AG","WEST DES MOINES","IA",
"SC8390","","","Invoice Totals","","650.64","491.73","158.91","24.42","0.00","0.00","0.00","0.00","","","","5156","ARCHITECTURAL GRAPHIC INC.","RICHT","","","","","",

"SC8391","06/12/25","SRVCE","SC8391.1","","275.00","177.02","97.98","35.63","","19.25","","","","","","5891","R&R REALTY GROUP","JOEP","","","","","","8","MIDWEST ONE BANK","WEST DES MOINES","IA",
"SC8391","","","Invoice Totals","","275.00","177.02","97.98","35.63","0.00","19.25","0.00","0.00","","","","5891","R&R REALTY GROUP","JOEP","","","","","",

"SC8392","06/16/25","SRVCE","SC8392.1","","225.00","160.88","64.12","28.50","","15.75","","","","","","4725","KEMIN INDUSTRIES","JOEP","","","","","","5","KEMIN INDUSTRIES","DES MOINES","IA",
"SC8392","","","Invoice Totals","","225.00","160.88","64.12","28.50","0.00","15.75","0.00","0.00","","","","4725","KEMIN INDUSTRIES","JOEP","","","","","",
