run_date,report_id,wo_number,work_dept,subcontractor,unit_of_measure,est_qty,actual_qty,variance_qty,est_cost,job_cost,cost_variance,description
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12473.1,0600,WATCHFIRE,EA,2.0,0.0,-2.0,1124.0,0.0,-1124.0,E913014
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12474.1,0200,SIGNS365,EA,2.0,0.0,-2.0,84.0,0.0,-84.0,3 x 6 15oz banner
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12476.1,0600,LAMP,EA,11.0,0.0,-11.0,27.5,0.0,-27.5,disposal
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12476.1,0600,LEDS,EA,7.0,0.0,-7.0,623.0,0.0,-623.0,GRIMCO SKU: HPEB-2S96
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12477.1,0200,FREIGHT,EA,1.0,0.0,-1.0,200.0,0.0,-200.0,Banner
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12477.1,0200,SIGNS365,EA,1.0,0.0,-1.0,900.0,0.0,-900.0,"20´ x 24´4"" Banner 15oz"
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,1248.1,,"PO#1523-1 SIGNS, INC",EA,0.0,1.0,1.0,0.0,300.0,300.0,Install new logo can and face for
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12480.1,,PO#25251-1 BTI LOGIS,EA,0.0,1.0,1.0,0.0,1350.0,1350.0,Delivery of Non-intercom pole
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12481.2,,PO#25313-1 BTI LOGIS,EA,0.0,1.0,1.0,0.0,3950.0,3950.0,Standard full package w/ Washington
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12482.2,,PO#25284-1 BTI LOGIS,EA,0.0,1.0,1.0,0.0,2285.0,2285.0,intercom pole and intercom sign# 68
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12483.1,,PO#25256-1 CARDMEMBE,EA,0.0,1.0,1.0,0.0,205.5,205.5,@Donation - Timber Creek Therapies
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12484.1,,PO#25281-1 UNISHIPPE,EA,0.0,1.0,1.0,0.0,206.56,206.56,shipping for cat scale.
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12485.1,,PO#25303-1 BTI LOGIS,EA,0.0,1.0,1.0,0.0,2350.0,2350.0,5x20 overhead Cat Scale sign #68458
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12488.1,,PO#25438-1 BTI LOGIS,EA,0.0,1.0,1.0,0.0,3000.0,3000.0,2 std packages
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12492.1,,PO#25318-1 GEMINI IN,EA,0.0,1.0,1.0,0.0,481.7,481.7,"Q39718 - NW Mutual - 1/2"" Satin whi"
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12492.1,0200,GEMINI,EA,1.0,0.0,-1.0,561.92,0.0,-561.92,Q10941576
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12493.1,,PO#25338-1 CARDMEMBE,EA,0.0,2.0,2.0,0.0,9.59,9.59,60LBs of Quikcrete
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12494.1,,PO#25363-1 BTI LOGIS,EA,0.0,1.0,1.0,0.0,1950.0,1950.0,1 custom D/F pole mount cabinet
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12494.1,0200,ALRO,EA,1.0,0.0,-1.0,125.0,0.0,-125.0,CUT PLATE
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12496.1,0200,GEMINI,EA,1.0,0.0,-1.0,138.18,0.0,-138.18,Q10950716
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12496.2,0200,GEMINI,EA,1.0,0.0,-1.0,138.18,0.0,-138.18,Q10950790
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12496.3,0200,GEMINI,EA,1.0,0.0,-1.0,366.39,0.0,-366.39,Q10950808
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12499.1,,PO#25517-1 BTI LOGIS,EA,0.0,1.0,1.0,0.0,3000.0,3000.0,5 pack to Meridian
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,1250.1,,PO#2173-1 HECK INC.,EA,0.0,1.0,1.0,0.0,668.7,668.7,brickwork
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,1250.1,0600,DISPOSAL,EA,14.0,0.0,-14.0,14.0,0.0,-14.0,lamps
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,1250.1,0600,DUMP,EA,1.0,0.0,-1.0,300.0,0.0,-300.0,rubble
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,1250.2,,PO#1829-2 NAGLE SIGN,EA,0.0,1.0,1.0,0.0,1837.0,1837.0,The Members Group - 1500 NW 118th S
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,1250.4,,TMG08022007 City Of,0,0.0,0.0,0.0,0.0,0.0,90.0,The Members Group Permit
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12500.4,0200,ESCO,EA,1.0,0.0,-1.0,859.0,0.0,-859.0,Q120666
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12505.1,0200,SIGNS365,EA,2.0,0.0,-2.0,700.0,0.0,-700.0,PRINTS
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12506.1,,PO#25430-1 UNISHIPPE,EA,0.0,1.0,1.0,0.0,197.89,197.89,"shipping for cat scale to walcott,"
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12508.1,,PO#25401-2 CARDMEMBE,EA,0.0,1.0,1.0,0.0,149.25,149.25,PACKAGING & FREIGHT - INTERN WALL D
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12508.1,0200,FREIGHT,EA,1.0,0.0,-1.0,200.0,0.0,-200.0,NOVA WALL SYSTEM
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12508.1,0200,GEMINI,EA,1.0,0.0,-1.0,323.19,0.0,-323.19,
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12508.1,0200,NOVA,EA,1.0,0.0,-1.0,745.65,0.0,-745.65,WALL SYSTEM
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12508.1,0200,SIGNS365,EA,1.0,0.0,-1.0,285.0,0.0,-285.0,ALL PRINTS
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12508.2,,PO#25401-4 CARDMEMBE,EA,0.0,1.0,1.0,0.0,149.25,149.25,PACKAGING & FREIGHT - TRAINING ROOM
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12508.2,,PO#25442-1 NAGLE SIG,EA,0.0,1.0,1.0,0.0,1897.5,1897.5,Jessica Kaisers' design time On Nor
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12508.2,0200,ACPLASTICS,EA,2.0,0.0,-2.0,720.8,0.0,-720.8,0001/ .250/ 60X 96/ PLEX G/F
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12508.2,0200,FREIGHT,EA,1.0,0.0,-1.0,500.0,0.0,-500.0,FREIGHT
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12508.2,0200,GEMINI,EA,1.0,0.0,-1.0,457.5,0.0,-457.5,Q10944557
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12508.2,0200,MBS,EA,26.0,0.0,-26.0,135.46,0.0,-135.46,SKU: AS19-12SL
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12508.2,0200,NAGLE,EA,1.0,0.0,-1.0,825.0,0.0,-825.0,ETCH PRINTS AND NORMAL
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12508.2,0200,NOVA,EA,1.0,0.0,-1.0,1267.0,0.0,-1267.0,WALL SYSTEM
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12508.3,0200,ACPLASTICS,EA,2.0,0.0,-2.0,720.8,0.0,-720.8,0001/ .250/ 60X 96/ PLEX G/F
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12508.3,0200,FREIGHT,EA,1.0,0.0,-1.0,375.0,0.0,-375.0,freight
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12508.3,0200,GEMINI,EA,1.0,0.0,-1.0,333.13,0.0,-333.13,Q10221333
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12508.3,0200,MBS,EA,12.0,0.0,-12.0,62.52,0.0,-62.52,SKU: AS19-12SL
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12508.3,0200,SIGNS365,EA,1.0,0.0,-1.0,505.0,0.0,-505.0,ALL PRINTS
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12511.1,,PO#25396-1 BTI LOGIS,EA,0.0,1.0,1.0,0.0,2150.0,2150.0,Standard non-intercom pole
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12513.1,0200,GEMINI,EA,1.0,0.0,-1.0,1940.57,0.0,-1940.57,Q10920698
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12513.2,0200,GEMINI,EA,1.0,0.0,-1.0,1145.59,0.0,-1145.59,Q10920622
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12514.1,0200,GEMINI,EA,1.0,0.0,-1.0,1375.0,0.0,-1375.0,
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12515.1,0200,GEMINI,EA,1.0,0.0,-1.0,848.18,0.0,-848.18,Q10950467
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12516.1,0200,SIGNS365,EA,1.0,0.0,-1.0,35.0,0.0,-35.0,Print
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12518.1,0200,SIGNS365,EA,1.0,0.0,-1.0,486.0,0.0,-486.0,DIGITAL PRINTS
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12518.2,0200,LED,EA,4.0,0.0,-4.0,360.0,0.0,-360.0,SKU: HPEB-2S96
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12518.2,0600,DISPOSAL,EA,4.0,0.0,-4.0,12.0,0.0,-12.0,fee
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12519.1,0200,GEMINI,EA,1.0,0.0,-1.0,415.81,0.0,-415.81,Q10964223
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,1252.1,,PO#1471-1 NM SIGN SU,EA,0.0,1.0,1.0,0.0,567.69,567.69,(38) 701269 RS-MB Red Short Modules
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,1252.1,0600,HARDWARE,EA,1.0,0.0,-1.0,30.0,0.0,-30.0,parts
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,1252.3,,PO#1444-1 AIRPORT SI,EA,0.0,1.0,1.0,0.0,75.0,75.0,(1) 2´ x 8´ banner with grommets th
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,1252.4,,PM08222007 City of I,0,0.0,0.0,0.0,0.0,0.0,25.0,Permit for Papa Murphy´s 1252
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12520.1,0200,SIGNS365,EA,1.0,0.0,-1.0,43.0,0.0,-43.0,DIGITAL PRINTS
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12520.2,0200,SIGNS365,EA,1.0,0.0,-1.0,25.0,0.0,-25.0,DIGITAL PRINT
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12520.3,0200,SIGNS365,EA,2.0,0.0,-2.0,30.0,0.0,-30.0,DIGITAL PRINT
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12521.1,,PO#25446-1 BTI LOGIS,EA,0.0,1.0,1.0,0.0,2990.0,2990.0,5x20 Cat
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12525.1,0200,CONTROL,EA,1.0,0.0,-1.0,192.74,0.0,-192.74,SKU: GECLPSPH-2
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12525.1,0200,POWERSUPPLY,EA,1.0,0.0,-1.0,30.02,0.0,-30.02,SKU: GEPS24LT-100UNA
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12526.1,0200,ESCO,EA,1.0,0.0,-1.0,1700.0,0.0,-1700.0,Q120034
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12527.1,,PO#25447-1 BTI LOGIS,EA,0.0,1.0,1.0,0.0,1300.0,1300.0,5x20 Cat - 68497
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12532.1,,PO#25490-1 UNISHIPPE,EA,0.0,1.0,1.0,0.0,251.49,251.49,Cat 5'x5' faces
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12532.1,0200,ACPLASTICS,EA,2.0,0.0,-2.0,1200.0,0.0,-1200.0,2037/ .187/ 74X 98/ TruCast/P
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12533.1,0200,SIGNS365,EA,2.0,0.0,-2.0,190.0,0.0,-190.0,Banners
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12533.1,0200,UPS,EA,2.0,0.0,-2.0,80.0,0.0,-80.0,Shipping
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12534.1,0200,SIGNS365,EA,2.0,0.0,-2.0,131.0,0.0,-131.0,Banners
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12534.1,0200,UPS,EA,2.0,0.0,-2.0,80.0,0.0,-80.0,Shipping
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12535.1,,PO#25462-1 DIVISION,EA,0.0,1.0,1.0,0.0,1250.0,1250.0,"Remove 18´ long steel pole and 36"""
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12535.1,0600,D3,EA,1.0,0.0,-1.0,1250.0,0.0,-1250.0,footing removal
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12536.1,0200,SIGNS365,EA,1.0,0.0,-1.0,66.0,0.0,-66.0,Banners
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12536.1,0200,UPS,EA,1.0,0.0,-1.0,40.0,0.0,-40.0,Shipping
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12538.1,,PO#25485-1 BTI LOGIS,EA,0.0,1.0,1.0,0.0,3100.0,3100.0,Hurricane pole - non-intercom side
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12539.1,0200,SIGNS365,EA,1.0,0.0,-1.0,150.0,0.0,-150.0,REFLECTIVE PRINT
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12540.1,,PO#25427-1 TLC SIGN(,EA,0.0,1.0,1.0,0.0,1665.0,1665.0,Install (1) set of Cat Scale 5x20 f
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12542.2,0200,SIGNS365,EA,1.0,0.0,-1.0,66.0,0.0,-66.0,"3'6"" x 8' banner"
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12546.1,,PO#25515-1 BTI LOGIS,EA,0.0,1.0,1.0,0.0,2800.0,2800.0,5x20 Cat - 68547
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12547.1,0500,TRANS,EA,16.0,0.0,-16.0,40.0,0.0,-40.0,vinyl est
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12547.2,0500,TRANS,EA,10.0,0.0,-10.0,25.0,0.0,-25.0,TRANS VINYL FOR EST
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12547.2,0500,VINYL,EA,10.0,0.0,-10.0,25.0,0.0,-25.0,trans
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,1255.1,,PO#1445-1 AIRPORT SI,EA,0.0,1.0,1.0,0.0,805.6,805.6,(1) complete Grease Monkey interior
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,1255.1,0600,HARDWARE,EA,1.0,0.0,-1.0,805.0,0.0,-805.0,trim design to fabricate
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12550.2,0200,GEMINI,EA,1.0,0.0,-1.0,150.0,0.0,-150.0,Q11022079
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12553.1,,PO#25653-1 BTI LOGIS,EA,0.0,1.0,1.0,0.0,3000.0,3000.0,Cat 5pk to Meridian MS
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12554.1,0200,SIGNS365,EA,1.0,0.0,-1.0,73.0,0.0,-73.0,"3´ x 11´6"" banner"
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12557.1,0500,GRIMCO,EA,32.0,0.0,-32.0,236.16,0.0,-236.16,DG3 YELLOW 4091 SKU: RS2450DG3Y
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,1256.1,,AFAC08142007 CITY OF,0,0.0,0.0,0.0,0.0,0.0,141.0,Adv. Foot and Ankle #1256
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,1256.2,0600,HARDWARE,EA,1.0,0.0,-1.0,10.0,0.0,-10.0,parts
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12560.2,0200,MATTHEWS,EA,4.0,0.0,-4.0,6402.32,0.0,-6402.32,via email 10/27/25
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12560.2,0200,SAMPLE,EA,4.0,0.0,-4.0,179.0,0.0,-179.0,divided between all 4 shipped
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12561.1,,PO#25516-1 BTI LOGIS,EA,0.0,1.0,1.0,0.0,1750.0,1750.0,non-intercom pole - 68529
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12562.1,0200,GEMINI,EA,1.0,0.0,-1.0,500.0,0.0,-500.0,Q 11074744
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12562.2,,2766113 GEMINI INC.,0,0.0,0.0,0.0,0.0,0.0,-359.22,credit for incorrect size letters r
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12562.2,0200,GEMINI,EA,1.0,0.0,-1.0,1563.42,0.0,-1563.42,Q11074831
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12562.4,0200,GEMINI,EA,1.0,0.0,-1.0,751.91,0.0,-751.91,
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12562.4,0200,PATTERN,EA,12.0,0.0,-12.0,6.0,0.0,-6.0,PATTERN
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12567.1,0200,GEMINI,EA,1.0,0.0,-1.0,260.97,0.0,-260.97,Q11078895
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12568.1,0200,GEMINI,EA,1.0,0.0,-1.0,755.92,0.0,-755.92,
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12568.2,0200,SIGNS365,EA,1.0,0.0,-1.0,95.0,0.0,-95.0,PRINTS
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,1257.1,0600,HARDWARE,EA,1.0,0.0,-1.0,50.0,0.0,-50.0,misc
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,1257.2,,PO#1467-1 GEMINI INC,EA,0.0,1.0,1.0,0.0,1655.82,1655.82,(2) sets of
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,1257.2,,PO#1467-2 GEMINI INC,EA,0.0,1.0,1.0,0.0,1655.44,1655.44,() sets of
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,1257.2,0200,LOWERHELVB,EA,88.0,0.0,-88.0,2433.2,0.0,-2433.2,formed plastic
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,1257.2,0200,PATTERN,EA,104.0,0.0,-104.0,624.0,0.0,-624.0,mounting/patterns
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,1257.2,0200,UPPERHELVB,EA,16.0,0.0,-16.0,491.52,0.0,-491.52,Formed Plastic
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,1257.2,0600,HARDWARE,EA,1.0,0.0,-1.0,100.0,0.0,-100.0,mounting
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,1257.3,0300,LEDS,EA,2.0,0.0,-2.0,6856.0,0.0,-6856.0,modules
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,1257.3,0600,HARDWARE,EA,2.0,0.0,-2.0,100.0,0.0,-100.0,mounting
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,1257.4,0600,HARDWARE,EA,2.0,0.0,-2.0,50.0,0.0,-50.0,mounting
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,1257.5,,PO#1669-1 NAGLE SIGN,EA,0.0,1.0,1.0,0.0,1298.0,1298.0,Assist Eagle Sign with installation
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,1257.5,,PO#1889-1 NAGLE SIGN,EA,0.0,1.0,1.0,0.0,1227.0,1227.0,"Assist Eagle Sign with Gander Mtn.,"
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,1257.5,0600,OVERNITE,EA,1.0,0.0,-1.0,150.0,0.0,-150.0,hotel&food
01/29/2026,BRADYF_SO.CONTRACT_12452.2_21214_85921.926,12570.1,,PO#25750-1 MCMAHAN I,EA,0.0,1.0,1.0,0.0,950.0,950.0,Welding of stub pole to attach new
11/12/2025,BRADYF_SO.CONTRACT_12458.1_21136_65477.033,12458.1,,PO#25188-1 BTI LOGIS,EA,0.0,1.0,1.0,0.0,1250.0,1250.0,1 non intercom pole
11/12/2025,BRADYF_SO.CONTRACT_12458.1_21136_67235.61,12458.1,,PO#25188-1 BTI LOGIS,EA,0.0,1.0,1.0,0.0,1250.0,1250.0,1 non intercom pole
11/12/2025,BRADYF_SO.CONTRACT_12460.1_21136_65478.329,12460.1,0500,PRINT,EA,1.0,0.0,-1.0,200.0,0.0,-200.0,Nagle Signs
11/12/2025,BRADYF_SO.CONTRACT_12460.1_21136_67236.96,12460.1,0500,PRINT,EA,1.0,0.0,-1.0,200.0,0.0,-200.0,Nagle Signs
11/12/2025,BRADYF_SO.CONTRACT_12461.1_21136_65478.954,12461.1,0500,SIGNS365,EA,1.0,0.0,-1.0,34.0,0.0,-34.0,PRINT
11/12/2025,BRADYF_SO.CONTRACT_12461.1_21136_67237.632,12461.1,0500,SIGNS365,EA,1.0,0.0,-1.0,34.0,0.0,-34.0,PRINT
11/12/2025,BRADYF_SO.CONTRACT_12463.1_21136_65480.682,12463.1,,PO#25197-1 BTI LOGIS,EA,0.0,1.0,1.0,0.0,1000.0,1000.0,5x20 overhead sign # 68460
11/12/2025,BRADYF_SO.CONTRACT_12463.1_21136_67238.979,12463.1,,PO#25197-1 BTI LOGIS,EA,0.0,1.0,1.0,0.0,1000.0,1000.0,5x20 overhead sign # 68460
11/12/2025,BRADYF_SO.CONTRACT_12464.1_21136_65481.319,12464.1,,PO#25215-1 BTI LOGIS,EA,0.0,1.0,1.0,0.0,1500.0,1500.0,"shipping to Wichita falls, tx"
11/12/2025,BRADYF_SO.CONTRACT_12464.1_21136_67239.646,12464.1,,PO#25215-1 BTI LOGIS,EA,0.0,1.0,1.0,0.0,1500.0,1500.0,"shipping to Wichita falls, tx"
11/12/2025,BRADYF_SO.CONTRACT_12466.1_21136_65482.502,12466.1,0200,TRIVANTAGE,EA,12.0,0.0,-12.0,325.44,0.0,-325.44,Sunbrella - Terracotta 6022-0000
11/12/2025,BRADYF_SO.CONTRACT_12466.1_21136_67240.988,12466.1,0200,TRIVANTAGE,EA,12.0,0.0,-12.0,325.44,0.0,-325.44,Sunbrella - Terracotta 6022-0000
11/12/2025,BRADYF_SO.CONTRACT_12469.1_21136_65484.595,12469.1,,PO#25307-1 ADAMS FRE,EA,0.0,1.0,1.0,0.0,1750.0,1750.0,shipping for cat scale.
11/12/2025,BRADYF_SO.CONTRACT_12469.1_21136_67243.208,12469.1,,PO#25307-1 ADAMS FRE,EA,0.0,1.0,1.0,0.0,1750.0,1750.0,shipping for cat scale.
11/12/2025,BRADYF_SO.CONTRACT_12471.1_21136_65485.861,12471.1,0200,ESCO,EA,1.0,0.0,-1.0,3732.0,0.0,-3732.0,Q119428
11/12/2025,BRADYF_SO.CONTRACT_12471.1_21136_67244.677,12471.1,0200,ESCO,EA,1.0,0.0,-1.0,3732.0,0.0,-3732.0,Q119428
11/12/2025,BRADYF_SO.CONTRACT_12472.1_21136_65486.457,12472.1,,PO#25240-1 BTI LOGIS,EA,0.0,1.0,1.0,0.0,3900.0,3900.0,1 5x20 overhead Cat Scale
11/12/2025,BRADYF_SO.CONTRACT_12472.1_21136_67245.474,12472.1,,PO#25240-1 BTI LOGIS,EA,0.0,1.0,1.0,0.0,3900.0,3900.0,1 5x20 overhead Cat Scale
11/12/2025,BRADYF_SO.CONTRACT_12473.1_21136_65487.034,12473.1,0600,WATCHFIRE,EA,2.0,0.0,-2.0,1124.0,0.0,-1124.0,E913014
11/12/2025,BRADYF_SO.CONTRACT_12473.1_21136_67246.234,12473.1,0600,WATCHFIRE,EA,2.0,0.0,-2.0,1124.0,0.0,-1124.0,E913014
11/12/2025,BRADYF_SO.CONTRACT_12474.1_21136_65487.611,12474.1,0200,SIGNS365,EA,2.0,0.0,-2.0,84.0,0.0,-84.0,3 x 6 15oz banner
11/12/2025,BRADYF_SO.CONTRACT_12474.1_21136_67246.921,12474.1,0200,SIGNS365,EA,2.0,0.0,-2.0,84.0,0.0,-84.0,3 x 6 15oz banner
11/12/2025,BRADYF_SO.CONTRACT_12476.1_21136_65488.989,12476.1,0600,LAMP,EA,11.0,0.0,-11.0,27.5,0.0,-27.5,disposal
11/12/2025,BRADYF_SO.CONTRACT_12476.1_21136_65488.989,12476.1,0600,LEDS,EA,7.0,0.0,-7.0,623.0,0.0,-623.0,GRIMCO SKU: HPEB-2S96
11/12/2025,BRADYF_SO.CONTRACT_12476.1_21136_67248.257,12476.1,0600,LAMP,EA,11.0,0.0,-11.0,27.5,0.0,-27.5,disposal
11/12/2025,BRADYF_SO.CONTRACT_12476.1_21136_67248.257,12476.1,0600,LEDS,EA,7.0,0.0,-7.0,623.0,0.0,-623.0,GRIMCO SKU: HPEB-2S96
11/12/2025,BRADYF_SO.CONTRACT_12477.1_21136_65489.667,12477.1,0200,FREIGHT,EA,1.0,0.0,-1.0,200.0,0.0,-200.0,Banner
11/12/2025,BRADYF_SO.CONTRACT_12477.1_21136_65489.667,12477.1,0200,SIGNS365,EA,1.0,0.0,-1.0,900.0,0.0,-900.0,"20´ x 24´4"" Banner 15oz"
