invoice_number,invoice_date,product_code,customer_id,customer_name,gross_sales,total_cost,gross_margin,gm_pct,extra_charge,Salesperson #1,Comm Rate #1,Salesperson #2,Comm Rate #2,Salesperson #3,Comm Rate #3,location_id,location_name,city,state,Unnamed: 20,source_tier,source_file,ingested_at
SC7826,2023-11-20,SRVCE,77950.0,NAGLE SIGNS  INC.,344.6,310.44,34.16,9.91,,HOUSE,,,,,,53,KUM & GO #518,ANKENY,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7828,2023-11-20,SRVCE,77950.0,NAGLE SIGNS  INC.,105.0,102.96,2.04,1.94,,HOUSE,,,,,,508,KWIK STAR - NAGLE SIGNS,POLK CITY,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7840,2023-12-07,SRVCE,77950.0,NAGLE SIGNS  INC.,556.16,602.32,-46.16,-8.3,,HOUSE,,,,,,509,KUM & GO,ANKENY,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7840,2023-12-07,SRVCE,77950.0,NAGLE SIGNS  INC.,420.0,343.2,76.8,18.29,,HOUSE,,,,,,509,KUM & GO,ANKENY,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7844,2024-01-10,SRVCE,77950.0,NAGLE SIGNS  INC.,765.8,671.25,94.55,12.35,8.0,HOUSE,,,,,,359,HY-VEE - NAGLE SIGNS,GRINNELL,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7845,2024-02-12,SRVCE,77950.0,NAGLE SIGNS  INC.,365.03,321.6,43.43,11.9,5.0,HOUSE,,,,,,511,ANIMAL MEDICAL CLINIC- NAGLE SIGNS,MARSHALLTOWN,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7859,2024-01-03,SRVCE,77950.0,NAGLE SIGNS  INC.,297.5,291.72,5.78,1.94,,HOUSE,,,,,,177,KUM & GO - NAGLE SIGNS,JOHNSTON,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7860,2023-12-20,SRVCE,77950.0,NAGLE SIGNS  INC.,350.0,325.34,24.66,7.05,,HOUSE,,,,,,11,KUM N GO,DES MOINES,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7861,2024-01-04,SRVCE,77950.0,NAGLE SIGNS  INC.,245.91,225.97,19.94,8.11,4.0,HOUSE,,,,,,512,KFC - TACO BELL- NAGLE,NEWTON,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7867,2024-02-28,SRVCE,77950.0,NAGLE SIGNS  INC.,943.02,912.42,30.6,3.24,,HOUSE,,,,,,513,JIFFY LUBE 2004 - NAGLE,MARSHALLTOWN,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7874,2024-01-31,SRVCE,77950.0,NAGLE SIGNS  INC.,572.92,499.07,73.85,12.89,9.0,HOUSE,,,,,,217,TOBACCO OUTLET - NAGLE SIGNS,DES MOINES,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7877,2023-12-31,SRVCE,77950.0,NAGLE SIGNS  INC.,70.0,68.64,1.36,1.94,,HOUSE,,,,,,155,KUM & GO - NAGLE SIGNS,ANKENY,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7879,2024-01-31,SRVCE,77950.0,NAGLE SIGNS  INC.,210.0,205.92,4.08,1.94,,HOUSE,,,,,,488,WILLARD´S FURS & FASHIONS - NAGLE,MARSHALLTOWN,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7885,2024-01-10,SRVCE,77950.0,NAGLE SIGNS  INC.,128.42,118.52,9.9,7.71,4.0,HOUSE,,,,,,65,KUM & GO,ADEL,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7887,2024-01-25,SRVCE,77950.0,NAGLE SIGNS  INC.,122.5,120.12,2.38,1.94,,HOUSE,,,,,,41,KUM & GO,DES MOINES,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7891,2024-01-31,SRVCE,77950.0,NAGLE SIGNS  INC.,245.0,240.24,4.76,1.94,,HOUSE,,,,,,392,TACO JOHN´S,GRINNELL,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7897,2024-02-05,SRVCE,77950.0,NAGLE SIGNS  INC.,122.5,120.12,2.38,1.94,,HOUSE,,,,,,467,KWIK STAR # 1189- NAGLE SIGNS,DE SOTO,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7907,2024-01-31,SRVCE,77950.0,NAGLE SIGNS  INC.,70.0,68.64,1.36,1.94,,HOUSE,,,,,,280,MASONIC LODGE,MARSHALLTOWN,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7908,2024-01-31,SRVCE,77950.0,NAGLE SIGNS  INC.,70.0,17.16,52.84,75.49,,HOUSE,,,,,,515,Kwik Star - NAGLE,ALTOONA,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7909,2024-02-05,SRVCE,77950.0,NAGLE SIGNS  INC.,167.66,159.41,8.25,4.92,,HOUSE,,,,,,516,CHILI´S - NAGLE.,CLIVE,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7912,2024-02-05,SRVCE,77950.0,NAGLE SIGNS  INC.,245.0,240.24,4.76,1.94,,HOUSE,,,,,,234,LOVE´S #411 - NAGLE SIGNS,DES MOINES,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7913,2024-01-31,SRVCE,77950.0,NAGLE SIGNS  INC.,87.5,85.8,1.7,1.94,,HOUSE,,,,,,517,UNITY POINT SOUTH CAMPUS - NAGLE,MARSHALLTOWN,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7915,2024-02-06,SRVCE,77950.0,NAGLE SIGNS  INC.,122.5,120.12,2.38,1.94,,HOUSE,,,,,,518,DOOR DOCTOR - NAGLE,GRINNELL,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7916,2024-02-06,SRVCE,77950.0,NAGLE SIGNS  INC.,122.5,120.12,2.38,1.94,,HOUSE,,,,,,461,KWIK STAR # 1068,STORY CITY,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7918,2024-02-29,SRVCE,77950.0,NAGLE SIGNS  INC.,192.5,188.76,3.74,1.94,,HOUSE,,,,,,507,FARMERS SAVINGS BANK - NAGLE SIGNS,MARSHALLTOWN,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7919,2024-02-12,SRVCE,77950.0,NAGLE SIGNS  INC.,259.78,229.94,29.84,11.49,,HOUSE,,,,,,388,ARNOLD MOTOR SUPPLY - NAGLE SIGNS,MARSHALLTOWN,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7922,2024-02-09,SRVCE,77950.0,NAGLE SIGNS  INC.,87.5,85.8,1.7,1.94,,HOUSE,,,,,,234,LOVE´S #411 - NAGLE SIGNS,DES MOINES,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7930,2024-03-22,SRVCE,77950.0,NAGLE SIGNS  INC.,140.0,137.28,2.72,1.94,,HOUSE,,,,,,520,ROCK ISLAND INN-NAGLE SIGNS,MARSHALLTO,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7933,2024-03-06,SRVCE,77950.0,NAGLE SIGNS  INC.,192.5,188.76,3.74,1.94,,HOUSE,,,,,,177,KUM & GO - NAGLE SIGNS,JOHNSTON,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7935,2024-02-21,SRVCE,77950.0,NAGLE SIGNS  INC.,105.0,102.96,2.04,1.94,,HOUSE,,,,,,65,KUM & GO,ADEL,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7936,2024-02-22,SRVCE,77950.0,NAGLE SIGNS  INC.,186.0,170.92,15.08,8.11,,HOUSE,,,,,,521,TAYLOR´S MAID RITE-NAGLE,MARSHALLTOWN,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7942,2024-02-29,SRVCE,77950.0,NAGLE SIGNS  INC.,475.53,412.03,63.5,13.35,,HOUSE,,,,,,522,CENTRAL IOWA MACHINE-NAGLE,MARSHALLTOWN,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7946,2024-02-26,SRVCE,77950.0,NAGLE SIGNS  INC.,70.0,51.48,18.52,26.46,,HOUSE,,,,,,465,TOBACCO OUTLET - NAGLE SIGNS,DES MOINES,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7949,2024-03-14,SRVCE,77950.0,NAGLE SIGNS  INC.,210.0,205.92,4.08,1.94,,HOUSE,,,,,,94,KUM & GO # 4098,WINDSOR HEIGHTS,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7952,2024-07-11,SRVCE,77950.0,NAGLE SIGNS  INC.,955.0,848.63,106.37,11.14,,HOUSE,,,,,,234,LOVE´S #411 - NAGLE SIGNS,DES MOINES,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7954,2024-03-28,SRVCE,77950.0,NAGLE SIGNS  INC.,227.5,212.89,14.61,6.42,,HOUSE,,,,,,163,KUM & GO - NAGLE SIGNS,WAUKEE,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7956,2024-03-12,SRVCE,77950.0,NAGLE SIGNS  INC.,280.0,274.56,5.44,1.94,,HOUSE,,,,,,35,KUM & GO #510,STUART,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7958,2024-03-06,SRVCE,77950.0,NAGLE SIGNS  INC.,227.5,223.08,4.42,1.94,,HOUSE,,,,,,524,ADVANTAGE CREDIT UNION-NAGLE,NEWTON,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7965,2024-03-14,SRVCE,77950.0,NAGLE SIGNS  INC.,140.0,137.28,2.72,1.94,,HOUSE,,,,,,464,LINCOLN VALLEY GOLF COURSE - NAGLE SIGNS,STATE CENTER,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7973,2024-03-21,SRVCE,77950.0,NAGLE SIGNS  INC.,189.25,179.84,9.41,4.97,,HOUSE,,,,,,380,KWIK STAR # 1001,NEWTON,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7975,2024-03-20,SRVCE,77950.0,NAGLE SIGNS  INC.,140.0,137.28,2.72,1.94,,HOUSE,,,,,,145,KUM & GO - NAGLE SIGNS,BEVINGTON,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7979,2024-03-27,SRVCE,77950.0,NAGLE SIGNS  INC.,227.5,223.08,4.42,1.94,,HOUSE,,,,,,419,MARSHALLTOWN ARTS & CIVIC CENTER - NAGLE SGINS,MARSHALLTOWN,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7980,2024-03-22,SRVCE,77950.0,NAGLE SIGNS  INC.,105.0,102.96,2.04,1.94,,HOUSE,,,,,,300,LEGENDS AMERICAN GRILL - NAGLE SIGNS,MARSHALLTOWN,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7981,2024-03-29,SRVCE,77950.0,NAGLE SIGNS  INC.,70.0,68.64,1.36,1.94,,HOUSE,,,,,,177,KUM & GO - NAGLE SIGNS,JOHNSTON,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7982,2024-04-30,SRVCE,77950.0,NAGLE SIGNS  INC.,875.0,790.95,84.05,9.61,,HOUSE,,,,,,102,KUM & GO- NAGLE SIGNS,LAMONI,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7983,2024-03-27,SRVCE,77950.0,NAGLE SIGNS  INC.,203.5,188.08,15.42,7.58,,HOUSE,,,,,,380,KWIK STAR # 1001,NEWTON,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7984,2024-03-29,SRVCE,77950.0,NAGLE SIGNS  INC.,192.5,188.76,3.74,1.94,,HOUSE,,,,,,177,KUM & GO - NAGLE SIGNS,JOHNSTON,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7989,2024-04-19,SRVCE,77950.0,NAGLE SIGNS  INC.,280.0,261.69,18.31,6.54,,HOUSE,,,,,,11,KUM N GO,DES MOINES,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7991,2024-03-29,SRVCE,77950.0,NAGLE SIGNS  INC.,70.0,51.48,18.52,26.46,,HOUSE,,,,,,92,KUM & GO,DES MOINES,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC7993,2024-04-09,SRVCE,77950.0,NAGLE SIGNS  INC.,175.0,171.6,3.4,1.94,,HOUSE,,,,,,525,IOWA NATIONAL GUARD- NAGLE,MARSHALLTOWN,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8003,2024-04-11,SRVCE,77950.0,NAGLE SIGNS  INC.,70.0,51.48,18.52,26.46,,HOUSE,,,,,,154,KUM & GO 121,URBANDALE,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8015,2024-04-18,SRVCE,77950.0,NAGLE SIGNS  INC.,70.0,68.64,1.36,1.94,,HOUSE,,,,,,11,KUM N GO,DES MOINES,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8020,2024-05-21,SRVCE,77950.0,NAGLE SIGNS  INC.,542.5,531.96,10.54,1.94,,HOUSE,,,,,,526,KUM & GO- NAGLE,HUXLEY,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8023,2024-05-28,SRVCE,77950.0,NAGLE SIGNS  INC.,835.0,813.32,21.68,2.6,,HOUSE,,,,,,55,MILLS FLEET FARM,ANKENY,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8027,2024-05-14,SRVCE,77950.0,NAGLE SIGNS  INC.,385.0,377.52,7.48,1.94,,HOUSE,,,,,,527,6TH STREET AUTO SALES-NAGLE,MARSHALLTOWN,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8037,2024-06-05,SRVCE,77950.0,NAGLE SIGNS  INC.,280.0,274.56,5.44,1.94,,HOUSE,,,,,,10,KUM & GO,DESOTO,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8040,2024-05-23,SRVCE,77950.0,NAGLE SIGNS  INC.,105.0,85.8,19.2,18.29,,HOUSE,,,,,,214,KWIK STAR,GRIMES,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8048,2024-05-31,SRVCE,77950.0,NAGLE SIGNS  INC.,192.5,188.76,3.74,1.94,,HOUSE,,,,,,53,KUM & GO #518,ANKENY,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8055,2024-06-11,SRVCE,77950.0,NAGLE SIGNS  INC.,192.5,188.76,3.74,1.94,,HOUSE,,,,,,520,ROCK ISLAND INN-NAGLE SIGNS,MARSHALLTOWN,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8060,2024-06-15,SRVCE,77950.0,NAGLE SIGNS  INC.,455.0,446.16,8.84,1.94,,HOUSE,,,,,,528,MCDONALDS-NAGLE SIGNS,WEBSTER CITY,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8063,2024-06-15,SRVCE,77950.0,NAGLE SIGNS  INC.,175.0,171.6,3.4,1.94,,HOUSE,,,,,,428,KUM & GO # 46 - NAGLE SIGNS,WALNUT,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8068,2024-08-05,SRVCE,77950.0,NAGLE SIGNS  INC.,157.5,154.44,3.06,1.94,,HOUSE,,,,,,214,KWIK STAR,GRIMES,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8069,2024-07-08,SRVCE,77950.0,NAGLE SIGNS  INC.,227.5,223.08,4.42,1.94,,HOUSE,,,,,,291,KWIK STAR- NAGLE SIGNS,ALTOONA,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8075,2024-07-08,SRVCE,77950.0,NAGLE SIGNS  INC.,240.65,226.35,14.3,5.94,,HOUSE,,,,,,16,FLOWERAMA,DES MOINES,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8083,2024-07-10,SRVCE,77950.0,NAGLE SIGNS  INC.,140.0,137.28,2.72,1.94,,HOUSE,,,,,,427,PET SUPPLIES PLUS - NAGLE SIGNS,AMES,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8088,2024-07-15,SRVCE,77950.0,NAGLE SIGNS  INC.,177.44,134.69,42.75,24.09,,HOUSE,,,,,,523,STOP N GO-NAGLE,DES MOINES,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8090,2024-07-23,SRVCE,77950.0,NAGLE SIGNS  INC.,157.5,154.44,3.06,1.94,,HOUSE,,,,,,92,KUM & GO,DES MOINES,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8092,2024-07-25,SRVCE,77950.0,NAGLE SIGNS  INC.,140.0,137.28,2.72,1.94,,HOUSE,,,,,,37,KUM & GO #75,WAUKEE,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8093,2024-07-24,SRVCE,77950.0,NAGLE SIGNS  INC.,105.0,102.96,2.04,1.94,,HOUSE,,,,,,83,KUM & GO # 542,DES MOINES,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8098,2024-08-05,SRVCE,77950.0,NAGLE SIGNS  INC.,140.0,137.28,2.72,1.94,,HOUSE,,,,,,177,KUM & GO - NAGLE SIGNS,JOHNSTON,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8100,2024-08-02,SRVCE,77950.0,NAGLE SIGNS  INC.,122.5,120.12,2.38,1.94,,HOUSE,,,,,,92,KUM & GO,DES MOINES,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8107,2024-10-31,SRVCE,77950.0,NAGLE SIGNS  INC.,1820.0,1784.64,35.36,1.94,,HOUSE,,,,,,10,KUM & GO,DESOTO,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8109,2024-08-29,SRVCE,77950.0,NAGLE SIGNS  INC.,0.0,0.0,0.0,,,HOUSE,,,,,,DEFAULT,"NAGLE SIGNS, INC.",Waterloo,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8110,2024-09-11,SRVCE,77950.0,NAGLE SIGNS  INC.,280.0,278.05,1.95,0.7,,HOUSE,,,,,,529,SUBWAY - NAGLE,SAC CITY,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8116,2024-08-20,SRVCE,77950.0,NAGLE SIGNS  INC.,70.0,68.64,1.36,1.94,,HOUSE,,,,,,92,KUM & GO,DES MOINES,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8117,2024-08-26,SRVCE,77950.0,NAGLE SIGNS  INC.,192.5,188.76,3.74,1.94,,HOUSE,,,,,,65,KUM & GO,ADEL,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8119,2024-08-27,SRVCE,77950.0,NAGLE SIGNS  INC.,270.73,254.5,16.23,5.99,,HOUSE,,,,,,530,VERIZON- NAGLE,MARSHALLTOWN,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8122,2024-09-06,SRVCE,77950.0,NAGLE SIGNS  INC.,245.0,240.24,4.76,1.94,,HOUSE,,,,,,177,KUM & GO - NAGLE SIGNS,JOHNSTON,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8126,2024-08-31,SRVCE,77950.0,NAGLE SIGNS  INC.,70.0,0.0,70.0,100.0,,HOUSE,,,,,,27,KUM & GO,URBANDALE,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8129,2024-09-05,SRVCE,77950.0,NAGLE SIGNS  INC.,70.0,68.64,1.36,1.94,,HOUSE,,,,,,60,KUM & GO #59,WAUKEE,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8130,2024-09-19,SRVCE,77950.0,NAGLE SIGNS  INC.,280.0,274.56,5.44,1.94,,HOUSE,,,,,,475,KWIK STAR # 1155 - NAGLE SIGNS,PLEASANT HILL,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8131,2024-09-09,SRVCE,77950.0,NAGLE SIGNS  INC.,625.99,583.2,42.79,6.84,4.0,HOUSE,,,,,,531,KWIK STAR -NAGLE,AMES,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8141,2024-09-17,SRVCE,77950.0,NAGLE SIGNS  INC.,70.0,68.64,1.36,1.94,,HOUSE,,,,,,53,KUM & GO #518,ANKENY,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
